batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
44,1.31355,0.33886,0.84975,0.50483,3.0221,0.08276,1.29692,0.3497,0.85846,0.51656,3.05525,0.08308,1.36313,0.34825,0.88874,0.51167,3.09444,0.08395,1.33181,0.3639,0.88326,0.52046,3.12094,0.083,1.37508,0.35625,0.86297,0.52904,3.09314,0.08399,1.3564,0.35686,0.89905,0.52829,3.20197,0.08445,1.3384,0.35708,0.88121,0.52394,3.08805,0.08332,1.24371,0.38108,0.84314,0.53461,3.12768,0.08478,1.27369,0.38832,0.85044,0.54752,3.13155,0.08223,1.28818,0.39163,0.8386,0.53422,3.08578,0.08369
45,1.31564,0.33916,0.83218,0.50511,2.98285,0.08272,1.34,0.34962,0.79954,0.51701,3.02492,0.08312,1.39962,0.34822,0.85595,0.5119,3.1075,0.08397,1.38581,0.36375,0.86507,0.52062,3.12707,0.0829,1.36483,0.35623,0.86422,0.52906,3.04001,0.08403,1.35045,0.35696,0.87149,0.52832,3.08693,0.08456,1.38208,0.35712,0.79472,0.52482,3.08187,0.08339,1.24756,0.38158,0.80975,0.53523,3.11764,0.08463,1.29026,0.38856,0.75009,0.54858,3.11853,0.08232,1.24439,0.39208,0.75364,0.53536,3.03377,0.08357
46,1.32779,0.33956,0.8476,0.50538,3.00969,0.08266,1.2778,0.35009,0.84013,0.51693,3.00585,0.08327,1.34877,0.34867,0.87811,0.51207,3.08143,0.08407,1.28141,0.36456,0.86729,0.52093,3.12044,0.08303,1.29525,0.35677,0.88961,0.52895,3.04988,0.08428,1.28973,0.35759,0.88013,0.52834,3.15376,0.08447,1.33248,0.3576,0.85579,0.5249,3.15275,0.08341,1.21258,0.38276,0.8507,0.53538,3.18289,0.08453,1.24256,0.38947,0.83446,0.5486,3.10612,0.08245,1.16501,0.39311,0.89305,0.53476,3.02596,0.08368
47,1.31702,0.34004,0.85145,0.50543,3.01769,0.08267,1.27422,0.35055,0.84743,0.51699,3.01378,0.08328,1.33754,0.34917,0.88831,0.51199,3.06453,0.08424,1.34797,0.36486,0.85744,0.52127,3.14695,0.08304,1.31424,0.35715,0.82913,0.52938,3.12085,0.08422,1.3207,0.35818,0.86117,0.5286,3.06734,0.08458,1.28873,0.35835,0.8451,0.52524,3.09404,0.08348,1.2363,0.38383,0.84021,0.53561,3.10824,0.08459,1.21261,0.39075,0.81821,0.54909,3.15837,0.08239,1.19098,0.39421,0.80545,0.5356,3.02022,0.08373
48,1.29851,0.34036,0.85197,0.50559,3.02027,0.08274,1.28814,0.35097,0.83217,0.51708,3.02676,0.08329,1.33417,0.34975,0.84853,0.51234,3.10322,0.08421,1.32287,0.3652,0.8549,0.52171,3.19265,0.08288,1.26284,0.35804,0.85292,0.52954,3.13285,0.08418,1.29916,0.35872,0.87525,0.52869,3.12225,0.08451,1.31238,0.35894,0.85556,0.52559,3.11113,0.08356,1.20031,0.38506,0.80279,0.53656,3.15985,0.08449,1.17576,0.39225,0.81401,0.5496,3.1547,0.08241,1.19359,0.39523,0.81004,0.5362,3.00924,0.08386
49,1.2986,0.34079,0.84876,0.50569,3.02391,0.08268,1.25969,0.35164,0.82667,0.5174,2.99051,0.08341,1.32158,0.35048,0.8689,0.51243,3.07722,0.08428,1.24497,0.36625,0.82229,0.52236,3.14539,0.08271,1.29037,0.35858,0.8348,0.52995,3.06056,0.0842,1.28426,0.35955,0.88149,0.52863,3.14616,0.08444,1.29055,0.35969,0.82297,0.52612,3.053,0.08377,1.2318,0.38593,0.74508,0.53774,3.14132,0.08441,1.19423,0.3935,0.80802,0.54997,3.13394,0.08243,1.12991,0.39696,0.77142,0.53704,3.18828,0.08356
50,1.31664,0.34132,0.85105,0.50563,3.0002,0.08267,1.36842,0.35144,0.8502,0.51726,3.06469,0.08329,1.39337,0.35052,0.89944,0.51231,3.08623,0.08432,1.35549,0.3663,0.9114,0.52202,3.07018,0.08281,1.32504,0.35874,0.8849,0.52961,3.10201,0.08428,1.39045,0.3594,0.89563,0.52854,3.1245,0.08438,1.388,0.35958,0.86412,0.52605,3.07445,0.0838,1.36848,0.3858,0.86645,0.5377,3.13436,0.08429,1.37815,0.39336,0.85729,0.54975,3.20817,0.08225,1.404,0.39691,0.85485,0.53701,3.11255,0.08341
51,1.34017,0.34144,0.83711,0.50581,3.00993,0.08263,1.32431,0.3515,0.80985,0.51763,2.99174,0.08336,1.3746,0.35062,0.84921,0.51254,3.11555,0.08432,1.40253,0.36604,0.83381,0.5225,3.11843,0.08286,1.35925,0.3587,0.84866,0.52982,3.08389,0.08429,1.35146,0.35955,0.82546,0.52897,3.11566,0.08433,1.37903,0.3595,0.86232,0.52613,3.07448,0.08395,1.29243,0.38605,0.80136,0.53816,3.09013,0.08437,1.34972,0.39327,0.81384,0.54997,3.1436,0.08218,1.33595,0.39662,0.79057,0.53759,3.12448,0.08323
52,1.29984,0.34155,0.8308,0.50583,2.96491,0.08278,1.28531,0.35183,0.832,0.51753,3.00857,0.08338,1.36445,0.35069,0.84713,0.51272,3.12861,0.08419,1.32929,0.36624,0.88299,0.52241,3.1138,0.08286,1.30469,0.35899,0.87902,0.52966,3.02482,0.08433,1.28869,0.36032,0.89015,0.52873,3.05889,0.0844,1.32207,0.35988,0.87582,0.52602,3.08242,0.08397,1.2626,0.3865,0.87865,0.53803,3.03285,0.0846,1.29236,0.39363,0.87691,0.54944,3.12903,0.08225,1.21596,0.39735,0.85731,0.53746,3.07469,0.08306
53,1.31403,0.34131,0.85532,0.50563,2.96921,0.0828,1.32298,0.35186,0.85171,0.51733,3.04776,0.08331,1.38347,0.35075,0.86725,0.51267,3.14053,0.08409,1.34551,0.36639,0.89688,0.52216,3.12924,0.08284,1.30407,0.35942,0.90348,0.52928,3.1116,0.08426,1.32092,0.36057,0.89777,0.52847,3.11767,0.08441,1.32144,0.36018,0.86543,0.52594,3.07771,0.08409,1.30174,0.38671,0.90459,0.53764,3.11931,0.08475,1.28424,0.39404,0.827,0.54955,3.09927,0.08237,1.24565,0.39768,0.85395,0.53734,3.01021,0.08316
54,1.30805,0.34147,0.84436,0.50601,3.0202,0.08275,1.2752,0.35238,0.83335,0.51733,3.02,0.08332,1.30432,0.35147,0.83832,0.51304,3.06464,0.08415,1.32167,0.36685,0.82311,0.52295,3.09534,0.08295,1.28893,0.36027,0.83494,0.52954,3.04626,0.0844,1.28331,0.36141,0.85436,0.52871,3.09325,0.08461,1.29205,0.36085,0.85608,0.52607,3.1105,0.08404,1.20572,0.38786,0.83792,0.53789,3.06865,0.08503,1.26251,0.39472,0.84494,0.54963,3.17863,0.08232,1.22242,0.3984,0.82673,0.53774,3.00155,0.08333
55,1.30807,0.34147,0.82502,0.5061,2.96688,0.08278,1.25147,0.35316,0.83225,0.51731,2.99581,0.08331,1.30087,0.35205,0.83755,0.51335,3.07802,0.0841,1.27899,0.36762,0.85425,0.52315,3.09952,0.08296,1.26426,0.36111,0.85121,0.52965,3.04961,0.08445,1.33373,0.36169,0.86113,0.52884,3.07288,0.08466,1.3159,0.36119,0.85209,0.52617,3.11353,0.08406,1.20682,0.38896,0.80499,0.53847,3.10875,0.08504,1.20909,0.3959,0.77846,0.5503,3.13007,0.08231,1.18297,0.39956,0.76252,0.53849,3.02276,0.08342
56,1.28607,0.34178,0.84086,0.50601,2.98143,0.08282,1.26231,0.35373,0.8232,0.51738,2.99515,0.08326,1.31207,0.35253,0.84981,0.51351,3.08454,0.08412,1.30038,0.368,0.80522,0.52389,3.13078,0.08296,1.30553,0.36142,0.81737,0.53021,3.08491,0.08447,1.24882,0.36257,0.86018,0.529,3.12366,0.08465,1.31327,0.36165,0.79584,0.5269,3.06747,0.08415,1.22172,0.38971,0.79329,0.53891,3.10412,0.0851,1.27045,0.39638,0.74314,0.55134,3.10288,0.0824,1.22208,0.40029,0.81626,0.53891,3.07673,0.08343
57,1.29176,0.34191,0.84206,0.50584,2.9786,0.08277,1.28439,0.35397,0.84631,0.51712,3.03068,0.08314,1.33252,0.35275,0.853,0.51355,3.06242,0.08418,1.35139,0.36803,0.83641,0.52418,3.08531,0.08299,1.35027,0.36134,0.83169,0.53036,3.06871,0.08448,1.28759,0.36303,0.87115,0.52891,3.11097,0.08462,1.34397,0.36182,0.83733,0.52709,3.0857,0.08416,1.21338,0.39037,0.81124,0.53919,3.13925,0.08504,1.26494,0.39699,0.79293,0.55176,3.11404,0.08252,1.21861,0.40063,0.79391,0.53945,2.994,0.08353
58,1.28661,0.34227,0.83667,0.50584,2.95903,0.08277,1.24738,0.3544,0.79865,0.51742,3.02319,0.08311,1.30539,0.35311,0.80558,0.51408,3.14889,0.08407,1.30215,0.36827,0.82557,0.52453,3.08656,0.08302,1.28596,0.36151,0.78553,0.531,3.06628,0.08449,1.29283,0.36335,0.82095,0.52925,3.09533,0.08465,1.23394,0.3626,0.77933,0.52766,3.08354,0.08417,1.21818,0.39094,0.77497,0.53978,3.13734,0.085,1.21108,0.39762,0.76898,0.55229,3.14856,0.08245,1.18298,0.40115,0.8145,0.53958,3.0086,0.08357
59,1.29636,0.34232,0.83782,0.50584,2.96105,0.08282,1.28168,0.35459,0.84992,0.51726,2.99418,0.0831,1.33796,0.35325,0.85243,0.51413,3.08074,0.08409,1.28992,0.36864,0.81878,0.52491,3.13846,0.08296,1.25879,0.36199,0.81394,0.53126,3.12212,0.08445,1.32712,0.36347,0.8446,0.52937,3.14425,0.08452,1.34501,0.36272,0.8041,0.52791,3.031,0.08425,1.22429,0.39139,0.80527,0.53996,3.23213,0.08477,1.25729,0.398,0.82006,0.55235,3.16386,0.0824,1.25504,0.4013,0.83001,0.53974,3.02462,0.08365
60,1.29495,0.34224,0.82251,0.50592,2.96368,0.08271,1.24441,0.35526,0.77662,0.51775,2.98632,0.08313,1.26271,0.35403,0.85184,0.51427,3.12286,0.08407,1.24268,0.36947,0.82905,0.52537,3.10427,0.08292,1.20469,0.36303,0.8182,0.53164,3.07381,0.08448,1.23457,0.36432,0.809,0.52998,3.01716,0.08468,1.20025,0.36391,0.78964,0.52853,3.08481,0.0842,1.13323,0.39281,0.79218,0.54049,3.08774,0.08472,1.18755,0.39908,0.75616,0.55301,3.11549,0.08245,1.128,0.40272,0.81629,0.54007,3.01436,0.08366
61,1.28176,0.34257,0.83373,0.50566,2.95308,0.08271,1.30667,0.35512,0.83121,0.51768,3.01047,0.08311,1.32123,0.35426,0.84444,0.51432,3.08076,0.08401,1.27498,0.3699,0.8493,0.52544,3.07905,0.083,1.34021,0.36291,0.83686,0.53175,3.10015,0.08442,1.31604,0.36449,0.83515,0.53028,3.21253,0.08447,1.28769,0.36441,0.81915,0.52889,3.09204,0.08424,1.26864,0.3929,0.82947,0.54073,3.09479,0.08475,1.30694,0.39904,0.77209,0.55362,3.10062,0.08258,1.2368,0.40282,0.78576,0.54054,3.00016,0.08361
62,1.28182,0.34279,0.83657,0.50569,2.94955,0.08283,1.26206,0.35554,0.81559,0.51784,2.99032,0.08315,1.30165,0.35463,0.84125,0.51447,3.10273,0.08396,1.3117,0.3701,0.80131,0.52605,3.07221,0.0831,1.2824,0.36328,0.82176,0.53209,3.06694,0.08441,1.29662,0.36495,0.81795,0.53079,3.11098,0.08447,1.2545,0.36524,0.80487,0.52946,3.08263,0.08429,1.21141,0.39353,0.81374,0.54107,3.09873,0.08481,1.25333,0.39955,0.77121,0.55422,3.0675,0.08273,1.16765,0.4036,0.77068,0.54123,3.05975,0.0836
63,1.28696,0.34282,0.83678,0.50599,2.95966,0.08296,1.23924,0.35611,0.82318,0.51793,2.97317,0.08317,1.27099,0.35527,0.84224,0.51442,3.04151,0.08406,1.21612,0.37105,0.85814,0.52609,3.09762,0.08309,1.26065,0.36375,0.81244,0.53252,3.1281,0.08424,1.23602,0.36589,0.83787,0.53096,3.06951,0.08452,1.23966,0.36619,0.80937,0.52978,3.09824,0.08426,1.15217,0.39472,0.80026,0.54164,3.04222,0.08508,1.12205,0.40094,0.78294,0.55475,3.15114,0.08268,1.10742,0.40488,0.79978,0.54181,3.00282,0.08377
64,1.28959,0.34311,0.83715,0.50608,2.96936,0.08311,1.18747,0.35705,0.81101,0.51811,3.00141,0.08313,1.25891,0.35597,0.82111,0.5149,3.07726,0.08401,1.20004,0.37215,0.83133,0.52652,3.11109,0.08312,1.22875,0.36457,0.83952,0.5326,3.0314,0.08435,1.23135,0.36667,0.81788,0.53136,3.05074,0.08463,1.22431,0.36703,0.83725,0.52981,3.08733,0.08434,1.11603,0.39592,0.77079,0.54228,3.1029,0.08506,1.12146,0.40238,0.7533,0.55544,3.06697,0.08283,1.04864,0.40661,0.77542,0.54237,3.02082,0.08371
65,1.27467,0.3433,0.83958,0.50595,2.96894,0.08314,1.25504,0.35741,0.8138,0.51824,2.977,0.08316,1.29217,0.35655,0.82206,0.5152,3.0734,0.08398,1.29574,0.37232,0.81878,0.5269,3.11343,0.08306,1.26689,0.36501,0.83934,0.53263,3.04875,0.08439,1.3199,0.36682,0.8585,0.53138,3.0583,0.08473,1.29534,0.36747,0.85313,0.52982,3.0457,0.0845,1.28858,0.39595,0.78919,0.54269,3.03608,0.08505,1.27303,0.40257,0.77641,0.55577,3.06107,0.083,1.24589,0.40671,0.76085,0.54316,2.99636,0.08379
66,1.27696,0.34334,0.82069,0.50609,2.94719,0.0831,1.26582,0.35752,0.78167,0.51853,3.01308,0.08314,1.3149,0.35662,0.81717,0.51535,3.09821,0.08392,1.30374,0.37236,0.79239,0.52731,3.06615,0.0831,1.25544,0.36519,0.81789,0.53273,3.08968,0.08433,1.29157,0.36693,0.80954,0.53162,3.06898,0.08475,1.2902,0.36764,0.78814,0.53011,3.09465,0.08444,1.17169,0.39641,0.77655,0.54296,3.09583,0.08498,1.20085,0.40289,0.7335,0.55627,3.05052,0.08305,1.24332,0.4067,0.74418,0.54368,2.99835,0.0839
67,1.27475,0.3437,0.83663,0.50609,2.96586,0.08317,1.25892,0.35786,0.80247,0.51866,2.9994,0.08306,1.30712,0.35686,0.85112,0.51541,3.0429,0.08395,1.24699,0.37287,0.84173,0.52749,3.06307,0.08317,1.27392,0.36546,0.82703,0.53307,3.05245,0.08434,1.27233,0.36738,0.84722,0.53171,3.05921,0.08478,1.3084,0.3678,0.82802,0.53027,3.03178,0.08455,1.22212,0.39677,0.81477,0.54307,3.1151,0.08496,1.28013,0.40294,0.7759,0.55661,3.09157,0.083,1.24164,0.40666,0.8096,0.54388,2.99526,0.08391
68,1.27738,0.34375,0.82508,0.50613,2.967,0.08315,1.24164,0.3582,0.81152,0.5187,2.96384,0.08308,1.2742,0.35734,0.87456,0.51519,3.06223,0.08396,1.24978,0.37338,0.87094,0.52737,3.09696,0.08317,1.22542,0.36619,0.86404,0.5328,3.02409,0.0844,1.26971,0.36785,0.88739,0.53142,3.02387,0.0849,1.31897,0.36795,0.84595,0.53019,3.10446,0.08451,1.16919,0.39749,0.89399,0.54248,3.07252,0.08507,1.21019,0.4035,0.82613,0.55645,3.14227,0.08293,1.12594,0.40757,0.84771,0.54373,3.01477,0.08389
69,1.309,0.34383,0.82488,0.50622,2.96167,0.08311,1.29511,0.35827,0.79156,0.51892,2.97731,0.08312,1.28492,0.35785,0.80946,0.51565,3.05215,0.08406,1.22956,0.37404,0.79765,0.52782,3.05763,0.08328,1.25372,0.36667,0.76441,0.53341,3.05416,0.0844,1.2587,0.36829,0.81644,0.53178,3.05848,0.08491,1.27094,0.36832,0.77521,0.5306,3.0393,0.08456,1.15865,0.39842,0.73754,0.54327,3.11372,0.08507,1.1719,0.40434,0.75833,0.55694,3.12039,0.08289,1.17536,0.40849,0.70722,0.5448,3.07122,0.08376
70,1.29595,0.34385,0.81836,0.50636,2.96705,0.08314,1.21739,0.35865,0.78116,0.51915,3.05533,0.08303,1.25631,0.35834,0.80852,0.51592,3.05217,0.08415,1.21731,0.37461,0.78336,0.5283,3.05257,0.0833,1.21742,0.36723,0.77363,0.53378,2.99543,0.08445,1.19364,0.36903,0.80908,0.53195,3.0712,0.0849,1.22593,0.36888,0.81626,0.53082,3.06887,0.08455,1.12875,0.3993,0.74326,0.5438,3.15754,0.08493,1.16268,0.40505,0.78577,0.55706,3.13348,0.08285,1.12009,0.40924,0.76799,0.54516,2.9935,0.08375
71,1.29066,0.34393,0.80688,0.50665,2.9466,0.08315,1.24968,0.35896,0.76872,0.5197,3.00343,0.08295,1.28422,0.35873,0.78903,0.51645,3.04987,0.08417,1.24413,0.37502,0.75825,0.52905,3.02818,0.08345,1.28363,0.36735,0.78996,0.53421,3.06204,0.08452,1.28647,0.3693,0.77,0.53261,3.05494,0.08493,1.20721,0.36966,0.74871,0.53151,3.08312,0.08454,1.15502,0.40011,0.70273,0.54488,3.0755,0.08493,1.15664,0.4058,0.73145,0.55779,3.04569,0.08294,1.10545,0.41022,0.71426,0.54617,3.00527,0.08379
72,1.2748,0.3441,0.82753,0.50654,2.95108,0.08315,1.22588,0.35935,0.82164,0.51967,2.9515,0.08302,1.28063,0.35918,0.85198,0.51638,3.08205,0.08412,1.21859,0.37562,0.85335,0.52904,3.04325,0.08352,1.23131,0.36777,0.87491,0.534,3.07493,0.08446,1.24205,0.36979,0.86742,0.53253,3.09984,0.08487,1.25079,0.37007,0.86998,0.53132,3.02967,0.08462,1.14501,0.40096,0.87844,0.54452,3.09843,0.08489,1.19568,0.40626,0.81956,0.55775,3.06397,0.08293,1.08329,0.41111,0.8246,0.54614,3.00392,0.08384
73,1.27958,0.34435,0.81072,0.50657,2.92826,0.08316,1.2561,0.35959,0.7909,0.51991,2.97736,0.08309,1.27912,0.3595,0.79991,0.51678,3.06663,0.08415,1.25314,0.37607,0.79462,0.5295,3.05852,0.08356,1.26688,0.36805,0.76466,0.53461,3.09841,0.08436,1.26735,0.37015,0.78123,0.53315,3.09029,0.08486,1.28654,0.37029,0.7636,0.53196,3.10733,0.08451,1.21372,0.40137,0.73446,0.5453,3.11591,0.08485,1.18907,0.40694,0.7425,0.55843,3.12478,0.08288,1.09594,0.4122,0.71068,0.5472,2.98728,0.08389
74,1.29534,0.34432,0.80893,0.50687,2.94968,0.08318,1.28535,0.35967,0.74438,0.52064,2.97606,0.08309,1.32261,0.35968,0.76265,0.51756,3.06526,0.08418,1.29887,0.37616,0.73563,0.53046,3.07834,0.08357,1.28642,0.36818,0.73174,0.53553,3.02186,0.08441,1.25577,0.37057,0.77568,0.53371,3.13797,0.08475,1.27028,0.37054,0.74783,0.53275,3.10677,0.08442,1.18078,0.40182,0.67835,0.54655,3.10764,0.08472,1.26888,0.40716,0.683,0.55943,3.11025,0.08284,1.2806,0.41211,0.69958,0.54823,2.99908,0.084
75,1.27756,0.34435,0.82627,0.50706,2.93498,0.08307,1.19735,0.36039,0.79269,0.52083,2.95503,0.0832,1.23798,0.36035,0.8287,0.51775,3.07486,0.08419,1.21015,0.37686,0.77662,0.53112,3.0818,0.08364,1.18845,0.369,0.78755,0.53587,3.06277,0.08444,1.20449,0.37127,0.81204,0.53393,3.07867,0.08469,1.23773,0.37116,0.80817,0.53307,3.0751,0.08435,1.0996,0.40295,0.73206,0.54743,3.12043,0.08462,1.09848,0.40837,0.72984,0.56013,3.03179,0.08291,1.0456,0.41349,0.7516,0.54885,3.03536,0.08395
76,1.27889,0.34438,0.80212,0.50737,2.93438,0.08313,1.22321,0.3608,0.7937,0.52111,2.98948,0.0832,1.28005,0.36072,0.80531,0.51805,3.08203,0.0842,1.23748,0.37737,0.81311,0.5314,3.1099,0.08361,1.2562,0.36929,0.80896,0.53603,3.00518,0.08454,1.27816,0.37161,0.81696,0.53417,3.12711,0.08457,1.25251,0.3715,0.77715,0.53354,3.03349,0.08437,1.11585,0.40383,0.7558,0.54792,3.03415,0.08468,1.14589,0.40911,0.74491,0.56049,3.12679,0.08287,1.14752,0.41427,0.69231,0.54989,3.01547,0.08391
77,1.27893,0.34464,0.81443,0.50735,2.9515,0.08307,1.19546,0.36144,0.83098,0.52104,2.99558,0.08317,1.22578,0.3615,0.82901,0.51821,3.04907,0.08428,1.27487,0.37758,0.8134,0.53183,3.02853,0.0837,1.26207,0.36959,0.77572,0.53665,3.01526,0.08458,1.24618,0.37201,0.82885,0.53438,3.07452,0.08463,1.26534,0.37193,0.82253,0.53378,3.0637,0.08439,1.15301,0.40457,0.74449,0.54879,3.11197,0.08461,1.17896,0.40967,0.74986,0.56104,3.03997,0.08306,1.14203,0.41479,0.7912,0.55026,2.98563,0.08406
78,1.32342,0.34466,0.84467,0.50715,2.96043,0.08296,1.23861,0.3618,0.86373,0.52061,2.91023,0.08342,1.24864,0.36205,0.8246,0.51826,3.01523,0.08426,1.24647,0.37796,0.85256,0.53161,3.1047,0.08366,1.20582,0.37016,0.91214,0.53621,3.24414,0.08437,1.16096,0.37291,0.86413,0.53407,3.02204,0.08478,1.19644,0.37257,0.82111,0.53374,3.09081,0.08434,1.11318,0.40557,0.83844,0.54837,3.17926,0.08461,1.1327,0.41051,0.81279,0.56076,3.00829,0.08317,1.0393,0.41607,0.7602,0.55071,3.02824,0.08409
79,1.2637,0.34487,0.81061,0.50751,2.93982,0.08302,1.1748,0.36241,0.77734,0.5209,2.97017,0.08344,1.22854,0.36267,0.81784,0.51851,3.05927,0.08425,1.16516,0.37878,0.78183,0.53205,3.06411,0.08369,1.14554,0.3711,0.75622,0.5368,2.99838,0.08444,1.19454,0.37355,0.77655,0.53447,3.08344,0.08471,1.19291,0.37322,0.7852,0.53411,3.05437,0.08434,1.06374,0.40657,0.72776,0.54894,3.07478,0.08463,1.1032,0.41145,0.71332,0.5614,3.04261,0.08321,1.03707,0.41723,0.76266,0.55119,2.95656,0.08427
80,1.28769,0.34487,0.81641,0.50761,2.96398,0.08298,1.32568,0.36228,0.78992,0.52111,2.96392,0.08339,1.32839,0.36273,0.82685,0.51863,3.04959,0.08423,1.33836,0.37866,0.79685,0.53235,3.14527,0.08364,1.29939,0.37121,0.78924,0.53714,3.03847,0.08444,1.27705,0.37371,0.79079,0.53477,3.04054,0.08478,1.31176,0.37327,0.77638,0.53453,3.01331,0.0844,1.28627,0.40662,0.72989,0.54945,3.08193,0.08463,1.3231,0.4114,0.74031,0.56187,3.03975,0.0833,1.35988,0.41705,0.78099,0.55149,2.98483,0.08437
81,1.25971,0.34509,0.80797,0.50784,2.93905,0.08295,1.28923,0.3622,0.81022,0.52108,2.98315,0.08337,1.32655,0.3627,0.814,0.51877,3.02487,0.08421,1.31679,0.37853,0.77421,0.53292,3.05054,0.08366,1.27441,0.37123,0.77272,0.53763,3.06492,0.08444,1.27692,0.37384,0.79935,0.53508,3.0845,0.08475,1.26658,0.37348,0.80096,0.53474,3.04264,0.08439,1.21506,0.40662,0.74052,0.55001,3.06161,0.08466,1.2394,0.41149,0.75839,0.56225,3.02586,0.08338,1.24135,0.41712,0.74519,0.55203,2.96484,0.08446
82,1.28388,0.34515,0.81619,0.50792,2.94157,0.08297,1.27876,0.36219,0.77166,0.52155,2.98646,0.08335,1.33413,0.3627,0.79974,0.51923,3.09008,0.08416,1.26525,0.37881,0.81837,0.53325,3.10734,0.08363,1.23014,0.37169,0.78601,0.53814,3.05953,0.08446,1.27809,0.37404,0.80641,0.53538,3.03898,0.08485,1.28341,0.37378,0.78607,0.53513,3.0438,0.0844,1.19893,0.40703,0.74375,0.55086,3.10903,0.08461,1.26693,0.41159,0.76745,0.56262,3.11323,0.08334,1.14691,0.41786,0.75189,0.55253,3.012,0.0844
83,1.27426,0.34532,0.81697,0.508,2.92726,0.08309,1.21757,0.36249,0.78874,0.52177,2.95051,0.0834,1.25419,0.36316,0.80808,0.5195,3.06758,0.08417,1.24683,0.37908,0.80968,0.5335,3.08098,0.08358,1.21747,0.37205,0.77083,0.53858,3.04953,0.08447,1.20493,0.37453,0.8222,0.53556,3.07598,0.08488,1.23816,0.37403,0.79566,0.53538,3.06848,0.08441,1.21264,0.40728,0.77641,0.55128,3.0901,0.08458,1.2249,0.4119,0.79679,0.56279,3.08059,0.08336,1.22868,0.41794,0.79754,0.55274,2.94925,0.08451
84,1.27905,0.34543,0.81381,0.50808,2.93882,0.08301,1.29093,0.36242,0.7668,0.52209,2.95966,0.08344,1.3,0.36325,0.80373,0.51971,3.04862,0.08424,1.29232,0.37912,0.77908,0.53391,3.03809,0.08358,1.26634,0.37221,0.78198,0.5389,3.1353,0.08432,1.26713,0.37473,0.7607,0.53605,3.05247,0.0849,1.28228,0.37416,0.73277,0.53604,3.04576,0.08439,1.21924,0.40752,0.70529,0.55203,3.04927,0.08457,1.24723,0.41202,0.72274,0.56326,3.08478,0.08334,1.34412,0.41773,0.73756,0.55336,2.98262,0.08443
85,1.26325,0.34564,0.81538,0.50806,2.93492,0.08297,1.21195,0.36282,0.80492,0.52208,2.91162,0.08352,1.26941,0.36357,0.80111,0.51997,3.06324,0.0842,1.21419,0.37958,0.80347,0.53409,3.09084,0.08358,1.19296,0.37271,0.82796,0.53886,3.02961,0.08437,1.22316,0.37511,0.85803,0.53591,3.1206,0.08481,1.24327,0.37451,0.81382,0.53611,3.01563,0.08442,1.17553,0.40789,0.76075,0.55231,3.02723,0.08465,1.17371,0.41241,0.78024,0.56333,3.04581,0.08338,1.16099,0.41803,0.79637,0.55327,2.98101,0.0844
86,1.25959,0.34582,0.79841,0.50819,2.90098,0.08296,1.22621,0.36306,0.79865,0.52208,2.92675,0.08352,1.25048,0.36388,0.81352,0.52005,3.04565,0.08414,1.2307,0.37983,0.85379,0.53399,3.03998,0.08362,1.19233,0.37308,0.83445,0.53878,3.08569,0.08432,1.2273,0.37542,0.82287,0.53595,3.09728,0.08474,1.22092,0.37485,0.82497,0.53607,3.05479,0.08443,1.14042,0.40839,0.81102,0.55228,3.11704,0.08459,1.15324,0.41283,0.83027,0.56307,3.07615,0.08343,1.09244,0.41867,0.81118,0.55317,3.03471,0.08435
87,1.25056,0.34595,0.80772,0.5082,2.9295,0.08296,1.17652,0.36351,0.78894,0.52226,2.99215,0.08345,1.25668,0.36416,0.8017,0.52028,3.06548,0.08413,1.22603,0.38026,0.79265,0.53431,3.07914,0.08359,1.15491,0.37377,0.77739,0.53911,3.02152,0.08436,1.21199,0.37586,0.81956,0.53604,3.02491,0.08478,1.19331,0.37545,0.80538,0.5362,3.04388,0.08444,1.13545,0.40895,0.73878,0.55272,3.06614,0.08456,1.14764,0.41332,0.74587,0.56343,3.05395,0.08349,1.08649,0.41939,0.7724,0.55352,2.91873,0.08452
