batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
44,1.32269,0.34092,0.85953,0.50667,3.04072,0.08255,1.30913,0.35273,0.87324,0.51846,3.09974,0.08295,1.39021,0.35257,0.90667,0.51214,3.1355,0.08374,1.32998,0.37201,0.89812,0.52623,3.16428,0.08287,1.38601,0.36294,0.86831,0.5333,3.15495,0.08449,1.36891,0.36629,0.90606,0.53307,3.25712,0.08465,1.32441,0.37145,0.89708,0.53053,3.1263,0.08411,1.20932,0.40363,0.83093,0.54612,3.12346,0.08531,1.23171,0.40782,0.84396,0.56092,3.14785,0.08238,1.27673,0.41232,0.8728,0.54864,3.18155,0.08351
45,1.32357,0.34117,0.84041,0.50692,2.99849,0.08249,1.36226,0.3526,0.80614,0.51909,3.07136,0.08298,1.42357,0.35256,0.8655,0.51242,3.14963,0.08381,1.39198,0.37195,0.87206,0.52649,3.16432,0.08285,1.36777,0.36305,0.87467,0.53339,3.0852,0.08461,1.34989,0.36651,0.88393,0.5332,3.13817,0.08474,1.37612,0.37164,0.7977,0.53151,3.12633,0.08417,1.19708,0.40455,0.78357,0.54707,3.14172,0.08519,1.26384,0.40819,0.73305,0.56209,3.13034,0.08246,1.23155,0.41295,0.74318,0.55006,3.11,0.0834
46,1.33635,0.34158,0.85561,0.50705,3.03291,0.08238,1.28534,0.35323,0.855,0.51907,3.04908,0.08314,1.35969,0.35304,0.88572,0.51265,3.12057,0.08396,1.26939,0.37304,0.8868,0.52678,3.16933,0.08299,1.29503,0.36384,0.91057,0.53332,3.10591,0.08486,1.28895,0.36734,0.9059,0.53317,3.18596,0.08468,1.33459,0.37214,0.87521,0.53165,3.20872,0.0842,1.18791,0.40598,0.84883,0.54731,3.22034,0.08505,1.20909,0.40927,0.82137,0.56232,3.13785,0.0826,1.1233,0.41447,0.91457,0.54953,3.09195,0.08351
47,1.32299,0.34215,0.86206,0.50713,3.03878,0.08245,1.28577,0.35379,0.86744,0.51904,3.05211,0.08319,1.34943,0.35352,0.90011,0.51263,3.10636,0.08414,1.34238,0.37354,0.8536,0.52737,3.19014,0.08295,1.29812,0.36449,0.8461,0.53376,3.17616,0.08481,1.33952,0.36797,0.86553,0.53365,3.12226,0.08473,1.27104,0.37321,0.84869,0.53214,3.12285,0.08436,1.22004,0.40717,0.81824,0.54796,3.11638,0.08517,1.16342,0.41085,0.81487,0.56274,3.16659,0.08253,1.18064,0.41583,0.81381,0.55048,3.10421,0.0836
48,1.3053,0.34246,0.8595,0.50731,3.03154,0.08251,1.30098,0.3543,0.84174,0.51922,3.05957,0.08324,1.34349,0.35421,0.85648,0.5131,3.14463,0.08412,1.31324,0.3741,0.86176,0.52782,3.24699,0.08276,1.2618,0.36569,0.85184,0.53413,3.17948,0.0848,1.29602,0.36874,0.88892,0.53372,3.18017,0.08463,1.30787,0.37401,0.86112,0.53261,3.13829,0.08453,1.14583,0.40876,0.75801,0.5494,3.18649,0.08498,1.13034,0.41274,0.78942,0.56361,3.1702,0.08256,1.16541,0.41725,0.82901,0.55115,3.08626,0.08375
49,1.3053,0.3429,0.85846,0.50741,3.04677,0.0824,1.27747,0.35498,0.83595,0.51963,3.02723,0.08338,1.33356,0.35503,0.87815,0.51336,3.12155,0.08421,1.23808,0.37535,0.82343,0.52859,3.18934,0.08258,1.28631,0.36639,0.84725,0.5346,3.1009,0.08488,1.26818,0.36982,0.88752,0.53379,3.1958,0.08456,1.26035,0.37511,0.82312,0.53325,3.08981,0.0848,1.17461,0.41002,0.7273,0.55085,3.16319,0.08495,1.14373,0.41429,0.77651,0.5643,3.16975,0.08255,1.11861,0.4191,0.77186,0.55219,3.29116,0.08345
50,1.32526,0.34343,0.85941,0.50732,3.02017,0.08231,1.39607,0.3548,0.87063,0.51942,3.09922,0.08327,1.41753,0.35507,0.91401,0.51324,3.13762,0.08427,1.36112,0.37554,0.93076,0.52818,3.11259,0.08263,1.33668,0.3666,0.89716,0.5343,3.16461,0.08485,1.40904,0.36977,0.90779,0.5337,3.16699,0.08452,1.40928,0.37495,0.88009,0.53318,3.12584,0.08482,1.34953,0.40994,0.87116,0.55076,3.16348,0.08481,1.37843,0.41419,0.84224,0.56423,3.22857,0.08235,1.45056,0.41897,0.88032,0.55202,3.21653,0.08324
51,1.34911,0.34357,0.84607,0.50738,3.02789,0.08228,1.34272,0.35489,0.82513,0.51979,3.03753,0.08335,1.40079,0.35513,0.86004,0.51361,3.1769,0.08419,1.41237,0.37533,0.84123,0.52875,3.17054,0.08265,1.36129,0.36671,0.85569,0.53454,3.14783,0.08479,1.37786,0.36984,0.82929,0.53426,3.17468,0.08449,1.373,0.37499,0.86899,0.53332,3.13354,0.0849,1.25389,0.41037,0.78914,0.55139,3.13976,0.08486,1.32522,0.41422,0.80454,0.56452,3.14004,0.08233,1.34603,0.41874,0.79272,0.55272,3.22333,0.08314
52,1.30675,0.34365,0.83678,0.5074,2.97965,0.08244,1.29777,0.35528,0.84743,0.51966,3.05106,0.08339,1.37866,0.35528,0.85857,0.51381,3.1717,0.08404,1.32331,0.37563,0.89469,0.52858,3.15488,0.08263,1.30195,0.36722,0.89616,0.53432,3.06818,0.08488,1.29056,0.37075,0.92131,0.53381,3.089,0.08457,1.33119,0.37537,0.8919,0.53314,3.11892,0.08493,1.21368,0.41103,0.87555,0.5513,3.03387,0.0852,1.26175,0.41473,0.88291,0.56386,3.14772,0.08236,1.20322,0.41954,0.87336,0.55257,3.16324,0.08298
53,1.32427,0.34339,0.86547,0.50719,2.9872,0.08235,1.34123,0.35536,0.87284,0.51939,3.09082,0.08331,1.41448,0.35533,0.88174,0.51377,3.19696,0.08394,1.34763,0.37589,0.91758,0.52833,3.17946,0.08258,1.29654,0.36791,0.92222,0.53397,3.17105,0.08482,1.32887,0.37103,0.91729,0.53354,3.18472,0.08454,1.28829,0.37598,0.8914,0.53302,3.12169,0.08501,1.22918,0.41171,0.92151,0.55078,3.14487,0.08532,1.22845,0.41538,0.82567,0.564,3.10658,0.08251,1.22337,0.42005,0.86163,0.55259,3.07721,0.08319
54,1.3139,0.34358,0.85038,0.50754,3.03699,0.08227,1.28511,0.35594,0.83853,0.51945,3.06068,0.08325,1.31431,0.35605,0.84298,0.5143,3.10042,0.084,1.31678,0.37649,0.83183,0.52914,3.12995,0.08268,1.28225,0.36899,0.83673,0.53428,3.08981,0.08501,1.29561,0.37187,0.87317,0.53374,3.14587,0.08473,1.27177,0.37691,0.85984,0.53313,3.13434,0.08501,1.15915,0.41317,0.82936,0.55122,3.0861,0.0856,1.21806,0.41623,0.83421,0.56404,3.18317,0.08246,1.18491,0.42119,0.84007,0.55311,3.05973,0.08344
55,1.31272,0.34346,0.8322,0.5077,2.98224,0.08233,1.25237,0.35687,0.8408,0.51944,3.03319,0.08327,1.30803,0.35677,0.83954,0.51474,3.12133,0.08398,1.26604,0.37746,0.85953,0.5295,3.13919,0.08266,1.24197,0.37026,0.85155,0.53448,3.0944,0.08508,1.31317,0.3724,0.86173,0.53403,3.1182,0.08479,1.27156,0.37762,0.83898,0.53339,3.17004,0.08496,1.13684,0.41472,0.78175,0.55211,3.11249,0.08567,1.14465,0.41773,0.75602,0.56499,3.13459,0.08244,1.15389,0.42271,0.74722,0.55421,3.116,0.08347
56,1.29383,0.3437,0.8489,0.50762,3.00106,0.08236,1.27684,0.35749,0.83501,0.51957,3.04113,0.08322,1.32823,0.35725,0.85647,0.51502,3.13941,0.08399,1.28589,0.37799,0.81279,0.53036,3.17966,0.08268,1.29821,0.37072,0.8192,0.53521,3.12985,0.08514,1.23925,0.37343,0.88355,0.53417,3.15786,0.08487,1.31882,0.37803,0.77996,0.53437,3.13722,0.08507,1.18746,0.41567,0.77002,0.55284,3.12698,0.08578,1.21972,0.4184,0.72235,0.56621,3.09187,0.08264,1.17614,0.42384,0.81148,0.55486,3.1608,0.08355
57,1.29873,0.34383,0.85002,0.50743,2.99662,0.08231,1.29887,0.35778,0.86167,0.51927,3.06742,0.08314,1.35251,0.35751,0.86503,0.51506,3.09517,0.08407,1.34868,0.3781,0.84139,0.53075,3.11808,0.08272,1.34643,0.37076,0.83143,0.53554,3.10933,0.08521,1.28827,0.37393,0.87964,0.53414,3.16358,0.08485,1.33295,0.37836,0.84473,0.5346,3.16167,0.08499,1.1424,0.41667,0.79415,0.55323,3.17305,0.08574,1.20701,0.41923,0.7771,0.56675,3.13892,0.08275,1.19461,0.42448,0.78212,0.55563,3.05815,0.08371
58,1.2933,0.34433,0.84494,0.50745,2.97608,0.0823,1.25006,0.35837,0.80559,0.51967,3.06876,0.0831,1.31841,0.3579,0.80992,0.51571,3.20402,0.08396,1.29668,0.3785,0.83465,0.53119,3.12321,0.08274,1.2805,0.37112,0.79015,0.53625,3.11521,0.08523,1.27723,0.37445,0.83098,0.53451,3.14858,0.08487,1.18718,0.37956,0.77312,0.53531,3.12484,0.08501,1.19686,0.41731,0.75301,0.55408,3.19365,0.08563,1.17809,0.41992,0.75328,0.56738,3.16391,0.08268,1.19589,0.42493,0.8104,0.55596,3.0655,0.08376
59,1.30642,0.3444,0.84813,0.5075,2.97653,0.08228,1.2903,0.35864,0.86179,0.51956,3.04379,0.08307,1.36016,0.35805,0.87107,0.51575,3.13665,0.08399,1.28598,0.37901,0.82588,0.5317,3.19314,0.08268,1.2538,0.37176,0.8203,0.53654,3.19375,0.08519,1.32935,0.37465,0.84237,0.53485,3.19299,0.08472,1.33852,0.37977,0.80175,0.53573,3.0662,0.08511,1.16064,0.41805,0.79901,0.5543,3.27889,0.08542,1.19943,0.42054,0.8149,0.56758,3.19451,0.08262,1.24874,0.42518,0.85458,0.55613,3.08572,0.08382
60,1.30172,0.34429,0.82953,0.50766,2.97934,0.08215,1.25597,0.35934,0.78257,0.52022,3.01638,0.08312,1.26912,0.35893,0.85741,0.51602,3.17367,0.08392,1.21673,0.38013,0.83081,0.53227,3.13929,0.08265,1.18014,0.3731,0.82394,0.537,3.11672,0.0852,1.20929,0.37571,0.812,0.53554,3.07073,0.08487,1.14831,0.38145,0.78927,0.53644,3.13923,0.08502,1.07001,0.41978,0.77842,0.55496,3.13522,0.0853,1.13746,0.42186,0.75489,0.56831,3.1439,0.08269,1.07185,0.427,0.827,0.55645,3.09125,0.0838
61,1.28859,0.34461,0.84031,0.50755,2.96866,0.08213,1.3208,0.35919,0.84526,0.52011,3.05039,0.08311,1.33472,0.35911,0.85587,0.51611,3.12349,0.08388,1.27144,0.3806,0.85529,0.5324,3.13459,0.0827,1.34039,0.37306,0.85384,0.5371,3.15235,0.08514,1.33311,0.37591,0.84109,0.53596,3.23751,0.0847,1.29686,0.38191,0.8221,0.53682,3.12736,0.08504,1.24985,0.41982,0.80822,0.55534,3.09819,0.08537,1.28891,0.42178,0.74395,0.56914,3.13132,0.08275,1.25105,0.42698,0.78497,0.55701,3.09321,0.08375
62,1.28852,0.34481,0.84441,0.50757,2.96575,0.08223,1.26856,0.35967,0.82181,0.52037,3.0307,0.08315,1.31309,0.35953,0.85062,0.51631,3.14298,0.08384,1.3027,0.38092,0.80135,0.53317,3.11525,0.08277,1.26917,0.37359,0.81949,0.53761,3.10461,0.08513,1.28098,0.37656,0.80978,0.53667,3.15994,0.08468,1.23156,0.38293,0.79601,0.53751,3.12107,0.08506,1.15154,0.42069,0.78591,0.55595,3.1191,0.08543,1.20137,0.42251,0.75109,0.56995,3.08255,0.08292,1.12964,0.42803,0.76854,0.55787,3.12317,0.08381
63,1.29112,0.3448,0.84362,0.5079,2.97493,0.08239,1.24078,0.36039,0.83342,0.5205,3.00523,0.08318,1.27529,0.36025,0.84954,0.51633,3.07582,0.08392,1.19343,0.38206,0.85763,0.53341,3.13123,0.08277,1.24413,0.37419,0.80528,0.53823,3.18071,0.08492,1.23152,0.37761,0.83129,0.53704,3.08541,0.08479,1.20488,0.38407,0.80448,0.538,3.15525,0.08498,1.09423,0.4221,0.76226,0.55686,3.06407,0.08567,1.07679,0.42409,0.76021,0.57059,3.16904,0.08281,1.06151,0.42957,0.80025,0.55867,3.06914,0.08396
64,1.29663,0.3451,0.84546,0.50776,2.98428,0.08254,1.18059,0.36153,0.8153,0.52067,3.03357,0.08317,1.26304,0.36109,0.83244,0.5167,3.12471,0.08385,1.1825,0.38334,0.82956,0.53381,3.15399,0.08282,1.20137,0.37532,0.84455,0.53826,3.07619,0.08505,1.19181,0.37872,0.81804,0.53742,3.07654,0.08497,1.17296,0.38528,0.82723,0.53807,3.12174,0.08506,1.02787,0.4239,0.73755,0.55778,3.14624,0.08561,1.05928,0.42585,0.73467,0.57138,3.10165,0.08295,1.00861,0.43152,0.76808,0.55934,3.10304,0.08388
65,1.28077,0.3453,0.846,0.50763,2.98371,0.0826,1.2586,0.36193,0.82701,0.52077,3.00247,0.08323,1.30394,0.3617,0.83369,0.51701,3.11845,0.08381,1.29776,0.38347,0.81818,0.53426,3.14796,0.08277,1.26173,0.37588,0.84095,0.53834,3.09846,0.08505,1.31211,0.37895,0.86192,0.53746,3.10117,0.08508,1.28159,0.38586,0.8439,0.53816,3.0794,0.0852,1.25091,0.42401,0.74507,0.55865,3.06194,0.08559,1.24721,0.42611,0.75334,0.57194,3.07963,0.08313,1.23178,0.43173,0.74805,0.56038,3.06849,0.08397
66,1.28962,0.34533,0.83209,0.5078,2.97336,0.08256,1.27737,0.36204,0.78659,0.52116,3.08282,0.08321,1.33423,0.36175,0.82635,0.51722,3.16466,0.08376,1.30528,0.38362,0.79348,0.53481,3.12168,0.08281,1.25151,0.37625,0.8351,0.53851,3.16621,0.08497,1.28565,0.37919,0.80089,0.53787,3.12401,0.08507,1.27367,0.3861,0.78424,0.53863,3.13845,0.0852,1.10824,0.42475,0.74529,0.55921,3.12734,0.08558,1.14456,0.42668,0.69805,0.5727,3.06052,0.08321,1.21753,0.43196,0.73289,0.56114,3.02767,0.08414
67,1.28064,0.34572,0.84409,0.50778,2.98074,0.08266,1.26397,0.36247,0.81389,0.52128,3.04491,0.08311,1.32177,0.36199,0.86143,0.51727,3.08121,0.08382,1.24521,0.38417,0.84228,0.53507,3.09115,0.08288,1.26451,0.37662,0.83171,0.53891,3.0804,0.08498,1.26694,0.37969,0.85769,0.53797,3.09926,0.0851,1.29249,0.38648,0.84033,0.53879,3.07899,0.0853,1.18535,0.42516,0.78441,0.55959,3.13852,0.08558,1.22824,0.42687,0.75704,0.57324,3.09103,0.08319,1.23141,0.43192,0.80228,0.56155,3.04862,0.08427
68,1.28381,0.34574,0.83252,0.50776,2.98224,0.08269,1.24609,0.36287,0.82216,0.52133,2.99433,0.08312,1.28714,0.36249,0.89043,0.51706,3.10114,0.08386,1.23303,0.38486,0.88847,0.53493,3.13241,0.08291,1.20153,0.37755,0.87401,0.53863,3.07019,0.08503,1.262,0.38022,0.9058,0.53764,3.08424,0.08518,1.28555,0.38677,0.85473,0.53869,3.15361,0.08521,1.11021,0.42608,0.8998,0.55899,3.10074,0.08563,1.15999,0.42759,0.8274,0.57306,3.17619,0.08309,1.1184,0.43278,0.8599,0.5614,3.06611,0.08427
69,1.31862,0.34587,0.83271,0.50781,2.97852,0.08267,1.30683,0.36298,0.7946,0.52161,3.01657,0.08317,1.29578,0.36312,0.81698,0.51758,3.10164,0.08396,1.20966,0.38573,0.78789,0.53554,3.09073,0.08306,1.24638,0.37816,0.75245,0.5394,3.10393,0.08507,1.24466,0.38086,0.81286,0.53811,3.11069,0.08516,1.23375,0.38742,0.7583,0.53932,3.08697,0.08523,1.09929,0.42728,0.69312,0.56013,3.16929,0.08557,1.13768,0.42856,0.73923,0.57368,3.15206,0.08302,1.17709,0.43377,0.69797,0.56266,3.17427,0.08412
70,1.30625,0.34592,0.82748,0.508,2.99411,0.08268,1.21871,0.36345,0.80017,0.52184,3.10789,0.08308,1.25809,0.36368,0.81987,0.51789,3.10252,0.08406,1.19827,0.38651,0.77565,0.53618,3.09754,0.08303,1.19458,0.37894,0.77506,0.53983,3.04635,0.08512,1.16295,0.38182,0.81197,0.53841,3.12483,0.08515,1.18771,0.38821,0.80769,0.53965,3.15447,0.08517,1.08523,0.42827,0.71177,0.56084,3.2222,0.08538,1.12158,0.42941,0.76553,0.5739,3.17613,0.08293,1.08054,0.43474,0.75213,0.56317,3.07478,0.08408
71,1.29976,0.34601,0.81363,0.50832,2.96265,0.08267,1.25369,0.36385,0.76905,0.52251,3.05426,0.08299,1.29711,0.36411,0.79195,0.51852,3.09637,0.08409,1.23395,0.38704,0.75414,0.53704,3.08018,0.08315,1.27575,0.37922,0.78781,0.54035,3.11828,0.08516,1.28734,0.38219,0.76748,0.53918,3.11212,0.08518,1.16674,0.38919,0.73478,0.54056,3.11818,0.08515,1.10034,0.42929,0.66491,0.56218,3.11045,0.08536,1.09377,0.43045,0.70842,0.57483,3.04831,0.08304,1.07923,0.43583,0.70847,0.56427,3.09373,0.08413
72,1.28107,0.34628,0.83541,0.50817,2.9741,0.08263,1.22814,0.3643,0.83436,0.52242,2.9888,0.08311,1.28892,0.36464,0.86605,0.51844,3.14271,0.08402,1.20202,0.38772,0.86905,0.53701,3.08915,0.08322,1.215,0.37981,0.88843,0.54008,3.14811,0.08507,1.21404,0.38285,0.87182,0.53912,3.13987,0.08515,1.20585,0.38983,0.87887,0.54036,3.06949,0.08522,1.08408,0.43033,0.88545,0.56189,3.13423,0.08533,1.12802,0.43117,0.81974,0.57475,3.08845,0.08306,1.0114,0.43712,0.8559,0.56416,3.08256,0.08421
73,1.28662,0.34658,0.81522,0.50825,2.9382,0.08264,1.26667,0.36453,0.79359,0.52277,3.01403,0.08321,1.29121,0.36497,0.79946,0.51894,3.11385,0.08404,1.2382,0.38832,0.79039,0.53755,3.09505,0.08325,1.26472,0.38018,0.75124,0.54091,3.14663,0.08497,1.25986,0.38322,0.77719,0.53985,3.11719,0.08518,1.25407,0.39025,0.75011,0.5412,3.17101,0.0851,1.16601,0.43095,0.70217,0.56297,3.13527,0.0853,1.15089,0.43204,0.7314,0.57549,3.13939,0.08303,1.06897,0.43838,0.69063,0.56548,3.09211,0.08424
74,1.30559,0.34655,0.81484,0.50846,2.96702,0.08265,1.30107,0.36456,0.74316,0.52365,3.01203,0.08322,1.34334,0.36508,0.76355,0.51977,3.1065,0.08407,1.30237,0.38843,0.71478,0.53875,3.11618,0.08324,1.30681,0.38016,0.72045,0.54193,3.06655,0.08504,1.27362,0.38359,0.77191,0.54049,3.18615,0.08502,1.26156,0.39052,0.73108,0.54218,3.16248,0.08503,1.15759,0.43138,0.64293,0.56442,3.13804,0.08524,1.25693,0.4323,0.65283,0.57675,3.11957,0.08304,1.26144,0.43841,0.6813,0.5667,3.09097,0.08434
75,1.2828,0.34657,0.83312,0.50867,2.95436,0.08257,1.196,0.36539,0.80181,0.52388,2.99226,0.08335,1.24068,0.36589,0.8326,0.52002,3.11711,0.08408,1.17875,0.38931,0.7741,0.53954,3.12515,0.0833,1.1618,0.38122,0.77116,0.54252,3.11794,0.08504,1.17015,0.3846,0.80111,0.54089,3.09738,0.08503,1.1947,0.3914,0.79816,0.5427,3.14254,0.08493,1.04381,0.43269,0.70612,0.5656,3.15122,0.08511,1.03153,0.43376,0.7134,0.57752,3.04032,0.08317,1.00189,0.44,0.75375,0.56741,3.12391,0.0843
76,1.28677,0.34658,0.80878,0.50902,2.95365,0.08259,1.23129,0.36586,0.79887,0.52424,3.02394,0.0834,1.28532,0.36631,0.80961,0.52038,3.12884,0.0841,1.22446,0.38994,0.80776,0.53987,3.15266,0.08329,1.23974,0.3817,0.81086,0.54267,3.06891,0.08512,1.2709,0.38504,0.8166,0.54122,3.17638,0.08496,1.21701,0.39195,0.76738,0.54316,3.06624,0.08498,1.07504,0.43365,0.72917,0.5662,3.04994,0.0852,1.10657,0.43461,0.71794,0.57809,3.14926,0.08306,1.13777,0.44075,0.66487,0.56861,3.07005,0.08427
77,1.28506,0.34685,0.82047,0.50899,2.968,0.08256,1.19452,0.36654,0.83971,0.52409,3.03222,0.08336,1.22703,0.36715,0.82938,0.5206,3.09496,0.08417,1.27762,0.39016,0.80981,0.54038,3.06333,0.08336,1.26507,0.38201,0.77178,0.54336,3.06982,0.08513,1.23422,0.38549,0.82848,0.54151,3.11494,0.08499,1.23533,0.3925,0.81327,0.54356,3.09292,0.08503,1.11179,0.43445,0.70976,0.5673,3.12102,0.08517,1.13814,0.43526,0.72599,0.57873,3.05868,0.08323,1.10947,0.44142,0.77295,0.5692,3.0697,0.08449
78,1.33517,0.34683,0.84821,0.50902,2.97778,0.08248,1.24081,0.36696,0.88067,0.52362,2.93548,0.08369,1.25466,0.36777,0.82631,0.52072,3.05642,0.08414,1.2287,0.39075,0.84733,0.54034,3.13757,0.08332,1.19417,0.38258,0.91728,0.54287,3.30271,0.0849,1.15458,0.38645,0.86332,0.54125,3.05487,0.08517,1.15702,0.39337,0.81495,0.54361,3.12185,0.08503,1.04441,0.4356,0.83196,0.56681,3.21071,0.08516,1.07367,0.4362,0.79603,0.57861,3.01423,0.08335,0.98053,0.44302,0.75671,0.56976,3.1431,0.08455
79,1.27029,0.34704,0.81729,0.50937,2.95863,0.08257,1.17418,0.36766,0.77847,0.524,3.00271,0.08374,1.23169,0.36843,0.83179,0.521,3.10091,0.08414,1.14865,0.39167,0.78744,0.54083,3.08807,0.08341,1.10955,0.38376,0.75571,0.54355,3.03783,0.08502,1.15781,0.38726,0.78083,0.54174,3.14977,0.08511,1.13693,0.39433,0.77572,0.54412,3.08403,0.08508,0.97363,0.437,0.70461,0.56755,3.10484,0.08514,1.01783,0.43755,0.70883,0.57923,3.06667,0.08341,0.99393,0.44432,0.75829,0.57031,3.01724,0.08475
80,1.30041,0.34699,0.8257,0.50948,2.99274,0.08255,1.35319,0.36749,0.79446,0.52428,3.01101,0.0837,1.35303,0.36851,0.83077,0.52119,3.10034,0.08411,1.34372,0.39163,0.7902,0.54126,3.20629,0.08337,1.29662,0.38391,0.79697,0.54396,3.09294,0.08502,1.27128,0.38751,0.78458,0.54221,3.126,0.08515,1.28758,0.39456,0.76454,0.54468,3.06505,0.08513,1.26854,0.43706,0.68083,0.56837,3.12104,0.08515,1.29719,0.43756,0.7036,0.57994,3.05329,0.0835,1.36605,0.44422,0.75734,0.57084,3.03854,0.08492
81,1.2678,0.34722,0.81338,0.50973,2.95757,0.08254,1.31063,0.3673,0.81361,0.52434,3.01825,0.08369,1.34448,0.36848,0.8198,0.5214,3.06711,0.08411,1.30974,0.3915,0.77425,0.54188,3.10475,0.08337,1.2859,0.38389,0.76705,0.54456,3.10724,0.08501,1.28661,0.38751,0.80149,0.54254,3.12271,0.08511,1.25644,0.39482,0.78481,0.54506,3.09406,0.08512,1.16844,0.43724,0.71005,0.56925,3.07565,0.08517,1.19024,0.43776,0.72963,0.58048,3.03773,0.08357,1.21245,0.44434,0.71492,0.57159,3.02034,0.085
82,1.29084,0.34731,0.81962,0.50976,2.95455,0.08261,1.28522,0.36729,0.76813,0.52491,3.01777,0.0837,1.34675,0.36843,0.79981,0.52198,3.138,0.08404,1.25687,0.39186,0.81501,0.54229,3.15891,0.0833,1.22136,0.38439,0.7847,0.54512,3.1057,0.08503,1.29378,0.38758,0.80962,0.5429,3.09687,0.08519,1.26189,0.39517,0.77686,0.54555,3.09262,0.0851,1.16251,0.43766,0.72331,0.57016,3.13796,0.08512,1.25723,0.43776,0.75026,0.58088,3.1291,0.08353,1.16468,0.44485,0.76611,0.57209,3.10456,0.08493
83,1.28512,0.34752,0.82604,0.50983,2.94998,0.08271,1.22995,0.36758,0.78906,0.52523,2.9966,0.08376,1.26948,0.36887,0.81462,0.52233,3.11195,0.08407,1.25064,0.39208,0.81325,0.54258,3.12931,0.08325,1.20574,0.38483,0.76461,0.54564,3.11058,0.08502,1.19388,0.38812,0.83632,0.54305,3.12748,0.08519,1.21098,0.39559,0.80021,0.54578,3.12158,0.08509,1.14862,0.4381,0.77349,0.57059,3.12507,0.08511,1.19073,0.43814,0.79711,0.58104,3.10291,0.08354,1.20861,0.44495,0.81081,0.57226,2.99305,0.08513
84,1.28887,0.34757,0.82005,0.50991,2.96086,0.08263,1.31249,0.36745,0.76478,0.52567,2.99965,0.08383,1.31807,0.36894,0.80375,0.52263,3.1039,0.08414,1.29176,0.39213,0.7795,0.54306,3.08995,0.08323,1.27351,0.38495,0.77993,0.54604,3.2187,0.08481,1.26532,0.38841,0.76033,0.54361,3.09132,0.08521,1.26496,0.39572,0.72565,0.54651,3.09649,0.08509,1.16417,0.4385,0.68146,0.57151,3.09891,0.08507,1.21651,0.43829,0.71716,0.58155,3.12814,0.08353,1.35225,0.44475,0.75343,0.57283,3.0729,0.0851
85,1.27005,0.34782,0.8223,0.50989,2.95924,0.08259,1.21727,0.36794,0.80976,0.52566,2.95085,0.08392,1.28071,0.36927,0.80861,0.52288,3.11629,0.08411,1.20275,0.39265,0.79791,0.54336,3.13832,0.08321,1.17647,0.38556,0.81815,0.54611,3.08268,0.08486,1.21318,0.38888,0.86058,0.54352,3.1792,0.08511,1.22928,0.39606,0.79609,0.54669,3.03906,0.08516,1.13456,0.43889,0.7138,0.57202,3.07865,0.08512,1.14831,0.43864,0.74136,0.58189,3.05506,0.08357,1.13636,0.44516,0.77958,0.57291,3.05176,0.08509
86,1.26939,0.348,0.80488,0.50989,2.91945,0.08258,1.22933,0.3682,0.8083,0.52563,2.97297,0.08392,1.25817,0.36962,0.82496,0.52292,3.09753,0.08406,1.23042,0.39294,0.87161,0.5432,3.08181,0.08325,1.18479,0.38604,0.86072,0.54591,3.15225,0.08477,1.20917,0.38932,0.84413,0.54347,3.15476,0.08502,1.16205,0.39671,0.84352,0.54661,3.10908,0.08515,1.06917,0.43964,0.82476,0.57186,3.16445,0.08504,1.08666,0.4393,0.84043,0.58156,3.11219,0.08361,1.04428,0.44592,0.83652,0.57277,3.08954,0.08504
87,1.25697,0.34808,0.81496,0.50991,2.94872,0.08264,1.17895,0.36872,0.79179,0.52588,3.04275,0.08383,1.26434,0.36996,0.80518,0.52324,3.11636,0.08408,1.20527,0.39347,0.7904,0.54355,3.11666,0.08325,1.14415,0.38686,0.78831,0.54625,3.07519,0.08481,1.20713,0.38981,0.82568,0.5436,3.06089,0.0851,1.16073,0.39747,0.79816,0.54682,3.10446,0.08515,1.07003,0.44039,0.71314,0.57245,3.07229,0.08503,1.08209,0.43997,0.72201,0.58195,3.06654,0.08368,1.05575,0.44676,0.75873,0.57318,2.97539,0.08525
