batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
252,1.18755,0.35583,0.761,0.51231,2.82072,0.08487,1.16943,0.36716,0.74172,0.52075,2.89962,0.08353,1.1155,0.39148,0.72674,0.53746,2.88389,0.08362,1.13631,0.38806,0.70412,0.54185,2.87981,0.08403,1.08559,0.4187,0.70657,0.55337,2.89414,0.0848,1.05453,0.44246,0.67658,0.55982,2.91021,0.08601,1.0771,0.45677,0.72207,0.58561,2.92614,0.0876
253,1.1836,0.35589,0.74804,0.51234,2.8276,0.08489,1.17379,0.36721,0.72761,0.52088,2.90345,0.08354,1.13886,0.39151,0.68449,0.5377,2.87051,0.08362,1.15292,0.38809,0.70579,0.54199,2.89513,0.08404,1.10609,0.41874,0.66378,0.55363,2.84337,0.08485,1.0843,0.44245,0.67731,0.56005,2.91732,0.08601,1.08684,0.45675,0.64246,0.58583,2.86483,0.08765
254,1.18404,0.35597,0.75196,0.51236,2.82172,0.08489,1.13568,0.36736,0.74018,0.52095,2.88982,0.08353,1.06032,0.39178,0.71779,0.53777,2.86422,0.08363,1.05707,0.38838,0.70927,0.54209,2.92632,0.08403,0.98889,0.41906,0.67812,0.55383,2.88745,0.08486,0.95732,0.44282,0.67785,0.56022,2.91728,0.086,0.96774,0.45705,0.68517,0.58594,2.90528,0.08763
255,1.17933,0.35601,0.75393,0.51239,2.82647,0.08491,1.16756,0.36742,0.73593,0.52102,2.87699,0.08355,1.11382,0.39188,0.7037,0.53791,2.88724,0.08362,1.1218,0.38847,0.72878,0.54213,2.89528,0.08404,1.0835,0.41915,0.68555,0.55399,2.88854,0.08486,1.07189,0.44289,0.70157,0.56033,2.86043,0.08602,1.02158,0.45721,0.69791,0.58599,2.86278,0.08763
256,1.19324,0.35604,0.74597,0.51244,2.81516,0.08491,1.14833,0.36757,0.72965,0.52114,2.89602,0.08356,1.07219,0.3921,0.70381,0.53807,2.84918,0.08363,1.11933,0.38859,0.70104,0.54228,2.88768,0.08403,1.03174,0.41937,0.69945,0.55412,2.83651,0.0849,0.99535,0.44315,0.69307,0.56047,2.91821,0.08601,0.95834,0.45754,0.71259,0.58602,2.84743,0.08767
257,1.1887,0.3561,0.75031,0.51248,2.81815,0.08492,1.15886,0.36766,0.74334,0.5212,2.90043,0.08356,1.10287,0.39221,0.71197,0.53817,2.8675,0.08363,1.11511,0.3887,0.71888,0.54235,2.89418,0.08403,1.05616,0.4195,0.70806,0.55419,2.92861,0.0849,1.02534,0.44328,0.68663,0.56058,2.87105,0.08603,1.01146,0.45766,0.68445,0.58607,2.83022,0.08769
258,1.17277,0.35624,0.75613,0.51244,2.81498,0.08493,1.13279,0.36781,0.75797,0.52117,2.90052,0.08355,1.07888,0.39241,0.74422,0.53816,2.85268,0.08366,1.08277,0.38889,0.75633,0.54228,2.88497,0.08404,1.02155,0.41973,0.73914,0.5542,2.88931,0.08489,0.97288,0.44356,0.72262,0.56058,2.88492,0.08604,0.96918,0.45789,0.72975,0.58603,2.93912,0.08765
259,1.17527,0.3563,0.7594,0.51244,2.83679,0.08491,1.15179,0.3679,0.74776,0.5212,2.8969,0.08356,1.0906,0.39254,0.71185,0.53826,2.87163,0.08366,1.1186,0.38897,0.70689,0.54236,2.90621,0.08403,1.07528,0.41981,0.69801,0.55429,2.84728,0.08491,1.05092,0.44363,0.68077,0.56072,2.88574,0.08605,1.0551,0.45793,0.69785,0.58605,2.86628,0.08769
260,1.1844,0.35635,0.7565,0.51243,2.82054,0.08494,1.16918,0.36795,0.76256,0.52118,2.87803,0.08356,1.12111,0.39263,0.72836,0.53831,2.84591,0.08367,1.12922,0.38906,0.74585,0.54237,2.84999,0.08406,1.08616,0.41988,0.72494,0.55431,2.93386,0.08489,1.07734,0.44371,0.72928,0.56072,2.94278,0.08602,1.07015,0.45798,0.69219,0.5861,2.84237,0.08772
261,1.19653,0.35634,0.74226,0.51251,2.80706,0.08497,1.15322,0.36807,0.70824,0.52138,2.89344,0.08356,1.08403,0.39284,0.65935,0.53865,2.85245,0.08368,1.08725,0.3893,0.6648,0.54266,2.88897,0.08406,1.03028,0.42014,0.6425,0.55465,2.94421,0.08487,0.99613,0.44399,0.63691,0.56107,2.92531,0.086,1.02321,0.45816,0.64266,0.58634,2.85977,0.08772
262,1.1805,0.3564,0.75653,0.51249,2.82049,0.08499,1.1566,0.36815,0.74835,0.52139,2.87427,0.08356,1.09625,0.39301,0.7225,0.5387,2.87417,0.08369,1.1113,0.38944,0.72132,0.54273,2.87558,0.08407,1.02755,0.42041,0.72258,0.55471,2.87241,0.08488,1.01454,0.44421,0.70823,0.56114,2.94195,0.08598,1.0292,0.4583,0.71059,0.58639,2.83362,0.08774
263,1.18397,0.35647,0.75856,0.51246,2.81793,0.085,1.10659,0.36842,0.76401,0.52135,2.89905,0.08356,1.05905,0.3933,0.75008,0.53868,2.86579,0.08369,1.07521,0.38968,0.73421,0.54276,2.92839,0.08403,0.99021,0.42077,0.74193,0.5547,2.87968,0.08491,0.92402,0.44467,0.76131,0.56104,2.86465,0.08602,0.95856,0.45866,0.75289,0.58632,2.82569,0.08777
264,1.18731,0.3565,0.7531,0.51248,2.81409,0.08496,1.16331,0.36851,0.74977,0.52135,2.89245,0.08356,1.0999,0.39347,0.7223,0.53875,2.8502,0.08371,1.09507,0.38986,0.7305,0.54279,2.89221,0.08403,1.02787,0.42102,0.69068,0.55485,2.8566,0.08492,0.98416,0.44498,0.68785,0.56118,2.90153,0.086,0.95306,0.45902,0.6731,0.58645,2.8079,0.08783
265,1.17491,0.35658,0.75048,0.51256,2.80481,0.08497,1.17046,0.36856,0.74602,0.52139,2.90951,0.08355,1.13473,0.39348,0.71158,0.53889,2.85001,0.08373,1.14132,0.38991,0.72406,0.54286,2.90434,0.08402,1.10679,0.42104,0.71222,0.55496,2.85789,0.08494,1.08943,0.44499,0.71234,0.56129,2.86697,0.08601,1.08593,0.45909,0.68813,0.5866,2.86191,0.08784
266,1.17808,0.35663,0.74756,0.5126,2.81099,0.08497,1.17353,0.36858,0.72192,0.5215,2.87247,0.08357,1.11168,0.39357,0.69821,0.53904,2.8812,0.08373,1.15605,0.38992,0.67951,0.54306,2.8837,0.08402,1.08133,0.42113,0.68283,0.55513,2.85873,0.08496,1.07638,0.44501,0.65847,0.56153,2.91165,0.086,1.04948,0.45917,0.65927,0.58676,2.77792,0.08791
267,1.19797,0.35666,0.75208,0.51262,2.81807,0.08499,1.14803,0.36871,0.74381,0.52152,2.88645,0.08357,1.10141,0.39372,0.69761,0.53919,2.83915,0.08374,1.10214,0.39009,0.71495,0.54313,2.87549,0.08403,1.02805,0.42138,0.68631,0.55529,2.88626,0.08497,1.0053,0.44522,0.66876,0.56175,2.89169,0.08599,0.97237,0.45942,0.69863,0.58679,2.84045,0.08794
268,1.20713,0.35664,0.74444,0.51267,2.81848,0.08501,1.16675,0.3688,0.73128,0.52163,2.85903,0.08359,1.1093,0.39386,0.69817,0.53935,2.86903,0.08374,1.12779,0.39017,0.69529,0.54329,2.87965,0.08404,1.05556,0.42157,0.68823,0.55545,2.8727,0.08497,1.01575,0.44544,0.68293,0.56191,2.8517,0.086,1.01365,0.45962,0.69299,0.58688,2.82617,0.08796
269,1.17886,0.35664,0.75108,0.51267,2.80769,0.08504,1.13752,0.36894,0.73955,0.52166,2.8724,0.0836,1.08274,0.39403,0.71003,0.53945,2.84388,0.08375,1.09306,0.39033,0.7075,0.54339,2.85753,0.08406,1.01229,0.4218,0.69896,0.55558,2.85906,0.08498,0.98204,0.44569,0.70396,0.56196,2.84408,0.08604,0.94709,0.45993,0.69853,0.58694,2.79395,0.08802
270,1.17964,0.35671,0.7531,0.51271,2.81129,0.08506,1.11226,0.36913,0.7385,0.52172,2.88834,0.0836,1.05836,0.39427,0.71799,0.53952,2.86608,0.08375,1.05051,0.3906,0.7115,0.5435,2.90869,0.08406,0.98445,0.42211,0.71422,0.55564,2.91721,0.08497,0.9397,0.44605,0.70795,0.56206,2.86723,0.08605,0.94236,0.46025,0.70826,0.58699,2.82939,0.08807
271,1.17862,0.35679,0.74912,0.51269,2.81048,0.08506,1.17091,0.36914,0.75598,0.52169,2.85719,0.08363,1.12261,0.39431,0.72375,0.53956,2.86662,0.08373,1.13783,0.39061,0.72864,0.54351,2.90915,0.08405,1.09559,0.42214,0.7421,0.55559,2.88419,0.08496,1.06088,0.44608,0.7364,0.56206,2.85495,0.08606,1.03766,0.46034,0.71044,0.58699,2.82956,0.08809
272,1.19266,0.35688,0.74642,0.51267,2.82249,0.08504,1.14334,0.36924,0.73094,0.52176,2.88861,0.08363,1.10359,0.39443,0.70625,0.53965,2.86525,0.08373,1.10563,0.39074,0.71296,0.54356,2.91783,0.08405,1.05656,0.42225,0.69786,0.55568,2.8129,0.08499,1.02495,0.44621,0.69263,0.56215,2.96079,0.08605,1.0607,0.46036,0.66811,0.58714,2.86257,0.08809
273,1.1801,0.35696,0.74984,0.5127,2.80484,0.08509,1.15202,0.36934,0.72716,0.52186,2.86769,0.08364,1.11042,0.39452,0.6805,0.53988,2.85621,0.08374,1.11276,0.39086,0.69135,0.54375,2.86173,0.08407,1.07206,0.42235,0.67138,0.55592,2.88635,0.08501,1.07847,0.44622,0.65818,0.56239,2.87445,0.08606,1.0754,0.46035,0.64143,0.58738,2.87639,0.08814
274,1.19228,0.35691,0.75294,0.51268,2.79676,0.08511,1.17103,0.36942,0.72849,0.52197,2.87586,0.08364,1.12265,0.39464,0.68813,0.54009,2.85926,0.08376,1.1247,0.391,0.69602,0.54391,2.87526,0.08409,1.08583,0.42251,0.69731,0.55609,2.91393,0.08501,1.0701,0.44633,0.66452,0.56263,2.86419,0.08608,1.06768,0.46048,0.69679,0.5875,2.83245,0.08819
275,1.18635,0.35692,0.7516,0.51266,2.80043,0.08511,1.16107,0.36947,0.73481,0.52203,2.88346,0.08364,1.11498,0.39473,0.70263,0.54021,2.87104,0.08376,1.1037,0.39113,0.70316,0.544,2.89162,0.08409,1.08446,0.42258,0.68522,0.55625,2.8688,0.08501,1.06416,0.44637,0.69011,0.56275,2.89437,0.08608,1.05942,0.46049,0.66456,0.58763,2.80719,0.08825
276,1.1788,0.35693,0.75545,0.51263,2.8079,0.08512,1.12635,0.36961,0.76057,0.52198,2.88971,0.08363,1.06811,0.3949,0.74875,0.54017,2.85133,0.08375,1.07339,0.3913,0.73611,0.544,2.85847,0.0841,1.00539,0.42278,0.72408,0.55628,2.88874,0.08502,0.99953,0.44653,0.72981,0.56273,2.8553,0.08609,0.98256,0.46069,0.72213,0.58762,2.81096,0.08829
277,1.15164,0.3571,0.74447,0.51265,2.80279,0.08508,1.1385,0.36972,0.72756,0.52208,2.87779,0.08364,1.0826,0.39504,0.70181,0.54032,2.87174,0.08375,1.11457,0.39139,0.69346,0.54415,2.8843,0.08409,1.07945,0.42285,0.6805,0.55647,2.87118,0.08503,1.03922,0.44662,0.65459,0.56299,2.86353,0.0861,1.07763,0.46064,0.66125,0.58782,2.85295,0.08833
278,1.21151,0.35697,0.75466,0.51269,2.80447,0.08511,1.19409,0.36974,0.74138,0.52211,2.8844,0.08364,1.14255,0.39509,0.7207,0.54037,2.84276,0.08376,1.15966,0.39142,0.72447,0.54416,2.86815,0.0841,1.08435,0.42295,0.71446,0.55653,2.87855,0.08503,1.07435,0.44671,0.7055,0.56306,2.85617,0.08611,1.0758,0.46074,0.70293,0.58785,2.82459,0.08835
279,1.14599,0.35717,0.74668,0.51271,2.80833,0.08511,1.12489,0.36986,0.72804,0.52218,2.87525,0.08363,1.06536,0.39525,0.7044,0.5405,2.87448,0.08375,1.0758,0.39158,0.71626,0.54423,2.86273,0.08411,1.02143,0.42312,0.70881,0.55661,2.87563,0.08502,0.99292,0.44685,0.69336,0.56317,2.84818,0.08613,1.01008,0.46084,0.69974,0.5879,2.76397,0.08843
280,1.16875,0.35724,0.74325,0.51272,2.80893,0.08512,1.14226,0.36996,0.73459,0.52223,2.87125,0.08363,1.10266,0.39534,0.69212,0.54066,2.83482,0.08378,1.09919,0.3917,0.69869,0.54435,2.86985,0.08412,1.05236,0.42323,0.69468,0.55673,2.88121,0.08502,1.04423,0.44694,0.68028,0.56331,2.85748,0.08615,1.02934,0.46091,0.69805,0.58799,2.84067,0.08846
281,1.18764,0.35726,0.75321,0.51271,2.80733,0.08511,1.13918,0.37007,0.73935,0.52227,2.86605,0.08364,1.09033,0.39546,0.71853,0.54073,2.83818,0.08379,1.09171,0.39183,0.72255,0.5444,2.83199,0.08415,1.03517,0.4234,0.72028,0.55678,2.86809,0.08503,1.01277,0.44709,0.70969,0.56335,2.85658,0.08616,0.98435,0.46111,0.70524,0.58805,2.84526,0.08848
282,1.17517,0.3573,0.74644,0.51272,2.78875,0.08514,1.14548,0.37016,0.73204,0.52235,2.86596,0.08365,1.08602,0.39561,0.7014,0.54088,2.8485,0.0838,1.10412,0.39195,0.70709,0.54452,2.8467,0.08416,1.05032,0.42355,0.69938,0.55691,2.88002,0.08502,1.00979,0.44728,0.71308,0.56343,2.86775,0.08617,0.9669,0.46138,0.7007,0.58815,2.81293,0.08851
283,1.16945,0.35741,0.74479,0.51272,2.80119,0.08512,1.14974,0.37024,0.72915,0.52241,2.89013,0.08364,1.10044,0.39573,0.71126,0.54096,2.8552,0.0838,1.10596,0.39209,0.71721,0.54457,2.89892,0.08416,1.05497,0.42371,0.70502,0.55698,2.88426,0.085,1.03577,0.44737,0.68879,0.56353,2.86297,0.08618,1.04584,0.46143,0.68461,0.58824,2.86212,0.08852
284,1.17053,0.35749,0.74982,0.51272,2.81751,0.08511,1.11483,0.37041,0.74033,0.52246,2.89117,0.08363,1.04468,0.39597,0.72333,0.54104,2.82655,0.08383,1.07107,0.39229,0.72963,0.54461,2.88204,0.08415,0.97364,0.42405,0.71446,0.55706,2.84573,0.08504,0.9476,0.44769,0.68739,0.56369,2.87891,0.08618,0.94454,0.46172,0.67988,0.58841,2.85165,0.08853
285,1.18521,0.3575,0.74826,0.51272,2.80058,0.08516,1.14163,0.3705,0.74064,0.52248,2.84996,0.08364,1.07287,0.39613,0.73004,0.54104,2.85584,0.08382,1.09033,0.39241,0.74222,0.54459,2.87982,0.08414,1.02787,0.42418,0.75069,0.55703,2.84569,0.08505,0.96969,0.4479,0.72912,0.56372,2.86971,0.0862,0.96734,0.46194,0.70988,0.58844,2.83903,0.08853
286,1.18163,0.35751,0.74318,0.51274,2.81043,0.08519,1.14735,0.37059,0.70618,0.52264,2.88865,0.08362,1.08194,0.39632,0.67485,0.54126,2.85619,0.08383,1.10839,0.39252,0.68393,0.54477,2.85629,0.08414,1.00416,0.42446,0.66832,0.55724,2.82033,0.08507,0.99309,0.44817,0.65531,0.56392,2.87422,0.0862,0.94765,0.46226,0.64257,0.58861,2.83925,0.08854
287,1.18832,0.35749,0.73803,0.51277,2.80374,0.0852,1.16302,0.37063,0.72413,0.52272,2.85799,0.08363,1.09766,0.39642,0.68371,0.54143,2.83191,0.08382,1.11897,0.39261,0.68228,0.54495,2.86936,0.08414,1.06384,0.42456,0.67726,0.55739,2.88104,0.08506,1.05479,0.44819,0.67187,0.56407,2.88585,0.0862,1.07908,0.46225,0.67125,0.58873,2.86081,0.08854
288,1.1903,0.3575,0.74255,0.51279,2.80112,0.08521,1.14401,0.37074,0.73499,0.52276,2.87743,0.08362,1.09607,0.39653,0.69635,0.54155,2.84294,0.08383,1.11303,0.3927,0.71178,0.54501,2.86843,0.08414,1.04424,0.42471,0.69505,0.5575,2.84495,0.08508,1.01379,0.44834,0.66332,0.56423,2.84344,0.08623,1.00943,0.46238,0.63699,0.58892,2.85101,0.08857
289,1.17246,0.3575,0.74241,0.51282,2.79211,0.08521,1.13653,0.37085,0.72805,0.52282,2.86906,0.08362,1.09137,0.39667,0.69554,0.5417,2.86773,0.08381,1.09616,0.39286,0.69448,0.54512,2.88706,0.08414,1.02833,0.42492,0.67577,0.55768,2.87167,0.08508,0.99498,0.44856,0.66727,0.5644,2.86994,0.08624,1.00814,0.46254,0.66476,0.58904,2.76535,0.08864
290,1.18242,0.35749,0.74734,0.51283,2.78602,0.08525,1.15782,0.37093,0.7259,0.52291,2.87015,0.08363,1.11934,0.39678,0.69587,0.54185,2.83592,0.08384,1.13104,0.39293,0.69719,0.54523,2.88177,0.08412,1.06291,0.42506,0.67388,0.55786,2.85054,0.08509,1.05881,0.44868,0.67338,0.56456,2.85536,0.08625,1.04622,0.46267,0.6713,0.58915,2.78789,0.08869
291,1.16738,0.35761,0.74751,0.51285,2.79651,0.08527,1.1553,0.37095,0.73347,0.52296,2.86869,0.08364,1.10608,0.39686,0.70283,0.54196,2.83652,0.08384,1.11099,0.39301,0.7056,0.54532,2.84435,0.08414,1.0572,0.42515,0.69611,0.55798,2.87693,0.08507,1.03568,0.44876,0.66709,0.56473,2.85914,0.08626,1.06798,0.46267,0.6474,0.58931,2.83346,0.08872
292,1.1676,0.35768,0.74588,0.51285,2.80757,0.08529,1.13595,0.37106,0.74188,0.52299,2.86494,0.08363,1.07079,0.39701,0.6977,0.54208,2.82689,0.08385,1.07949,0.39317,0.7084,0.5454,2.86493,0.08414,1.03505,0.42532,0.68638,0.55812,2.85434,0.08509,1.00088,0.44893,0.67362,0.56488,2.86404,0.08627,1.00548,0.46278,0.67328,0.58942,2.80323,0.08876
293,1.16734,0.35778,0.74374,0.51288,2.80715,0.08532,1.11709,0.37121,0.71151,0.52314,2.85941,0.08362,1.03561,0.39727,0.66094,0.54236,2.81515,0.08387,1.04903,0.39342,0.67038,0.54563,2.86443,0.08415,0.97508,0.42562,0.63411,0.55843,2.84597,0.08509,0.94942,0.44921,0.62738,0.5652,2.88041,0.08627,0.97682,0.46296,0.62689,0.58964,2.81531,0.08879
294,1.17294,0.35785,0.75201,0.51288,2.80915,0.08532,1.15814,0.37126,0.74085,0.52316,2.8922,0.08361,1.08321,0.3974,0.72489,0.54238,2.84544,0.08387,1.09218,0.39355,0.72196,0.54563,2.88919,0.08415,1.04473,0.42574,0.74554,0.55838,2.84206,0.0851,1.03365,0.44932,0.7044,0.56525,2.88879,0.08626,1.00018,0.46313,0.72139,0.58962,2.84812,0.0888
295,1.17305,0.35789,0.74124,0.51294,2.8015,0.08536,1.12331,0.37143,0.71288,0.5233,2.8763,0.0836,1.05385,0.39767,0.68316,0.54257,2.85112,0.08387,1.06395,0.39381,0.68194,0.54581,2.85248,0.08416,0.99309,0.42608,0.67331,0.55856,2.8614,0.08511,0.95824,0.44966,0.64264,0.56551,2.84985,0.08628,0.95004,0.46346,0.64892,0.58979,2.8297,0.08882
296,1.18936,0.35789,0.74205,0.51297,2.79484,0.08535,1.13196,0.37153,0.72257,0.52338,2.85242,0.08362,1.07459,0.39781,0.67685,0.54278,2.83891,0.08387,1.07162,0.394,0.67674,0.546,2.88798,0.08414,1.00298,0.42632,0.66762,0.55876,2.91598,0.08509,0.97229,0.44988,0.6591,0.56571,2.84179,0.0863,0.94702,0.46375,0.67343,0.58991,2.86499,0.08881
297,1.17818,0.35795,0.74484,0.513,2.81633,0.08532,1.14199,0.37163,0.72244,0.52347,2.86438,0.08363,1.0978,0.39794,0.70333,0.54289,2.83637,0.08388,1.12167,0.3941,0.70368,0.54608,2.88228,0.08413,1.06454,0.42643,0.67198,0.55893,2.85507,0.0851,1.03425,0.45002,0.66574,0.5659,2.84299,0.0863,1.05901,0.46382,0.65691,0.59007,2.87976,0.08881
298,1.1809,0.35801,0.74308,0.51302,2.80912,0.08532,1.13481,0.37171,0.71595,0.52359,2.86888,0.08364,1.05973,0.39812,0.68707,0.54304,2.84683,0.08389,1.08674,0.39424,0.67763,0.54627,2.89794,0.08411,0.99563,0.42668,0.68133,0.55905,2.92418,0.08507,1.02074,0.45013,0.65038,0.56613,2.82985,0.08631,1.00086,0.46396,0.65676,0.59019,2.9071,0.08878
299,1.19549,0.358,0.74318,0.51301,2.78461,0.08534,1.13928,0.37181,0.72874,0.52363,2.86566,0.08363,1.0775,0.39829,0.70606,0.54315,2.84345,0.08389,1.0966,0.39437,0.71794,0.54632,2.87585,0.08411,1.01505,0.42688,0.69963,0.55914,2.86788,0.08506,0.96919,0.45038,0.68818,0.56624,2.8381,0.08632,0.98279,0.46416,0.68455,0.59025,2.77283,0.08883
300,1.16304,0.35807,0.74061,0.51304,2.79005,0.08536,1.103,0.37197,0.71079,0.52377,2.85092,0.08366,1.05866,0.39846,0.67285,0.54335,2.84453,0.08389,1.06216,0.39454,0.68018,0.54649,2.83537,0.08414,0.97397,0.42717,0.67015,0.5593,2.83748,0.08508,0.95528,0.45061,0.6719,0.56642,2.87145,0.08631,0.99497,0.4643,0.67142,0.5904,2.80445,0.08889
301,1.17042,0.3581,0.74772,0.51301,2.79116,0.08538,1.13456,0.37206,0.74214,0.52375,2.87626,0.08365,1.06754,0.39863,0.7267,0.54336,2.82136,0.0839,1.06455,0.39472,0.73393,0.54645,2.85602,0.08416,1.00707,0.42738,0.72254,0.55931,2.84633,0.08509,0.96178,0.45086,0.70436,0.56645,2.83736,0.08634,0.94111,0.46459,0.69367,0.59042,2.83126,0.0889
302,1.16081,0.35821,0.74249,0.51302,2.79023,0.08539,1.14734,0.37212,0.73909,0.52378,2.85489,0.08365,1.07882,0.39877,0.69211,0.54349,2.84599,0.0839,1.11286,0.39479,0.72469,0.54647,2.8858,0.08415,1.06405,0.42746,0.69767,0.5594,2.826,0.08511,1.07624,0.45086,0.68071,0.56658,2.86786,0.08634,1.05793,0.46464,0.69839,0.59045,2.88255,0.08888
303,1.1748,0.35827,0.73996,0.51305,2.8009,0.0854,1.13988,0.37218,0.72368,0.52384,2.85776,0.08364,1.09647,0.39883,0.70217,0.54359,2.85237,0.0839,1.1171,0.39484,0.70177,0.54657,2.88675,0.08413,1.1015,0.42745,0.68952,0.55951,2.85642,0.08512,1.04342,0.4509,0.69022,0.56667,2.92277,0.08631,1.06777,0.46464,0.71275,0.59046,2.8295,0.08888
304,1.19216,0.35826,0.74119,0.5131,2.80156,0.08541,1.15405,0.37224,0.70135,0.52399,2.86558,0.08364,1.08444,0.39893,0.66354,0.54382,2.8521,0.08388,1.10543,0.39494,0.65663,0.54681,2.85214,0.08414,1.04922,0.4276,0.64026,0.55977,2.84241,0.08512,1.03136,0.45101,0.63434,0.56692,2.86969,0.0863,0.99862,0.46478,0.6389,0.59064,2.83448,0.08889
305,1.18594,0.35825,0.75239,0.51311,2.79818,0.08543,1.16967,0.37226,0.7274,0.52404,2.86332,0.08364,1.11645,0.39899,0.70388,0.5439,2.83451,0.08389,1.11813,0.39501,0.68419,0.54695,2.84351,0.08415,1.07163,0.42768,0.66966,0.55993,2.86774,0.08511,1.04697,0.45111,0.67469,0.56703,2.84203,0.0863,1.08593,0.46478,0.65613,0.59076,2.80887,0.08892
306,1.19082,0.35824,0.74063,0.51315,2.80107,0.08545,1.11903,0.3724,0.71789,0.52414,2.86143,0.08364,1.06148,0.39918,0.68521,0.54406,2.82439,0.0839,1.04837,0.39524,0.67155,0.54713,2.85899,0.08415,0.99534,0.42793,0.64935,0.56017,2.87448,0.0851,0.96452,0.45136,0.64889,0.56723,2.8489,0.08631,1.00157,0.46498,0.66061,0.59089,2.77239,0.08897
307,1.15986,0.35831,0.74518,0.51317,2.80073,0.08546,1.08884,0.37264,0.71883,0.52424,2.83456,0.08366,1.03337,0.39945,0.69404,0.54419,2.80681,0.08392,1.01834,0.39556,0.70483,0.54721,2.86456,0.08416,0.97998,0.42823,0.69966,0.56027,2.85633,0.08511,0.9427,0.45168,0.68458,0.56734,2.85214,0.08632,0.94556,0.46528,0.67289,0.591,2.83699,0.08897
308,1.17988,0.35833,0.7382,0.51321,2.79886,0.08547,1.10234,0.37282,0.71269,0.52436,2.85904,0.08367,1.0293,0.3997,0.67924,0.54437,2.84128,0.08392,1.05036,0.39577,0.67257,0.5474,2.87358,0.08414,0.96992,0.42853,0.65405,0.5605,2.86336,0.08512,0.93093,0.45197,0.64436,0.56758,2.86153,0.08632,0.92845,0.46552,0.66645,0.5911,2.83228,0.08897
309,1.20413,0.35827,0.74755,0.51323,2.80335,0.08547,1.1659,0.37287,0.72906,0.52442,2.88885,0.08366,1.07461,0.39985,0.70345,0.54446,2.84649,0.08392,1.10106,0.39588,0.71311,0.54744,2.85112,0.08414,1.00324,0.42877,0.68857,0.56058,2.8052,0.08514,1.00775,0.45213,0.66062,0.56774,2.81484,0.08634,0.95946,0.46576,0.65347,0.59122,2.83433,0.08896
310,1.16193,0.35834,0.74294,0.51325,2.79048,0.08548,1.14685,0.37292,0.73054,0.52444,2.8539,0.08367,1.0901,0.39995,0.7095,0.54452,2.82979,0.08392,1.09989,0.39598,0.72673,0.54744,2.87848,0.08413,1.08267,0.42881,0.69449,0.56068,2.83661,0.08515,1.04905,0.45219,0.69096,0.56783,2.86816,0.08634,1.04899,0.4658,0.68664,0.59128,2.79937,0.08899
311,1.16986,0.35837,0.73889,0.51328,2.79378,0.08548,1.13288,0.37302,0.70695,0.52455,2.85676,0.08367,1.08482,0.40007,0.6892,0.54464,2.8425,0.08392,1.09845,0.39608,0.67205,0.54761,2.86402,0.08413,1.04888,0.42894,0.68658,0.56078,2.86787,0.08514,0.97832,0.45241,0.65784,0.568,2.83728,0.08636,0.94905,0.46603,0.68945,0.59136,2.83263,0.089
312,1.15481,0.35846,0.74772,0.51329,2.80425,0.08552,1.11154,0.37312,0.72878,0.5246,2.86676,0.08367,1.07321,0.40018,0.69531,0.54476,2.86142,0.08391,1.06965,0.3962,0.70295,0.54769,2.86233,0.08413,1.02786,0.42907,0.67846,0.56092,2.82112,0.08516,0.99894,0.45258,0.67173,0.56815,2.84623,0.08638,1.01093,0.46616,0.69602,0.59144,2.82392,0.08904
313,1.17124,0.3585,0.74365,0.51329,2.80237,0.08553,1.14961,0.37317,0.71764,0.52468,2.8566,0.08368,1.10661,0.40023,0.69175,0.54488,2.82321,0.08392,1.1115,0.39625,0.71382,0.54774,2.83194,0.08414,1.04342,0.42917,0.69905,0.56101,2.85267,0.08516,1.06971,0.45258,0.68482,0.56827,2.82758,0.08639,1.04773,0.46618,0.66352,0.59158,2.77376,0.08909
314,1.19191,0.35847,0.74214,0.5133,2.80899,0.08553,1.14418,0.37325,0.73285,0.52471,2.8736,0.08368,1.0651,0.40039,0.71481,0.54492,2.8327,0.08391,1.07385,0.39641,0.71262,0.54779,2.8463,0.08414,0.99002,0.42939,0.68175,0.56112,2.83616,0.08518,0.99122,0.45274,0.71093,0.56833,2.8317,0.08641,0.97676,0.46632,0.7212,0.59156,2.86616,0.08907
315,1.15056,0.35854,0.74213,0.51328,2.77944,0.08555,1.11038,0.37337,0.73665,0.52473,2.86377,0.08367,1.06867,0.40055,0.70701,0.54502,2.79992,0.08393,1.06353,0.39657,0.71295,0.54784,2.82823,0.08416,1.0182,0.42953,0.69544,0.56123,2.85378,0.08519,0.9859,0.45293,0.68235,0.56844,2.82807,0.08643,0.98634,0.46647,0.663,0.59169,2.7906,0.0891
