batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign
401,1.13396,0.36429,0.73152,0.51482,2.76172,0.08611,1.04035,0.39634,0.69164,0.53927,2.72811,0.08463,1.01486,0.4027,0.67466,0.55694,2.71777,0.08573,0.99294,0.41433,0.65968,0.56189,2.70733,0.08478,1.00573,0.41609,0.66862,0.55776,2.71456,0.08564,0.95305,0.43682,0.6531,0.5694,2.76773,0.08611,0.94324,0.46898,0.6341,0.59105,2.77731,0.08866,0.92246,0.47304,0.62714,0.5979,2.77643,0.08921
402,1.14105,0.36434,0.73143,0.51486,2.75088,0.08612,1.06477,0.39645,0.68551,0.5394,2.71902,0.08464,1.0342,0.40287,0.6642,0.55709,2.72628,0.08573,1.00941,0.41449,0.64248,0.56207,2.73696,0.08478,1.02127,0.41621,0.65586,0.55791,2.72654,0.08565,0.97198,0.437,0.6386,0.56958,2.73921,0.0861,0.97223,0.46911,0.6376,0.59118,2.76616,0.08866,0.95879,0.47319,0.63739,0.598,2.77558,0.08922
403,1.14958,0.36435,0.73906,0.51484,2.73888,0.08613,1.08893,0.39652,0.71997,0.5394,2.73281,0.08463,1.08129,0.40295,0.71776,0.55706,2.73552,0.08574,1.06325,0.41455,0.7056,0.56209,2.74065,0.08479,1.08092,0.41623,0.6972,0.55794,2.73921,0.08565,1.00257,0.43712,0.68884,0.56961,2.74562,0.08611,0.99109,0.46919,0.66736,0.59123,2.77978,0.08867,0.98256,0.47332,0.65667,0.59807,2.78115,0.08922
404,1.14403,0.36442,0.73502,0.51484,2.75374,0.08613,1.04427,0.39669,0.722,0.53938,2.70961,0.08464,1.01597,0.40314,0.71136,0.55707,2.72862,0.08574,0.99131,0.41476,0.71459,0.56206,2.71623,0.08479,0.98582,0.41643,0.70899,0.55794,2.70941,0.08565,0.95587,0.43733,0.70196,0.5696,2.74352,0.0861,0.90014,0.46943,0.69915,0.59121,2.76645,0.08866,0.89561,0.47357,0.69813,0.59805,2.74021,0.08923
405,1.139,0.36448,0.74187,0.51481,2.74112,0.08614,1.05536,0.39683,0.73886,0.53931,2.72548,0.08464,1.0305,0.4033,0.72364,0.55703,2.72446,0.08574,0.99673,0.41495,0.70127,0.56207,2.73603,0.08478,1.00905,0.41658,0.71055,0.55792,2.67361,0.08568,0.98724,0.43747,0.7151,0.56957,2.7312,0.08611,0.95481,0.46957,0.6913,0.59122,2.74291,0.08868,0.94425,0.47374,0.71361,0.59802,2.81711,0.08922
406,1.13283,0.36455,0.73505,0.5148,2.74818,0.08612,1.07287,0.39691,0.71705,0.53932,2.72322,0.08464,1.04045,0.40341,0.69749,0.55706,2.69116,0.08576,1.02453,0.41507,0.70697,0.56209,2.75345,0.08478,1.0312,0.41668,0.70192,0.55794,2.706,0.08569,0.98343,0.43761,0.69757,0.56957,2.75886,0.08611,0.97529,0.46966,0.67721,0.59122,2.76775,0.08869,0.99846,0.47385,0.67585,0.59804,2.75111,0.08924
407,1.15432,0.36458,0.72923,0.51483,2.74783,0.08611,1.09128,0.39697,0.70026,0.53939,2.71223,0.08464,1.05256,0.40354,0.68866,0.55713,2.72359,0.08576,1.05157,0.41515,0.67684,0.56218,2.7078,0.08479,1.0495,0.41677,0.68404,0.55799,2.71392,0.08571,0.98872,0.43777,0.66154,0.56967,2.72911,0.08611,0.94547,0.46982,0.65618,0.59127,2.76273,0.0887,0.95443,0.47399,0.66594,0.59806,2.78167,0.08923
408,1.15778,0.36458,0.72762,0.51486,2.74786,0.08612,1.08654,0.39703,0.68351,0.53949,2.73316,0.08464,1.08335,0.40362,0.66516,0.55725,2.70039,0.08578,1.07842,0.41519,0.65863,0.5623,2.71572,0.0848,1.068,0.41683,0.65718,0.55813,2.68666,0.08573,1.01429,0.43789,0.64806,0.5698,2.72921,0.08612,1.05054,0.46989,0.6435,0.59137,2.75411,0.08872,1.00927,0.47407,0.666,0.59809,2.7193,0.08926
409,1.16859,0.36459,0.7303,0.51487,2.74854,0.08613,1.09769,0.39708,0.69387,0.53956,2.72337,0.08465,1.05511,0.40373,0.66828,0.55734,2.72372,0.08579,1.03179,0.41529,0.6572,0.56242,2.72194,0.08481,1.04786,0.41692,0.65802,0.55826,2.72611,0.08574,1.01693,0.43798,0.64291,0.56992,2.73304,0.08613,0.98538,0.46998,0.59727,0.59154,2.77444,0.08872,0.98455,0.47417,0.60884,0.59823,2.73908,0.08927
410,1.12791,0.36465,0.73354,0.51485,2.73782,0.08612,1.03782,0.39721,0.72458,0.53954,2.71142,0.08465,1.018,0.40388,0.70591,0.55734,2.72146,0.08579,0.99386,0.41544,0.70584,0.56241,2.7104,0.08482,0.99808,0.41706,0.71681,0.55824,2.70525,0.08574,0.95808,0.43814,0.68526,0.56995,2.72393,0.08614,0.91693,0.47015,0.66333,0.59156,2.77424,0.08872,0.93622,0.47432,0.672,0.59824,2.7385,0.08928
411,1.16124,0.36466,0.72647,0.51489,2.75555,0.08613,1.08529,0.39729,0.68371,0.53966,2.71432,0.08467,1.0556,0.40401,0.66785,0.55748,2.73691,0.08579,1.02135,0.4156,0.63974,0.5626,2.7223,0.08482,1.03291,0.41717,0.64371,0.55843,2.72682,0.08574,0.98837,0.43832,0.63634,0.57014,2.75821,0.08613,0.97565,0.47025,0.60628,0.59176,2.79033,0.08873,0.97049,0.47445,0.60109,0.59844,2.77359,0.0893
412,1.14426,0.36465,0.73042,0.51492,2.73469,0.08613,1.08191,0.39734,0.71712,0.53964,2.70045,0.08468,1.05749,0.40411,0.7053,0.55749,2.68749,0.0858,1.07166,0.41563,0.69817,0.56262,2.71607,0.08483,1.05931,0.41721,0.71428,0.55842,2.7086,0.08575,1.02587,0.4384,0.69441,0.57015,2.70322,0.08615,0.94674,0.47039,0.66043,0.59181,2.75041,0.08874,0.96595,0.47455,0.66901,0.59846,2.73686,0.08932
413,1.13959,0.3647,0.72289,0.51497,2.73637,0.08616,1.0491,0.39747,0.68016,0.53977,2.71584,0.08469,1.03004,0.40425,0.67724,0.55759,2.71068,0.08582,1.01126,0.41577,0.65096,0.56277,2.72651,0.08483,1.01397,0.41732,0.65492,0.55856,2.71153,0.08576,0.9837,0.43854,0.6433,0.5703,2.71861,0.08616,0.94318,0.47052,0.62086,0.59196,2.74251,0.08877,0.956,0.47468,0.63441,0.59858,2.74117,0.08933
414,1.13471,0.36477,0.73019,0.515,2.73927,0.08616,1.0694,0.39756,0.70353,0.53982,2.72123,0.0847,1.04977,0.40438,0.69845,0.55762,2.70564,0.08583,1.03024,0.41588,0.68986,0.5628,2.72437,0.08484,1.02998,0.41742,0.68629,0.5586,2.71901,0.08576,0.98961,0.43869,0.66989,0.57039,2.72686,0.08617,0.96621,0.47067,0.65488,0.59204,2.75797,0.08878,0.99116,0.47478,0.65095,0.59866,2.74354,0.08935
415,1.15495,0.36479,0.73085,0.51501,2.76008,0.08618,1.10605,0.39758,0.69186,0.53989,2.71777,0.08471,1.08531,0.40443,0.67963,0.55769,2.7174,0.08584,1.06758,0.4159,0.66825,0.56288,2.69271,0.08485,1.08609,0.41741,0.67913,0.55865,2.72495,0.08575,1.02209,0.43876,0.66819,0.57046,2.75651,0.08616,1.02258,0.47068,0.6371,0.59212,2.7745,0.08878,1.01078,0.47482,0.63983,0.59874,2.78438,0.08934
416,1.14831,0.36482,0.73181,0.51502,2.74719,0.08619,1.07295,0.3977,0.70006,0.53996,2.71526,0.08471,1.0504,0.40455,0.67188,0.55782,2.73362,0.08584,1.02151,0.41606,0.64969,0.56305,2.70304,0.08487,1.0202,0.41757,0.6624,0.55876,2.70877,0.08576,0.98459,0.43895,0.64361,0.5706,2.75529,0.08616,0.9497,0.47083,0.62486,0.59228,2.78588,0.0888,0.95836,0.47493,0.63423,0.59886,2.73207,0.08938
417,1.14752,0.36485,0.73014,0.51502,2.75103,0.08619,1.10408,0.39773,0.69424,0.54003,2.74069,0.0847,1.05451,0.40467,0.66695,0.55793,2.72705,0.08584,1.05494,0.41615,0.6684,0.56315,2.71575,0.08487,1.05394,0.41765,0.67326,0.55884,2.71302,0.08576,1.02496,0.43904,0.65392,0.57071,2.73752,0.08616,0.97614,0.47093,0.62585,0.59241,2.77166,0.0888,0.96385,0.47505,0.61796,0.59899,2.72735,0.0894
418,1.13402,0.3649,0.73665,0.515,2.7499,0.08617,1.04592,0.39785,0.7364,0.53996,2.72361,0.0847,1.01866,0.40482,0.71436,0.55791,2.7101,0.08584,1.00171,0.4163,0.70101,0.56315,2.72827,0.08487,1.00435,0.41778,0.72056,0.55881,2.73954,0.08575,0.96812,0.43919,0.70113,0.57071,2.73775,0.08616,0.91834,0.4711,0.68088,0.59241,2.73267,0.08882,0.92637,0.47522,0.67731,0.599,2.69576,0.08942
419,1.15615,0.36491,0.73106,0.51502,2.74443,0.08619,1.12722,0.39787,0.69806,0.54002,2.71291,0.0847,1.10033,0.40487,0.67833,0.558,2.74414,0.08583,1.11538,0.4163,0.67764,0.56324,2.74206,0.08486,1.09343,0.41784,0.67844,0.55889,2.69866,0.08576,1.07652,0.43925,0.66108,0.57079,2.71109,0.08617,1.0626,0.47113,0.65413,0.59246,2.7497,0.08883,1.09583,0.47521,0.64755,0.59908,2.7364,0.08945
420,1.14663,0.36494,0.7235,0.51504,2.74534,0.0862,1.06655,0.39796,0.69651,0.54008,2.73436,0.08469,1.0361,0.405,0.69118,0.55804,2.71304,0.08584,1.01886,0.41642,0.68281,0.56328,2.73805,0.08486,1.03582,0.41794,0.69507,0.55891,2.69053,0.08577,1.01517,0.43935,0.67062,0.57084,2.72238,0.08619,0.94707,0.47126,0.64512,0.59252,2.77587,0.08883,0.9443,0.47535,0.64078,0.59916,2.7667,0.08945
421,1.14585,0.36499,0.72592,0.51507,2.73221,0.08622,1.04927,0.39809,0.68867,0.54016,2.73968,0.08469,1.00525,0.40519,0.66823,0.55815,2.71165,0.08585,0.97974,0.41662,0.6611,0.56338,2.722,0.08486,0.96601,0.41816,0.67215,0.559,2.69731,0.08579,0.92737,0.43958,0.65984,0.57092,2.71783,0.0862,0.88318,0.47151,0.64039,0.59261,2.75587,0.08884,0.8913,0.47558,0.6473,0.59923,2.76903,0.08944
422,1.15043,0.36501,0.72419,0.51514,2.73554,0.08621,1.06385,0.39821,0.67763,0.5403,2.71612,0.08469,1.00975,0.40541,0.64326,0.55834,2.70178,0.08586,0.98485,0.41684,0.63912,0.56358,2.71195,0.08487,1.0,0.41835,0.6484,0.55916,2.69248,0.0858,0.92741,0.43985,0.63013,0.5711,2.7412,0.0862,0.89111,0.47178,0.60653,0.5928,2.72553,0.08887,0.90251,0.47584,0.61527,0.59941,2.74261,0.08946
423,1.13743,0.36504,0.73169,0.51513,2.73017,0.08624,1.08633,0.39827,0.70836,0.5403,2.69422,0.0847,1.03713,0.40553,0.70646,0.55834,2.68903,0.08587,1.02713,0.41694,0.70206,0.56359,2.70619,0.08487,1.03959,0.41842,0.69734,0.55919,2.67574,0.08583,1.00295,0.43995,0.69852,0.5711,2.70639,0.08621,0.97913,0.47186,0.67409,0.59281,2.73779,0.08889,0.96246,0.47594,0.68244,0.5994,2.67905,0.0895
424,1.14889,0.36509,0.73237,0.51516,2.73109,0.08626,1.06516,0.3984,0.71434,0.54034,2.70739,0.08471,1.04154,0.40568,0.6941,0.5584,2.70899,0.08588,1.01288,0.4171,0.69599,0.56364,2.7089,0.08487,1.03162,0.41853,0.68359,0.55929,2.69906,0.08584,0.98039,0.44012,0.66052,0.57121,2.71575,0.08622,0.94462,0.47203,0.67129,0.59285,2.74943,0.0889,0.91982,0.47614,0.68082,0.59942,2.72817,0.08954
425,1.1474,0.3651,0.72057,0.51519,2.71727,0.0863,1.0615,0.39852,0.67549,0.54049,2.70694,0.08472,1.02998,0.40582,0.66376,0.55853,2.70789,0.08589,1.00353,0.41725,0.64964,0.56378,2.69056,0.08489,1.00824,0.41867,0.64985,0.55945,2.70829,0.08585,0.9662,0.44028,0.63188,0.57138,2.70886,0.08623,0.93213,0.47219,0.6234,0.59301,2.70965,0.08892,0.91911,0.47631,0.61983,0.59958,2.7034,0.08957
426,1.14269,0.36514,0.72725,0.51523,2.74215,0.08629,1.06664,0.39861,0.6885,0.54057,2.72266,0.08471,1.04413,0.40595,0.6834,0.55861,2.74732,0.08587,1.01699,0.41739,0.68158,0.56383,2.71708,0.08488,1.02997,0.41878,0.66472,0.55956,2.70664,0.08585,0.97232,0.44044,0.66892,0.57145,2.75728,0.08622,0.93372,0.47234,0.67537,0.59302,2.77069,0.08892,0.94826,0.47645,0.67743,0.59958,2.76246,0.08957
427,1.13104,0.36519,0.72746,0.51527,2.72462,0.08631,1.04186,0.39875,0.67458,0.5407,2.71862,0.08471,0.99421,0.40616,0.64931,0.55877,2.69262,0.08589,0.96676,0.41761,0.62912,0.56403,2.68565,0.08489,0.96605,0.419,0.62599,0.55976,2.7153,0.08585,0.91539,0.44071,0.60823,0.57167,2.73107,0.08623,0.88356,0.47258,0.5717,0.59329,2.72619,0.08896,0.86733,0.47671,0.57662,0.59982,2.73092,0.08959
428,1.14152,0.36523,0.72612,0.5153,2.73988,0.0863,1.05775,0.39885,0.67748,0.54083,2.70165,0.08472,1.01966,0.40634,0.65852,0.55889,2.72466,0.08589,1.01177,0.41773,0.63602,0.56421,2.70159,0.0849,1.00328,0.41916,0.65033,0.55992,2.72114,0.08585,0.94515,0.44092,0.653,0.57178,2.72696,0.08623,0.9122,0.47276,0.61387,0.59345,2.76939,0.08896,0.93322,0.47685,0.61823,0.59996,2.76529,0.08959
429,1.11047,0.36529,0.73033,0.51532,2.72662,0.08632,1.04616,0.39892,0.69286,0.5409,2.68839,0.08474,1.03549,0.40642,0.68651,0.55894,2.69452,0.0859,1.034,0.41778,0.66814,0.56429,2.70476,0.08491,1.04106,0.41918,0.69253,0.55996,2.6753,0.08587,1.01467,0.44095,0.67355,0.57183,2.70635,0.08623,0.98676,0.47277,0.64978,0.59352,2.71921,0.08898,0.99307,0.47689,0.6657,0.59999,2.79516,0.08959
430,1.12032,0.36536,0.72825,0.51532,2.7462,0.08631,1.0302,0.39905,0.6929,0.54097,2.73128,0.08473,1.01018,0.40658,0.68076,0.55902,2.72208,0.0859,0.99279,0.41794,0.67079,0.56437,2.71729,0.08491,0.99876,0.41931,0.6742,0.56004,2.70234,0.08588,0.953,0.4411,0.65825,0.57194,2.73174,0.08624,0.90835,0.47295,0.64491,0.59362,2.74786,0.089,0.89826,0.47709,0.64334,0.60007,2.73856,0.0896
431,1.13102,0.36542,0.72985,0.51532,2.73846,0.08635,1.04453,0.39915,0.70828,0.54099,2.71429,0.08474,1.00523,0.40676,0.69003,0.55906,2.71432,0.08591,0.99838,0.41808,0.68697,0.5644,2.72533,0.08492,1.0061,0.41944,0.69254,0.56007,2.71346,0.08588,0.94169,0.4413,0.68353,0.57197,2.72411,0.08624,0.93368,0.47311,0.66578,0.59364,2.76256,0.08901,0.94643,0.47721,0.65958,0.6001,2.75933,0.08961
432,1.10818,0.36553,0.72415,0.51535,2.72605,0.08638,1.05537,0.39925,0.67807,0.54111,2.70799,0.08474,1.03647,0.40687,0.64662,0.55922,2.71847,0.08592,1.00132,0.41821,0.63225,0.56457,2.71476,0.08492,1.03122,0.41952,0.63885,0.56026,2.71342,0.08589,1.01224,0.44139,0.61702,0.57219,2.69108,0.08627,0.96102,0.47322,0.5821,0.59387,2.75803,0.08902,0.98378,0.47727,0.59455,0.60029,2.72975,0.08963
433,1.13833,0.36559,0.7362,0.51535,2.72827,0.08639,1.04606,0.39937,0.7348,0.54106,2.69779,0.08475,1.00704,0.40705,0.72417,0.55918,2.71613,0.08592,1.00356,0.41834,0.71975,0.56455,2.72432,0.08492,0.99987,0.41966,0.72614,0.56021,2.70343,0.0859,0.93836,0.44159,0.70062,0.57218,2.71493,0.08628,0.89449,0.47342,0.69599,0.59386,2.78836,0.08901,0.91796,0.47744,0.69569,0.60028,2.74763,0.08965
434,1.13491,0.36564,0.73532,0.51534,2.74031,0.08637,1.02964,0.39951,0.70508,0.5411,2.72017,0.08475,0.98645,0.40724,0.68158,0.55926,2.7026,0.08592,0.95889,0.41853,0.68611,0.56461,2.73929,0.08491,0.99041,0.4198,0.69543,0.56024,2.71639,0.0859,0.92609,0.44179,0.65739,0.57227,2.74141,0.08628,0.89519,0.47359,0.64935,0.59394,2.76827,0.08901,0.89094,0.47762,0.66462,0.60035,2.74775,0.08965
435,1.11355,0.36575,0.72916,0.51533,2.70896,0.08644,1.02887,0.39965,0.69612,0.54114,2.7017,0.08476,1.00487,0.40739,0.68196,0.55931,2.69029,0.08594,0.98827,0.41868,0.6741,0.56469,2.69059,0.08492,0.98622,0.41995,0.67497,0.5603,2.6821,0.08593,0.95182,0.44195,0.66432,0.57234,2.7047,0.08629,0.94326,0.47369,0.65202,0.59399,2.72701,0.08904,0.92623,0.47775,0.63891,0.60044,2.71104,0.08969
436,1.1544,0.36571,0.72595,0.51534,2.74019,0.08643,1.06468,0.39973,0.69392,0.5412,2.69238,0.08477,1.02025,0.40756,0.68033,0.55937,2.70477,0.08594,0.99778,0.41883,0.67777,0.56476,2.70291,0.08492,1.0066,0.4201,0.68997,0.56035,2.71041,0.08594,0.94658,0.44215,0.66487,0.57241,2.72834,0.08629,0.91696,0.47388,0.64541,0.59405,2.7458,0.08904,0.89609,0.47795,0.64233,0.60052,2.77147,0.0897
437,1.12702,0.36576,0.72814,0.51535,2.73823,0.08644,1.07054,0.39983,0.69607,0.54125,2.71783,0.08478,1.06166,0.40766,0.68711,0.55941,2.71772,0.08595,1.05252,0.4189,0.67837,0.56481,2.69344,0.08493,1.04772,0.42018,0.67398,0.56041,2.6798,0.08596,0.99641,0.44229,0.66653,0.57248,2.74705,0.08629,0.99525,0.47398,0.66436,0.59407,2.78279,0.08905,0.97452,0.47806,0.67071,0.60052,2.72273,0.08972
438,1.13673,0.36577,0.7267,0.51536,2.71689,0.08647,1.05713,0.3999,0.6926,0.54133,2.70567,0.08478,1.02749,0.40778,0.6671,0.55951,2.70216,0.08595,1.01059,0.41901,0.6511,0.56494,2.67507,0.08495,1.00667,0.42028,0.66101,0.56052,2.71783,0.08595,0.96633,0.4424,0.64387,0.5726,2.71569,0.0863,0.9369,0.4741,0.62305,0.5942,2.71186,0.08907,0.93153,0.47819,0.6261,0.60063,2.72821,0.08973
439,1.14581,0.3658,0.73018,0.51536,2.7321,0.0865,1.05204,0.40002,0.71486,0.54132,2.71026,0.08479,1.00135,0.40798,0.70285,0.55953,2.70613,0.08596,0.98991,0.41917,0.70193,0.56494,2.71439,0.08497,0.98278,0.42046,0.6961,0.56054,2.7183,0.08595,0.93181,0.44264,0.6981,0.57259,2.72851,0.08631,0.93834,0.47424,0.68748,0.59419,2.76582,0.08908,0.90263,0.47841,0.70301,0.60059,2.74058,0.08975
440,1.13391,0.3658,0.72659,0.51538,2.73158,0.08649,1.05276,0.40012,0.69343,0.5414,2.70647,0.08479,0.99723,0.40818,0.69157,0.55958,2.71906,0.08597,0.97218,0.41938,0.66839,0.56503,2.71733,0.08497,0.97952,0.42063,0.67382,0.56064,2.70533,0.08595,0.93913,0.44287,0.65079,0.57273,2.69965,0.08633,0.90536,0.47447,0.63809,0.59429,2.73314,0.08908,0.88983,0.47864,0.63918,0.6007,2.77265,0.08975
441,1.13394,0.36584,0.72194,0.51542,2.73974,0.08652,1.05064,0.40024,0.68231,0.54151,2.72337,0.08479,1.02616,0.40831,0.6554,0.55973,2.68999,0.08598,1.0149,0.41948,0.64629,0.56518,2.69074,0.08499,1.01234,0.42074,0.64775,0.56078,2.69029,0.08597,0.98096,0.44298,0.61677,0.57293,2.71248,0.08634,0.96117,0.47454,0.58818,0.59451,2.72409,0.0891,0.97593,0.4787,0.59023,0.60089,2.74965,0.08976
442,1.11986,0.3659,0.7242,0.51543,2.72742,0.08651,1.01191,0.4004,0.68226,0.5416,2.70311,0.08479,0.97889,0.40852,0.67786,0.5598,2.69824,0.08599,0.93717,0.41969,0.66312,0.56528,2.71487,0.08499,0.95212,0.42093,0.66509,0.56087,2.68487,0.08598,0.8983,0.44321,0.65006,0.57302,2.71387,0.08635,0.85109,0.47477,0.64496,0.59457,2.72942,0.08912,0.8416,0.47894,0.65877,0.60092,2.75678,0.08977
443,1.13794,0.36595,0.73648,0.51543,2.72638,0.08654,1.06247,0.40047,0.7068,0.54163,2.71775,0.08479,1.03051,0.40863,0.69661,0.55983,2.7072,0.086,1.01752,0.41981,0.68308,0.56533,2.69395,0.085,1.02596,0.42101,0.6931,0.56089,2.69652,0.08599,0.96924,0.44336,0.67408,0.57307,2.68304,0.08639,0.9407,0.47491,0.65299,0.59463,2.74653,0.08914,0.96806,0.47904,0.65063,0.60099,2.76823,0.08977
444,1.15087,0.36597,0.72564,0.51545,2.72822,0.08654,1.06074,0.40057,0.68239,0.54171,2.70806,0.08479,1.02552,0.40877,0.67614,0.55991,2.69334,0.086,1.00204,0.41996,0.66251,0.56542,2.70258,0.08501,1.01807,0.42113,0.67031,0.56096,2.70018,0.086,0.96416,0.44354,0.67077,0.57311,2.71434,0.0864,0.92542,0.47509,0.6739,0.59465,2.76057,0.08914,0.93902,0.47918,0.65869,0.60103,2.73314,0.08979
445,1.12694,0.36603,0.72704,0.51546,2.73452,0.08652,1.03775,0.4007,0.69727,0.54178,2.72453,0.08478,1.02576,0.40891,0.69167,0.55997,2.70308,0.08602,0.99626,0.4201,0.67274,0.56552,2.71935,0.08501,0.99394,0.42127,0.67938,0.56104,2.6855,0.08601,0.94289,0.44373,0.67206,0.57319,2.73245,0.0864,0.91125,0.47527,0.65625,0.59473,2.76351,0.08914,0.93107,0.47934,0.6547,0.60111,2.75122,0.0898
446,1.13824,0.36605,0.72294,0.51548,2.71552,0.08654,1.05245,0.40079,0.67554,0.54189,2.6952,0.08479,1.0166,0.40903,0.65557,0.56009,2.6879,0.08603,0.98043,0.42025,0.63746,0.56567,2.69443,0.08503,0.9982,0.42139,0.64867,0.56116,2.66623,0.08604,0.95101,0.44387,0.63624,0.57332,2.70068,0.08642,0.91912,0.4754,0.58726,0.59491,2.7102,0.08916,0.90765,0.47949,0.59827,0.60127,2.71404,0.08981
447,1.14552,0.36606,0.72737,0.51547,2.74304,0.08654,1.06353,0.40086,0.7068,0.54192,2.7145,0.08479,1.02007,0.40916,0.69562,0.56012,2.69257,0.08605,1.0117,0.42035,0.67666,0.56574,2.69976,0.08503,1.00574,0.42151,0.68502,0.56121,2.69822,0.08604,0.93636,0.44406,0.65957,0.5734,2.72241,0.08642,0.86854,0.47561,0.64272,0.595,2.76359,0.08916,0.89706,0.47965,0.64003,0.60136,2.68009,0.08985
448,1.13747,0.36608,0.7304,0.51547,2.7172,0.08655,1.06692,0.40093,0.71649,0.54192,2.69025,0.0848,1.03143,0.40927,0.69226,0.56017,2.67564,0.08607,1.0203,0.42045,0.68819,0.56578,2.68591,0.08504,1.01747,0.4216,0.68928,0.56124,2.67252,0.08607,0.9584,0.44422,0.68108,0.57345,2.72232,0.08642,0.92893,0.47575,0.67602,0.595,2.68316,0.08919,0.92828,0.47979,0.66685,0.60138,2.6807,0.0899
449,1.10674,0.36617,0.72441,0.51551,2.73877,0.08656,1.05416,0.40101,0.68036,0.54201,2.7097,0.0848,1.02467,0.40938,0.65793,0.56026,2.70409,0.08607,1.04021,0.4205,0.62809,0.56593,2.69553,0.08506,1.04127,0.42167,0.64407,0.56135,2.69883,0.08606,0.97753,0.44433,0.62779,0.57358,2.71516,0.08642,0.96597,0.47583,0.61706,0.5951,2.72967,0.0892,0.95467,0.47991,0.62812,0.60145,2.74761,0.0899
450,1.14003,0.3662,0.73102,0.51552,2.72995,0.08654,1.0616,0.4011,0.71273,0.54203,2.7005,0.0848,1.05531,0.40946,0.70932,0.56027,2.69286,0.08608,1.04933,0.42057,0.69884,0.56597,2.70487,0.08507,1.04856,0.42174,0.70067,0.56139,2.7074,0.08607,0.98693,0.44447,0.67922,0.57364,2.71463,0.08642,0.95509,0.47597,0.66737,0.59516,2.7633,0.08921,0.94712,0.48005,0.67879,0.60147,2.69541,0.08994
451,1.13859,0.36622,0.7201,0.51555,2.72898,0.08655,1.05063,0.40119,0.67391,0.54215,2.70211,0.0848,1.0227,0.4096,0.65717,0.56038,2.70655,0.08608,0.98823,0.42071,0.64528,0.56609,2.70887,0.08507,0.99313,0.42188,0.648,0.56153,2.68171,0.08608,0.95281,0.44463,0.64526,0.57375,2.71023,0.08643,0.92024,0.47615,0.63499,0.59525,2.74028,0.08922,0.94005,0.48018,0.63093,0.60156,2.73751,0.08995
452,1.1346,0.36626,0.71607,0.5156,2.71769,0.08656,1.07599,0.40123,0.67206,0.54228,2.70786,0.0848,1.0544,0.40966,0.65403,0.56052,2.72143,0.08608,1.00423,0.42083,0.62213,0.56627,2.71468,0.08508,1.01502,0.42195,0.63902,0.56167,2.68317,0.08609,1.00318,0.44468,0.62172,0.5739,2.72144,0.08644,0.98364,0.47619,0.59065,0.59542,2.76661,0.08924,0.96291,0.48026,0.58873,0.60172,2.73506,0.08996
453,1.13096,0.36629,0.73608,0.51559,2.71438,0.08661,1.035,0.40136,0.72018,0.54227,2.6783,0.08481,1.01547,0.4098,0.70899,0.56054,2.70881,0.08609,0.99075,0.42097,0.70943,0.56627,2.68724,0.08508,0.99823,0.42209,0.70234,0.56169,2.72061,0.08609,0.94485,0.44485,0.69674,0.57392,2.71785,0.08644,0.93581,0.47634,0.68248,0.59545,2.74916,0.08924,0.88681,0.48047,0.69165,0.60172,2.72865,0.08997
454,1.1482,0.3663,0.72946,0.5156,2.72104,0.08666,1.08347,0.4014,0.71061,0.54229,2.69899,0.08482,1.04051,0.4099,0.67447,0.56061,2.69581,0.0861,1.03799,0.42105,0.67637,0.56633,2.69788,0.08508,1.03888,0.42215,0.67274,0.56176,2.68517,0.0861,1.0041,0.44493,0.68065,0.57394,2.69371,0.08645,0.97586,0.4764,0.64145,0.59552,2.77016,0.08924,0.96892,0.48052,0.65574,0.60175,2.6972,0.09
455,1.13072,0.36635,0.72939,0.51561,2.72903,0.08666,1.05258,0.40148,0.69318,0.54235,2.69337,0.08483,1.01536,0.41002,0.67935,0.56068,2.692,0.0861,0.99544,0.42116,0.66767,0.5664,2.70827,0.08509,0.99101,0.42226,0.68152,0.56181,2.67143,0.08612,0.94514,0.44507,0.66906,0.57401,2.71288,0.08646,0.94471,0.47649,0.65719,0.59558,2.72395,0.08926,0.93716,0.48062,0.676,0.60178,2.75313,0.09
