batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign
571,1.11538,0.36677,0.70454,0.5149,2.70262,0.08749,1.06899,0.38508,0.68135,0.53148,2.73741,0.08455,1.02715,0.40796,0.64582,0.55164,2.68625,0.08469,1.01815,0.40375,0.64664,0.55261,2.7404,0.08514,0.99087,0.42941,0.63494,0.56546,2.73709,0.08691,0.97538,0.45363,0.62651,0.57586,2.73181,0.08796,0.96451,0.46238,0.60237,0.59194,2.72462,0.09088
572,1.11534,0.3668,0.70897,0.51493,2.7054,0.08748,1.0773,0.38514,0.66871,0.5316,2.74693,0.08455,1.03929,0.40805,0.63307,0.55179,2.70176,0.0847,1.04893,0.40383,0.63285,0.55275,2.73429,0.08515,1.03359,0.42948,0.61907,0.56561,2.70166,0.08692,0.98443,0.45374,0.61607,0.57601,2.69801,0.08797,0.99604,0.46244,0.61064,0.59206,2.66908,0.09091
573,1.11199,0.36685,0.71199,0.51496,2.70773,0.08748,1.09226,0.3852,0.67999,0.5317,2.73175,0.08455,1.06678,0.40809,0.64947,0.55193,2.71361,0.0847,1.0823,0.40386,0.64889,0.55289,2.70686,0.08516,1.03326,0.42952,0.63352,0.56575,2.68126,0.08694,1.06764,0.45373,0.62303,0.57616,2.66437,0.088,1.03091,0.46245,0.62592,0.5922,2.67232,0.09095
574,1.14221,0.36686,0.71075,0.51497,2.69689,0.08749,1.08976,0.38524,0.68892,0.53176,2.73519,0.08455,1.03265,0.40818,0.65549,0.55204,2.71552,0.0847,1.01496,0.40397,0.67232,0.55295,2.74186,0.08515,0.97665,0.42964,0.65769,0.56584,2.69903,0.08695,0.96939,0.4538,0.65135,0.57623,2.69158,0.08801,0.96517,0.46253,0.64414,0.59226,2.74039,0.09094
575,1.13679,0.36686,0.71486,0.51498,2.69638,0.08749,1.10479,0.38526,0.69963,0.53179,2.71431,0.08455,1.06403,0.40821,0.67094,0.5521,2.70995,0.0847,1.06617,0.40402,0.67543,0.553,2.704,0.08516,1.02866,0.42969,0.64722,0.56592,2.7303,0.08694,0.97722,0.45388,0.65045,0.57629,2.74459,0.088,0.98036,0.4626,0.63767,0.59233,2.67807,0.09096
576,1.14154,0.36686,0.7162,0.51498,2.70083,0.08749,1.1343,0.38525,0.70443,0.5318,2.71153,0.08455,1.08554,0.40822,0.69305,0.55211,2.70652,0.08471,1.08092,0.40403,0.70563,0.55298,2.7004,0.08516,1.03384,0.42974,0.69305,0.56592,2.70981,0.08694,1.06067,0.45388,0.68203,0.5763,2.70403,0.08801,1.04534,0.46261,0.67775,0.59234,2.67376,0.09097
577,1.13562,0.36686,0.71172,0.51499,2.67904,0.08752,1.08748,0.3853,0.69282,0.53184,2.70469,0.08456,1.05639,0.40825,0.67068,0.55217,2.70528,0.08471,1.05554,0.40408,0.67935,0.55302,2.68564,0.08517,1.0135,0.42979,0.66507,0.56597,2.69379,0.08694,0.9916,0.45392,0.67542,0.57631,2.7296,0.088,0.98521,0.46264,0.66468,0.59233,2.71987,0.09096
578,1.14332,0.36688,0.71697,0.51499,2.70521,0.08751,1.08804,0.38534,0.70143,0.53186,2.73133,0.08456,1.02923,0.40833,0.66656,0.55225,2.71304,0.0847,1.02583,0.40416,0.68174,0.55305,2.72072,0.08517,0.99227,0.42987,0.66983,0.56601,2.69308,0.08695,0.96414,0.45401,0.64996,0.57638,2.70308,0.08801,0.95681,0.46272,0.64708,0.59239,2.72199,0.09094
579,1.10499,0.36696,0.71214,0.515,2.69138,0.08751,1.08078,0.38538,0.69798,0.53189,2.72438,0.08456,1.05496,0.40836,0.68489,0.55228,2.695,0.08471,1.05057,0.40421,0.68574,0.55308,2.72351,0.08516,1.04542,0.42987,0.66854,0.56607,2.7047,0.08695,1.02037,0.454,0.66893,0.57642,2.69878,0.08801,1.00382,0.46275,0.66602,0.59241,2.71496,0.09094
580,1.12816,0.36697,0.71588,0.51501,2.69827,0.08751,1.06001,0.38545,0.70761,0.5319,2.72633,0.08457,1.02448,0.40844,0.69254,0.5523,2.70844,0.08471,1.017,0.40431,0.68423,0.55311,2.7188,0.08516,0.96496,0.42999,0.68182,0.56608,2.69211,0.08696,0.95603,0.45409,0.67095,0.57645,2.73642,0.08801,0.9451,0.46283,0.67043,0.59243,2.70905,0.09094
581,1.0926,0.36703,0.7155,0.51501,2.67877,0.08754,1.05421,0.38552,0.71029,0.5319,2.6956,0.08458,1.04157,0.40847,0.70789,0.55229,2.67931,0.08473,1.03993,0.40435,0.71916,0.55309,2.698,0.08517,1.01147,0.43003,0.72674,0.56605,2.68203,0.08698,0.9727,0.45416,0.70539,0.57644,2.72067,0.08801,0.981,0.46286,0.7165,0.5924,2.64979,0.09097
582,1.11763,0.36708,0.70668,0.51503,2.69934,0.08754,1.05425,0.3856,0.67809,0.53199,2.71955,0.08458,1.02053,0.40854,0.64659,0.55242,2.69512,0.08473,1.02611,0.40442,0.65014,0.5532,2.68983,0.08518,0.98924,0.4301,0.61703,0.56621,2.69405,0.08699,0.96073,0.45421,0.61414,0.57658,2.69225,0.08803,0.95725,0.4629,0.59859,0.59254,2.72462,0.09096
583,1.14417,0.36708,0.7185,0.51502,2.6903,0.08755,1.08638,0.38564,0.71728,0.53197,2.72125,0.08459,1.05347,0.40859,0.69964,0.55242,2.69615,0.08474,1.05603,0.40447,0.71284,0.55317,2.68806,0.08519,1.01041,0.43018,0.71105,0.56618,2.71782,0.08699,1.00077,0.45427,0.7107,0.57656,2.71002,0.08803,0.9736,0.46296,0.69901,0.59253,2.7128,0.09096
584,1.10876,0.36714,0.7091,0.51505,2.70018,0.08754,1.0556,0.38571,0.68071,0.53205,2.72316,0.08459,1.01559,0.40868,0.63411,0.55257,2.71558,0.08474,1.0096,0.40458,0.63786,0.55331,2.71689,0.08519,0.95966,0.4303,0.61068,0.56635,2.69997,0.08699,0.93156,0.4544,0.61432,0.57671,2.69918,0.08804,0.91158,0.46312,0.59801,0.59268,2.65796,0.09098
585,1.14181,0.36715,0.71355,0.51505,2.68699,0.08755,1.13289,0.38568,0.71085,0.53204,2.72573,0.08458,1.08386,0.40868,0.69504,0.55258,2.6954,0.08475,1.08625,0.40457,0.69622,0.55331,2.71591,0.08519,1.05188,0.43033,0.68082,0.56636,2.71102,0.08699,1.02802,0.45442,0.65396,0.57676,2.72259,0.08804,1.01824,0.46314,0.64548,0.59272,2.71986,0.09097
586,1.13603,0.36716,0.71073,0.51506,2.70377,0.08754,1.06869,0.38574,0.67918,0.53212,2.72268,0.08458,1.01173,0.40878,0.65107,0.5527,2.69603,0.08476,1.00997,0.40467,0.64336,0.55344,2.71522,0.08519,0.94555,0.43048,0.62609,0.56652,2.66679,0.08701,0.91878,0.45454,0.64054,0.57687,2.72672,0.08803,0.89748,0.46327,0.64474,0.5928,2.71286,0.09096
587,1.11085,0.3672,0.71019,0.51509,2.69359,0.08756,1.06164,0.38579,0.67646,0.53221,2.72384,0.08459,1.02684,0.40884,0.64838,0.55281,2.71445,0.08476,1.03157,0.40473,0.64826,0.55355,2.71281,0.08519,0.99519,0.43054,0.61827,0.56666,2.7111,0.08701,0.98515,0.45459,0.61184,0.57701,2.74765,0.08802,0.97389,0.46331,0.60101,0.59293,2.70062,0.09096
588,1.11956,0.36722,0.71622,0.51509,2.68986,0.08756,1.08587,0.38583,0.6968,0.53224,2.71213,0.08459,1.0399,0.4089,0.67071,0.55287,2.694,0.08477,1.04898,0.40478,0.67664,0.55359,2.70461,0.08519,0.99493,0.43063,0.64915,0.56674,2.71396,0.087,0.95838,0.45468,0.65343,0.57706,2.70387,0.08803,0.97949,0.46336,0.62904,0.59301,2.68258,0.09097
589,1.14146,0.36723,0.71019,0.5151,2.69399,0.08757,1.09843,0.38586,0.6975,0.53227,2.7255,0.08459,1.06327,0.40896,0.69544,0.55288,2.6946,0.08477,1.06304,0.40485,0.69061,0.5536,2.70574,0.0852,1.0129,0.43073,0.67055,0.56678,2.68796,0.08701,0.98371,0.45477,0.67191,0.57709,2.69051,0.08805,1.02012,0.46342,0.65888,0.59304,2.69538,0.09097
590,1.10679,0.36724,0.71098,0.51512,2.69856,0.08756,1.05949,0.38593,0.68619,0.53233,2.71775,0.08459,1.0303,0.40905,0.67366,0.55293,2.67126,0.08479,1.03839,0.40493,0.6698,0.55366,2.72481,0.0852,0.99921,0.43081,0.66284,0.56683,2.71948,0.087,0.97535,0.45486,0.67369,0.57711,2.7342,0.08804,0.95895,0.46353,0.66083,0.59306,2.63005,0.091
591,1.14558,0.36723,0.71086,0.51512,2.69885,0.08756,1.08505,0.38598,0.69736,0.53235,2.7238,0.08459,1.04426,0.4091,0.68748,0.55294,2.69138,0.0848,1.03914,0.40502,0.6826,0.55369,2.68239,0.0852,1.00058,0.43088,0.66264,0.56688,2.72042,0.087,0.9796,0.45493,0.66247,0.57715,2.73023,0.08803,0.96526,0.46361,0.67684,0.59305,2.72372,0.091
592,1.11862,0.36725,0.71392,0.51513,2.67623,0.08758,1.09067,0.38601,0.69447,0.53239,2.71074,0.08459,1.048,0.40916,0.67735,0.55299,2.67985,0.08481,1.06138,0.40506,0.67225,0.55374,2.69421,0.0852,1.02857,0.43091,0.66312,0.56694,2.73003,0.08699,1.01704,0.45495,0.66007,0.57721,2.72341,0.08803,1.0085,0.46363,0.65655,0.59309,2.70018,0.091
593,1.14518,0.36724,0.71579,0.51513,2.69253,0.08757,1.07953,0.38605,0.71008,0.53238,2.72104,0.08459,1.04347,0.40923,0.68839,0.55301,2.6725,0.08482,1.02779,0.40513,0.69622,0.55374,2.68783,0.08521,1.0032,0.43099,0.67845,0.56697,2.69724,0.08699,0.95806,0.45505,0.68157,0.57723,2.67098,0.08804,0.93944,0.46372,0.6959,0.59307,2.65034,0.09101
594,1.12394,0.36725,0.71704,0.51511,2.6954,0.08757,1.09209,0.38608,0.71236,0.53237,2.71302,0.08459,1.05955,0.40926,0.6982,0.55301,2.68636,0.08483,1.06585,0.40517,0.70193,0.55373,2.70467,0.08521,1.01856,0.43103,0.69085,0.56696,2.67158,0.08701,1.00647,0.45507,0.69161,0.57721,2.6868,0.08805,0.99937,0.46375,0.67822,0.59306,2.68291,0.09102
595,1.14805,0.36722,0.71209,0.51513,2.69988,0.08755,1.07151,0.38613,0.69106,0.5324,2.72148,0.08459,1.01778,0.40937,0.6884,0.55302,2.71802,0.08482,1.03155,0.40526,0.68541,0.55374,2.71431,0.08522,0.99352,0.43113,0.67165,0.56699,2.69501,0.08701,0.9535,0.45518,0.68305,0.5772,2.70844,0.08805,0.92925,0.46386,0.67174,0.59305,2.75272,0.09101
596,1.10597,0.36726,0.714,0.51513,2.69839,0.08756,1.08115,0.38618,0.696,0.53243,2.72343,0.08459,1.03697,0.40944,0.68652,0.55304,2.71631,0.08482,1.03699,0.40534,0.68794,0.55376,2.71186,0.08522,1.00452,0.43119,0.67633,0.56703,2.7303,0.087,0.98891,0.45523,0.65982,0.57725,2.75858,0.08804,0.97398,0.46393,0.65909,0.59308,2.69039,0.09101
597,1.11921,0.36727,0.71232,0.51513,2.67428,0.08759,1.05347,0.38627,0.69388,0.53246,2.70178,0.0846,1.02246,0.40954,0.67285,0.5531,2.67793,0.08483,1.02013,0.40544,0.67248,0.55381,2.68677,0.08523,0.95563,0.43133,0.66697,0.56708,2.69548,0.08701,0.93549,0.45535,0.65996,0.5773,2.67691,0.08806,0.94032,0.46403,0.66496,0.5931,2.65694,0.09103
598,1.10994,0.36733,0.70957,0.51514,2.68989,0.08759,1.07051,0.38631,0.69337,0.5325,2.72127,0.0846,1.01688,0.40962,0.67867,0.55314,2.6891,0.08484,1.03143,0.40551,0.68791,0.55383,2.71697,0.08524,0.9903,0.4314,0.67482,0.5671,2.67256,0.08702,0.93398,0.45545,0.65868,0.57734,2.71985,0.08806,0.93122,0.46413,0.65185,0.59313,2.68561,0.09104
599,1.11642,0.36737,0.71112,0.51517,2.67639,0.08761,1.07729,0.38635,0.68333,0.53257,2.70135,0.0846,1.04131,0.40968,0.66866,0.55321,2.69247,0.08484,1.03802,0.40558,0.66351,0.55391,2.69776,0.08525,1.00677,0.43147,0.65034,0.56719,2.67331,0.08704,0.9955,0.45551,0.65043,0.57741,2.69517,0.08807,1.00187,0.46415,0.65644,0.59316,2.6882,0.09105
600,1.14618,0.36736,0.71144,0.51517,2.67092,0.08762,1.07972,0.3864,0.70289,0.53258,2.70898,0.08461,1.01591,0.40978,0.68349,0.55324,2.68342,0.08485,1.03032,0.40566,0.69361,0.55392,2.70501,0.08525,0.98346,0.43157,0.67521,0.56722,2.70938,0.08704,0.93283,0.45562,0.6603,0.57746,2.71442,0.08807,0.94445,0.46423,0.6671,0.59318,2.68812,0.09106
601,1.10291,0.36743,0.71454,0.51517,2.69331,0.08762,1.07756,0.38645,0.70873,0.53257,2.70603,0.08462,1.04746,0.40981,0.69072,0.55326,2.69219,0.08486,1.06811,0.40566,0.68506,0.55394,2.69129,0.08526,1.03838,0.43159,0.68157,0.56723,2.64253,0.08706,1.0128,0.45565,0.66278,0.57749,2.65071,0.08809,1.00024,0.46426,0.65584,0.59321,2.67154,0.09106
602,1.10302,0.36744,0.71505,0.51517,2.6743,0.08763,1.0512,0.38651,0.70471,0.53258,2.70372,0.08463,1.01584,0.40988,0.67613,0.55331,2.68461,0.08486,1.01575,0.40574,0.69039,0.55396,2.70081,0.08526,0.97611,0.43167,0.67339,0.56728,2.70685,0.08706,0.95129,0.45573,0.68663,0.57751,2.71374,0.08809,0.96343,0.46433,0.66782,0.59323,2.68524,0.09107
603,1.1337,0.36743,0.71245,0.51517,2.68012,0.08764,1.09956,0.38653,0.70434,0.53258,2.70522,0.08463,1.03097,0.40996,0.69702,0.5533,2.68624,0.08486,1.05142,0.40578,0.69274,0.55395,2.69417,0.08527,0.97026,0.43179,0.67934,0.56728,2.70357,0.08706,0.95011,0.45583,0.69197,0.57747,2.73224,0.08809,0.94118,0.46442,0.68867,0.5932,2.68998,0.09108
604,1.12523,0.36746,0.71006,0.51518,2.68947,0.08765,1.079,0.38661,0.69384,0.53261,2.71143,0.08463,1.04505,0.41004,0.66282,0.55337,2.67886,0.08487,1.03987,0.40588,0.66025,0.55402,2.72703,0.08527,0.99668,0.4319,0.64347,0.56739,2.71624,0.08706,0.97465,0.45595,0.64724,0.57754,2.76076,0.08808,0.96661,0.46454,0.64137,0.59326,2.71594,0.09108
605,1.13148,0.36747,0.71168,0.51518,2.69031,0.08765,1.05905,0.38669,0.70063,0.53263,2.71185,0.08464,1.0186,0.41016,0.67881,0.5534,2.70156,0.08487,1.01651,0.40599,0.68049,0.55405,2.69265,0.08528,0.97531,0.43202,0.67049,0.56742,2.70854,0.08706,0.94029,0.45608,0.6712,0.57756,2.68808,0.08808,0.93685,0.46465,0.65176,0.59329,2.64897,0.09111
606,1.11436,0.3675,0.70752,0.51521,2.67024,0.08767,1.05716,0.38677,0.68096,0.5327,2.70111,0.08464,1.03317,0.41022,0.64751,0.55352,2.68268,0.08489,1.0222,0.40608,0.64773,0.55416,2.68142,0.08529,0.99701,0.4321,0.62307,0.56754,2.7101,0.08706,0.96442,0.45616,0.62691,0.57765,2.66176,0.0881,0.94357,0.46474,0.60335,0.59342,2.6087,0.09115
607,1.14795,0.36749,0.71418,0.51521,2.70299,0.08766,1.08228,0.38681,0.69865,0.53271,2.72506,0.08464,1.04181,0.41028,0.67301,0.55358,2.69838,0.08489,1.04845,0.40613,0.6749,0.5542,2.72609,0.08528,0.98383,0.43222,0.67699,0.56757,2.71934,0.08706,0.96587,0.45628,0.66388,0.57768,2.73096,0.0881,0.96059,0.46484,0.66847,0.59343,2.69229,0.09116
608,1.11437,0.36752,0.71021,0.51522,2.68988,0.08766,1.03173,0.3869,0.68648,0.53276,2.71822,0.08464,0.97802,0.41041,0.67095,0.55364,2.69384,0.08488,0.97009,0.40627,0.67099,0.55426,2.71464,0.08528,0.92537,0.43237,0.65804,0.56763,2.70668,0.08707,0.88369,0.45642,0.63653,0.57777,2.70713,0.0881,0.89141,0.46495,0.64034,0.59349,2.72057,0.09115
609,1.13439,0.36751,0.70788,0.51524,2.6788,0.08767,1.07159,0.38695,0.68886,0.53281,2.71033,0.08465,1.02376,0.41047,0.6564,0.55372,2.68558,0.08489,1.03559,0.40632,0.65804,0.55433,2.70559,0.08528,0.99787,0.43242,0.64996,0.5677,2.68736,0.08708,0.94385,0.45649,0.64046,0.57784,2.68864,0.08811,0.94148,0.46501,0.63438,0.59356,2.66694,0.09116
610,1.07901,0.3676,0.70775,0.51527,2.69525,0.08766,1.01202,0.38706,0.67711,0.53288,2.71335,0.08465,0.97797,0.41059,0.64419,0.55383,2.70858,0.08489,0.97216,0.40644,0.65145,0.55442,2.70914,0.08527,0.94404,0.43252,0.63202,0.56781,2.72886,0.08707,0.91039,0.45658,0.62713,0.57794,2.71773,0.0881,0.90581,0.46511,0.62274,0.59365,2.69296,0.09117
611,1.12622,0.36762,0.71117,0.51528,2.69267,0.08767,1.06962,0.38711,0.69921,0.5329,2.71968,0.08465,1.03038,0.41065,0.67557,0.55388,2.66807,0.0849,1.02979,0.40652,0.66715,0.55448,2.68344,0.08528,0.98198,0.43261,0.64998,0.56789,2.68549,0.08708,0.9629,0.45666,0.64488,0.57802,2.68429,0.08811,0.94786,0.46519,0.63169,0.59374,2.69535,0.09117
612,1.12932,0.36764,0.70602,0.51531,2.68842,0.08766,1.07019,0.38716,0.67459,0.533,2.7115,0.08466,1.02353,0.41072,0.63973,0.55402,2.68871,0.08491,1.03211,0.40658,0.64075,0.55461,2.71008,0.08528,0.95166,0.43275,0.60832,0.56807,2.71413,0.08708,0.95519,0.45674,0.60459,0.57819,2.6952,0.08812,0.94548,0.46525,0.59161,0.5939,2.6602,0.09119
613,1.14122,0.36762,0.71362,0.51531,2.70507,0.08765,1.08484,0.3872,0.70081,0.53301,2.71713,0.08465,1.06112,0.41078,0.69823,0.55402,2.69632,0.08492,1.06812,0.40662,0.68762,0.55462,2.71021,0.08528,1.03107,0.43282,0.68524,0.56807,2.7056,0.08708,0.99629,0.45684,0.67597,0.5782,2.70596,0.08812,1.00428,0.46533,0.68367,0.59389,2.68425,0.09119
614,1.10242,0.36769,0.70539,0.51533,2.69171,0.08766,1.06048,0.38727,0.67718,0.53309,2.71006,0.08466,1.03072,0.41084,0.64721,0.55413,2.68613,0.08493,1.0408,0.4067,0.65504,0.55472,2.67798,0.0853,1.01647,0.43287,0.62655,0.56819,2.69543,0.08709,0.99329,0.45689,0.62655,0.5783,2.67424,0.08814,0.97762,0.46536,0.60922,0.594,2.70161,0.09119
615,1.11826,0.36771,0.71172,0.51534,2.70236,0.08766,1.0569,0.38735,0.68829,0.53314,2.70629,0.08467,0.98386,0.41098,0.65833,0.55422,2.69933,0.08493,0.9749,0.40686,0.65955,0.55479,2.69888,0.0853,0.92247,0.43305,0.63731,0.5683,2.65242,0.08711,0.88951,0.45706,0.63406,0.57839,2.64232,0.08817,0.88691,0.46554,0.62122,0.5941,2.67094,0.0912
616,1.11692,0.36773,0.71795,0.51532,2.69063,0.08766,1.08419,0.38738,0.72063,0.53311,2.70627,0.08467,1.05574,0.41104,0.7028,0.55423,2.72209,0.08492,1.06799,0.4069,0.70686,0.55479,2.73152,0.0853,1.03792,0.43312,0.70063,0.5683,2.70381,0.08711,0.99181,0.45716,0.70712,0.57839,2.73607,0.08817,0.97493,0.46565,0.69953,0.59409,2.69167,0.0912
617,1.13127,0.36773,0.70837,0.51534,2.68443,0.08767,1.04812,0.38744,0.68751,0.53316,2.70321,0.08467,0.99807,0.41114,0.66666,0.5543,2.70537,0.08492,0.98583,0.40702,0.66851,0.55486,2.6977,0.0853,0.93203,0.43325,0.65569,0.56836,2.69966,0.08711,0.89781,0.45729,0.65462,0.57845,2.71554,0.08817,0.89597,0.46577,0.64173,0.59413,2.679,0.09121
618,1.09816,0.3678,0.71213,0.51534,2.68345,0.08767,1.06696,0.38749,0.69455,0.53318,2.7182,0.08467,1.03419,0.41118,0.67291,0.55433,2.70596,0.08493,1.03972,0.40705,0.66601,0.5549,2.678,0.08531,1.02329,0.43327,0.66126,0.5684,2.6819,0.08712,0.99117,0.45731,0.64758,0.57848,2.6948,0.08817,0.98803,0.46577,0.63586,0.59418,2.68932,0.09121
619,1.1178,0.36783,0.71141,0.51534,2.68895,0.08768,1.05138,0.38756,0.6944,0.53322,2.69928,0.08468,1.0216,0.41126,0.67925,0.55437,2.67522,0.08494,1.00091,0.40716,0.68458,0.55492,2.69249,0.08531,0.96247,0.43338,0.66323,0.56843,2.68015,0.08713,0.9317,0.45741,0.66931,0.57851,2.69982,0.08818,0.92305,0.46588,0.65083,0.5942,2.65933,0.09122
620,1.10925,0.36786,0.71077,0.51536,2.68665,0.08767,1.05244,0.38764,0.68673,0.53326,2.7212,0.08468,1.02018,0.41134,0.65933,0.55445,2.69089,0.08494,1.01926,0.40724,0.65935,0.55498,2.72728,0.08531,0.98927,0.43345,0.63268,0.56852,2.69707,0.08713,0.95158,0.45749,0.62807,0.57859,2.70899,0.08818,0.94043,0.46595,0.62352,0.59427,2.66394,0.09123
621,1.10547,0.36789,0.71061,0.51536,2.68897,0.08768,1.06284,0.38769,0.69737,0.53329,2.71899,0.08468,1.03492,0.4114,0.66457,0.55452,2.71643,0.08494,1.04279,0.40729,0.66843,0.55504,2.67711,0.08533,1.01778,0.4335,0.6553,0.56858,2.69455,0.08714,0.98239,0.45756,0.6712,0.5786,2.72663,0.08818,0.96504,0.46602,0.65451,0.59429,2.70642,0.09123
622,1.12187,0.36791,0.70631,0.51538,2.68386,0.08767,1.0791,0.38773,0.6892,0.53333,2.72654,0.08467,1.02144,0.41147,0.67329,0.55456,2.67467,0.08494,1.03102,0.40735,0.67018,0.55509,2.69186,0.08533,0.992,0.43355,0.66372,0.56864,2.71346,0.08714,0.9626,0.45761,0.64184,0.57867,2.70839,0.08818,0.94802,0.46608,0.66341,0.59432,2.65664,0.09125
623,1.11298,0.36793,0.70629,0.51541,2.69208,0.08766,1.05088,0.38778,0.68089,0.5334,2.71943,0.08467,0.99616,0.41155,0.6577,0.55464,2.70108,0.08494,1.00247,0.40743,0.6674,0.55515,2.68478,0.08533,0.95045,0.43365,0.64923,0.56871,2.69456,0.08715,0.92551,0.45768,0.64266,0.57875,2.73534,0.08817,0.91663,0.46616,0.62625,0.5944,2.66655,0.09126
624,1.13488,0.36795,0.70905,0.51543,2.68204,0.08766,1.08899,0.38783,0.69123,0.53344,2.69872,0.08468,1.05668,0.4116,0.68158,0.55468,2.69317,0.08494,1.05611,0.40748,0.68871,0.55517,2.70682,0.08533,1.02635,0.4337,0.68372,0.56873,2.64774,0.08716,1.00716,0.45772,0.68545,0.57876,2.70729,0.08818,0.98358,0.46623,0.69163,0.59439,2.71159,0.09126
625,1.12379,0.36795,0.7087,0.51544,2.68919,0.08766,1.07077,0.38788,0.69746,0.53346,2.70423,0.08468,1.03984,0.41166,0.67616,0.55472,2.68221,0.08495,1.05362,0.40753,0.67762,0.5552,2.68305,0.08534,1.00701,0.43376,0.65553,0.56879,2.66491,0.08717,0.99502,0.45777,0.65799,0.57881,2.70291,0.08818,0.97393,0.46631,0.64499,0.59444,2.69665,0.09126
626,1.1085,0.36799,0.71082,0.51545,2.68184,0.08767,1.06681,0.38793,0.69015,0.5335,2.71827,0.08468,1.02754,0.41173,0.67962,0.55476,2.6904,0.08495,1.03239,0.4076,0.67547,0.55524,2.65754,0.08536,0.99396,0.43383,0.66921,0.56882,2.69438,0.08717,0.97592,0.45784,0.66495,0.57882,2.69377,0.08819,0.95637,0.46638,0.6699,0.59444,2.72021,0.09126
627,1.09653,0.36806,0.71017,0.51546,2.68746,0.08767,1.04946,0.388,0.69088,0.53353,2.72086,0.08468,1.01643,0.4118,0.6765,0.55479,2.69717,0.08495,1.02459,0.40766,0.67274,0.55527,2.70121,0.08536,0.96609,0.43392,0.66446,0.56886,2.67973,0.08717,0.96789,0.4579,0.65881,0.57885,2.66969,0.0882,0.96552,0.46644,0.65589,0.59447,2.69292,0.09125
628,1.10073,0.36809,0.71319,0.51545,2.69354,0.08765,1.06762,0.38804,0.71286,0.53352,2.71748,0.08467,1.02909,0.41185,0.71242,0.55475,2.71143,0.08495,1.04159,0.40769,0.71201,0.55522,2.71677,0.08535,1.00225,0.43398,0.70756,0.56883,2.70279,0.08717,0.9887,0.45795,0.71219,0.57878,2.71888,0.08819,0.98358,0.46646,0.71262,0.5944,2.69938,0.09125
629,1.12526,0.3681,0.70748,0.51546,2.68524,0.08765,1.0676,0.38809,0.69615,0.53354,2.70519,0.08468,1.02429,0.41193,0.68149,0.55478,2.67787,0.08495,1.02324,0.40778,0.68002,0.55524,2.68209,0.08536,0.98221,0.43407,0.67093,0.56885,2.68883,0.08717,0.95828,0.45803,0.68645,0.57875,2.7013,0.08819,0.94485,0.46655,0.68157,0.59439,2.62676,0.09128
630,1.12436,0.3681,0.71024,0.51547,2.68033,0.08766,1.09292,0.38812,0.69492,0.53357,2.68623,0.08469,1.056,0.41196,0.69145,0.55479,2.67217,0.08496,1.06085,0.40782,0.67664,0.55528,2.6704,0.08536,1.00114,0.43412,0.67887,0.56887,2.65738,0.08719,0.97513,0.45809,0.68155,0.57876,2.65645,0.08821,0.97427,0.46661,0.68674,0.59436,2.65315,0.0913
631,1.12585,0.36813,0.70869,0.51548,2.68081,0.08765,1.08588,0.38813,0.70235,0.53358,2.71941,0.08469,1.04746,0.41198,0.67969,0.55481,2.70356,0.08496,1.04507,0.40785,0.67855,0.5553,2.6924,0.08537,1.00277,0.43415,0.66111,0.5689,2.70033,0.08718,0.96048,0.45815,0.64113,0.57882,2.70497,0.08821,0.93621,0.46669,0.63117,0.59441,2.63834,0.09132
632,1.13056,0.36813,0.70754,0.5155,2.68502,0.08766,1.06833,0.38818,0.68287,0.53364,2.69741,0.08469,1.03767,0.41204,0.66513,0.55488,2.69466,0.08497,1.02992,0.40791,0.6629,0.55537,2.68988,0.08537,1.00278,0.43422,0.64064,0.56899,2.68239,0.08719,0.99065,0.45819,0.64704,0.57889,2.69505,0.08821,0.98584,0.46673,0.62282,0.59451,2.69658,0.09132
633,1.10845,0.36814,0.71634,0.51549,2.68391,0.08767,1.06907,0.38824,0.70648,0.53363,2.69611,0.0847,1.03821,0.41209,0.69445,0.55488,2.66378,0.08498,1.0486,0.40796,0.69055,0.55538,2.69225,0.08538,1.00378,0.43428,0.68729,0.56901,2.66441,0.0872,0.96166,0.45826,0.6842,0.5789,2.67108,0.08822,0.94748,0.4668,0.68314,0.59452,2.68495,0.09132
634,1.15336,0.36812,0.7139,0.51548,2.69798,0.08766,1.11312,0.38826,0.69974,0.53365,2.71599,0.0847,1.08407,0.41212,0.68745,0.55491,2.68294,0.08498,1.07489,0.408,0.69497,0.55539,2.68766,0.08539,1.04575,0.43433,0.68194,0.56904,2.67187,0.08721,1.01678,0.45832,0.67835,0.57891,2.69568,0.08823,0.99284,0.46688,0.66583,0.59455,2.68756,0.09133
