batch,loss_L0_age_bin,acc_L0_age_bin,loss_L0_gender,acc_L0_gender,loss_L0_star_sign,acc_L0_star_sign,loss_L4_age_bin,acc_L4_age_bin,loss_L4_gender,acc_L4_gender,loss_L4_star_sign,acc_L4_star_sign,loss_L8_age_bin,acc_L8_age_bin,loss_L8_gender,acc_L8_gender,loss_L8_star_sign,acc_L8_star_sign,loss_L12_age_bin,acc_L12_age_bin,loss_L12_gender,acc_L12_gender,loss_L12_star_sign,acc_L12_star_sign,loss_L16_age_bin,acc_L16_age_bin,loss_L16_gender,acc_L16_gender,loss_L16_star_sign,acc_L16_star_sign,loss_L20_age_bin,acc_L20_age_bin,loss_L20_gender,acc_L20_gender,loss_L20_star_sign,acc_L20_star_sign,loss_L24_age_bin,acc_L24_age_bin,loss_L24_gender,acc_L24_gender,loss_L24_star_sign,acc_L24_star_sign,loss_L28_age_bin,acc_L28_age_bin,loss_L28_gender,acc_L28_gender,loss_L28_star_sign,acc_L28_star_sign,loss_L32_age_bin,acc_L32_age_bin,loss_L32_gender,acc_L32_gender,loss_L32_star_sign,acc_L32_star_sign,loss_L36_age_bin,acc_L36_age_bin,loss_L36_gender,acc_L36_gender,loss_L36_star_sign,acc_L36_star_sign
1090,1.05488,0.38346,0.6918,0.52417,2.61837,0.09068,0.9164,0.46716,0.65459,0.59361,2.59152,0.08988,0.88133,0.4747,0.64987,0.59753,2.61758,0.09026,0.74971,0.53694,0.5977,0.63292,2.59112,0.09433,0.73914,0.54538,0.591,0.64245,2.60434,0.09719,0.7839,0.53653,0.59614,0.64067,2.61911,0.0946,0.66724,0.56709,0.58942,0.64871,2.61277,0.09753,0.62533,0.6024,0.54335,0.68023,2.59776,0.10329,0.65694,0.5876,0.57984,0.66429,2.53919,0.10332,0.71773,0.58473,0.56804,0.66014,2.58754,0.10792
1091,1.06488,0.38352,0.70367,0.52415,2.57474,0.09072,0.93756,0.46718,0.70983,0.59357,2.57823,0.08989,0.94132,0.47472,0.69699,0.5975,2.59927,0.09026,0.84807,0.53697,0.67072,0.6329,2.56423,0.09435,0.85672,0.54539,0.67164,0.64241,2.54128,0.09721,0.87548,0.53653,0.68329,0.64063,2.57876,0.09461,0.82375,0.5671,0.6594,0.64869,2.54284,0.09755,0.80573,0.60238,0.62135,0.68022,2.5716,0.1033,0.83041,0.58758,0.63982,0.66428,2.53514,0.10334,0.7911,0.58474,0.63315,0.66014,2.58454,0.10793
1092,1.08977,0.38353,0.69152,0.52415,2.62075,0.09073,0.94783,0.4672,0.61604,0.59362,2.62768,0.0899,0.92131,0.47474,0.61857,0.59754,2.60295,0.09027,0.80846,0.53702,0.60074,0.63292,2.58475,0.09436,0.77955,0.54544,0.58981,0.64244,2.5617,0.09723,0.78565,0.53658,0.59602,0.64065,2.56522,0.09462,0.73576,0.56715,0.58997,0.64871,2.56504,0.09756,0.70445,0.60243,0.59025,0.68021,2.56028,0.10331,0.70867,0.58763,0.5972,0.66428,2.56138,0.10335,0.71588,0.58479,0.59401,0.66015,2.5323,0.10795
1093,1.12904,0.38352,0.69188,0.52417,2.60466,0.09074,1.0886,0.46714,0.64006,0.59366,2.57435,0.08991,1.03789,0.47473,0.65453,0.59756,2.59271,0.09029,0.92321,0.53702,0.62024,0.63294,2.58026,0.09437,0.93293,0.54542,0.60662,0.64246,2.55846,0.09724,0.94136,0.53656,0.61567,0.64068,2.55272,0.09464,0.88846,0.56713,0.60962,0.64873,2.57178,0.09757,0.87077,0.60239,0.54906,0.68024,2.59555,0.10332,0.88585,0.5876,0.5787,0.6643,2.58956,0.10335,0.91217,0.58476,0.58697,0.66018,2.63052,0.10795
1094,1.09259,0.38353,0.68926,0.52419,2.62883,0.09072,0.99482,0.46716,0.60348,0.59373,2.58781,0.08992,0.98874,0.47475,0.59962,0.59763,2.61046,0.0903,0.9137,0.53704,0.56716,0.63302,2.57771,0.09439,0.8832,0.54545,0.54404,0.64255,2.59038,0.09726,0.89465,0.53658,0.56061,0.64075,2.59748,0.09465,0.85006,0.56714,0.5501,0.64881,2.58361,0.09758,0.81642,0.60241,0.51945,0.68031,2.51842,0.10335,0.83033,0.58762,0.5265,0.66439,2.50089,0.10339,0.84162,0.58477,0.51966,0.66027,2.52824,0.10798
1095,1.07153,0.38354,0.69928,0.52419,2.57609,0.09075,0.89161,0.46726,0.70434,0.59369,2.56365,0.08993,0.90403,0.47482,0.68628,0.5976,2.61104,0.09031,0.78522,0.53712,0.62383,0.63303,2.58753,0.09439,0.78226,0.54553,0.61693,0.64256,2.60654,0.09725,0.79036,0.53666,0.60501,0.64077,2.60622,0.09464,0.74662,0.56722,0.61115,0.64882,2.59942,0.09758,0.69203,0.60246,0.60253,0.6803,2.62736,0.10334,0.72732,0.58767,0.60089,0.66439,2.60128,0.10338,0.72363,0.58483,0.60935,0.66026,2.61577,0.10797
1096,1.08693,0.38355,0.69742,0.5242,2.61794,0.09077,0.93979,0.46732,0.66976,0.59371,2.60955,0.08993,0.94684,0.47487,0.65672,0.59763,2.61601,0.09031,0.87718,0.53712,0.62282,0.63305,2.60291,0.0944,0.84961,0.54555,0.60006,0.64261,2.58865,0.09726,0.83898,0.5367,0.59159,0.64082,2.60847,0.09464,0.80525,0.56726,0.5923,0.64886,2.59418,0.09759,0.7774,0.60247,0.54281,0.68035,2.57071,0.10335,0.82287,0.58766,0.56479,0.66443,2.58315,0.10338,0.82559,0.58482,0.55599,0.66032,2.51999,0.10799
1097,1.05755,0.3836,0.69622,0.5242,2.60049,0.09078,0.96544,0.46734,0.65803,0.59373,2.55131,0.08995,0.93847,0.47489,0.65487,0.59765,2.60128,0.09032,0.82752,0.53717,0.64482,0.63306,2.57733,0.09442,0.8309,0.54559,0.64269,0.64261,2.55433,0.09729,0.86716,0.53672,0.64243,0.64082,2.55016,0.09467,0.76816,0.56732,0.63745,0.64886,2.55991,0.09761,0.70957,0.60253,0.63343,0.68034,2.5088,0.10339,0.73974,0.58772,0.63734,0.66443,2.50002,0.10342,0.73567,0.58488,0.64519,0.66031,2.56143,0.10802
1098,1.0791,0.38359,0.69392,0.52421,2.63946,0.09077,0.96048,0.46736,0.6493,0.59375,2.63197,0.08995,0.94003,0.47492,0.65026,0.59767,2.64278,0.09033,0.83053,0.53721,0.62832,0.63308,2.61867,0.09442,0.82542,0.54563,0.63832,0.64261,2.61425,0.09729,0.86005,0.53674,0.62317,0.64083,2.64028,0.09467,0.79706,0.56735,0.60636,0.64888,2.59889,0.09762,0.73258,0.60258,0.6231,0.68032,2.59816,0.10339,0.76002,0.58777,0.62691,0.66443,2.57483,0.10343,0.76658,0.58493,0.64195,0.6603,2.60561,0.10803
1099,1.05275,0.3836,0.69537,0.52421,2.62076,0.09076,0.90741,0.46744,0.64519,0.59378,2.58331,0.08996,0.89331,0.475,0.64255,0.59769,2.61379,0.09033,0.79161,0.53729,0.62519,0.6331,2.58439,0.09443,0.78468,0.54571,0.61223,0.64264,2.58838,0.09729,0.81087,0.53681,0.60101,0.64087,2.56156,0.09468,0.73681,0.56744,0.61449,0.6489,2.56966,0.09763,0.64255,0.60269,0.58859,0.68033,2.52367,0.10342,0.6744,0.58787,0.60347,0.66443,2.57228,0.10344,0.68362,0.58503,0.60443,0.6603,2.54916,0.10804
1100,1.08145,0.38363,0.70551,0.52419,2.61747,0.09076,0.98653,0.46746,0.70542,0.59375,2.5721,0.08997,0.98282,0.47501,0.67801,0.5977,2.60097,0.09035,0.88901,0.53733,0.6552,0.63309,2.60522,0.09444,0.89194,0.54573,0.66713,0.64261,2.57421,0.09731,0.92258,0.53682,0.6631,0.64085,2.59532,0.0947,0.86081,0.56747,0.63919,0.64888,2.60036,0.09764,0.84483,0.6027,0.65124,0.68029,2.52701,0.10344,0.83704,0.58789,0.65961,0.6644,2.55886,0.10346,0.80846,0.58506,0.65237,0.66027,2.56394,0.10806
1101,1.07748,0.38364,0.70614,0.52418,2.62858,0.09076,0.96679,0.4675,0.71497,0.5937,2.6137,0.08998,0.95291,0.47505,0.70326,0.59766,2.5912,0.09036,0.83043,0.53736,0.66513,0.63308,2.60081,0.09445,0.81947,0.54576,0.64447,0.64261,2.59112,0.09731,0.85139,0.53684,0.64111,0.64085,2.60203,0.0947,0.77949,0.5675,0.62172,0.64889,2.58463,0.09765,0.7398,0.60273,0.56198,0.68032,2.55732,0.10345,0.77202,0.58792,0.60578,0.66441,2.56056,0.10346,0.78606,0.58508,0.61776,0.66028,2.57588,0.10807
1102,1.05279,0.38363,0.68937,0.5242,2.59507,0.09077,0.94581,0.46754,0.61273,0.59376,2.60014,0.08998,0.91505,0.4751,0.61595,0.59771,2.6052,0.09036,0.82719,0.53741,0.53995,0.63318,2.58076,0.09447,0.82212,0.54579,0.50719,0.64272,2.56009,0.09733,0.84262,0.53688,0.50377,0.64097,2.58702,0.09471,0.77437,0.56754,0.50407,0.64899,2.59275,0.09766,0.73152,0.60277,0.43989,0.68043,2.55124,0.10348,0.74386,0.58796,0.46519,0.66452,2.54111,0.10349,0.79686,0.58511,0.47164,0.66038,2.55189,0.10809
1103,1.12483,0.38361,0.69949,0.52419,2.59066,0.0908,0.92309,0.46762,0.69488,0.59373,2.55273,0.09,0.88841,0.4752,0.67667,0.5977,2.57244,0.09038,0.77522,0.5375,0.6636,0.63316,2.51918,0.0945,0.74,0.5459,0.6623,0.64272,2.54779,0.09736,0.75943,0.53699,0.67292,0.64096,2.54658,0.09473,0.7218,0.56764,0.6829,0.64896,2.54332,0.09768,0.63824,0.60288,0.62339,0.68043,2.55647,0.1035,0.67967,0.58807,0.66548,0.66449,2.52463,0.10352,0.68423,0.58521,0.68074,0.66036,2.53445,0.10813
1104,1.11656,0.38358,0.69321,0.5242,2.63269,0.0908,0.98845,0.46764,0.65562,0.59371,2.60218,0.09,0.9467,0.47524,0.64454,0.5977,2.62551,0.09038,0.86412,0.53755,0.60932,0.63318,2.63632,0.09449,0.87496,0.54594,0.59175,0.64274,2.61598,0.09737,0.84575,0.53705,0.59457,0.64098,2.64613,0.09473,0.77571,0.56772,0.56759,0.64899,2.63222,0.09768,0.7502,0.60294,0.53369,0.68048,2.59905,0.1035,0.79097,0.58812,0.56071,0.66453,2.62043,0.10353,0.78044,0.58526,0.57875,0.6604,2.57885,0.10814
1105,1.04138,0.38364,0.69633,0.5242,2.62344,0.09078,0.87382,0.46775,0.64231,0.59374,2.60261,0.09,0.86113,0.47534,0.64541,0.59772,2.60081,0.09039,0.76639,0.53765,0.60967,0.6332,2.55915,0.09451,0.74996,0.54603,0.60221,0.64276,2.54854,0.09738,0.75826,0.53715,0.61531,0.64099,2.5453,0.09475,0.68091,0.56783,0.60208,0.64902,2.58932,0.09768,0.64272,0.60303,0.57087,0.6805,2.48163,0.10354,0.65113,0.58823,0.58351,0.66455,2.53687,0.10355,0.66305,0.58536,0.60286,0.66041,2.54013,0.10816
1106,1.0732,0.38368,0.69487,0.52421,2.60849,0.09081,0.93129,0.46783,0.66574,0.59375,2.54888,0.09003,0.92859,0.4754,0.65232,0.59776,2.57206,0.09042,0.85547,0.53769,0.60187,0.63325,2.58573,0.09453,0.81672,0.5461,0.58251,0.64282,2.55686,0.09741,0.84055,0.5372,0.5801,0.64106,2.5609,0.09477,0.81325,0.56788,0.56748,0.64909,2.53129,0.09771,0.7706,0.60307,0.53228,0.68056,2.47799,0.10358,0.77907,0.58828,0.54895,0.66463,2.48874,0.10359,0.78489,0.58541,0.59821,0.66044,2.52027,0.1082
1107,1.09068,0.38369,0.69107,0.52422,2.61039,0.09083,0.96543,0.46786,0.6073,0.59384,2.58323,0.09004,0.95613,0.47542,0.6108,0.59785,2.61797,0.09042,0.88827,0.53773,0.57817,0.63332,2.58721,0.09454,0.8694,0.54613,0.57629,0.64287,2.59032,0.09742,0.8713,0.53724,0.57286,0.64112,2.5989,0.09477,0.82677,0.56794,0.57913,0.64913,2.58552,0.09773,0.79289,0.60311,0.5526,0.68058,2.60307,0.10359,0.82158,0.58831,0.55841,0.66467,2.55695,0.1036,0.79618,0.58545,0.57145,0.66046,2.58986,0.10822
1108,1.09569,0.38367,0.6962,0.52423,2.6318,0.09081,0.83746,0.468,0.68087,0.59386,2.58742,0.09005,0.81234,0.47557,0.65999,0.59787,2.61359,0.09043,0.75083,0.53784,0.61539,0.63335,2.61391,0.09455,0.73733,0.54623,0.58871,0.64293,2.59443,0.09742,0.71876,0.53737,0.59613,0.64117,2.59313,0.09478,0.66328,0.56806,0.58087,0.64919,2.5748,0.09774,0.61881,0.60323,0.51873,0.68065,2.55819,0.10361,0.65366,0.58841,0.54045,0.66473,2.61744,0.10361,0.67349,0.58555,0.53894,0.66052,2.62102,0.10822
1109,1.11207,0.38366,0.70118,0.52423,2.62353,0.0908,1.02493,0.468,0.67272,0.59387,2.61749,0.09004,1.02864,0.47559,0.65716,0.59789,2.63375,0.09042,0.918,0.53788,0.58222,0.63341,2.65884,0.09454,0.88085,0.54628,0.58223,0.64299,2.64673,0.09742,0.89494,0.53742,0.59454,0.64121,2.61695,0.09478,0.84389,0.56812,0.59556,0.64923,2.63563,0.09773,0.78467,0.60327,0.51882,0.68071,2.65791,0.1036,0.83282,0.58845,0.53864,0.6648,2.61554,0.1036,0.83997,0.58558,0.56614,0.66057,2.65155,0.1082
1110,1.10699,0.38366,0.69436,0.52424,2.61841,0.0908,1.02599,0.46802,0.63163,0.59391,2.5858,0.09005,0.98693,0.47561,0.63262,0.59794,2.62664,0.09043,0.92092,0.53791,0.58349,0.63347,2.58907,0.09455,0.90293,0.54631,0.59659,0.64302,2.60073,0.09742,0.90482,0.53746,0.59565,0.64124,2.5765,0.0948,0.8746,0.56816,0.57512,0.64928,2.57708,0.09775,0.83581,0.6033,0.54974,0.68074,2.5692,0.10361,0.86104,0.58847,0.56347,0.66484,2.52565,0.10363,0.85423,0.58562,0.55736,0.66062,2.54003,0.10823
1111,1.12378,0.38364,0.69189,0.52424,2.586,0.09083,1.08915,0.46799,0.61683,0.59396,2.5623,0.09006,1.05851,0.47561,0.61467,0.59799,2.56588,0.09044,0.96006,0.53791,0.56666,0.63355,2.54149,0.09459,0.96208,0.5463,0.55569,0.6431,2.55196,0.09745,0.96635,0.53746,0.54748,0.64132,2.55224,0.09482,0.93653,0.56815,0.55851,0.64934,2.54752,0.09778,0.9123,0.60328,0.52815,0.68079,2.51551,0.10364,0.95279,0.58845,0.53898,0.6649,2.50798,0.10367,0.92294,0.58559,0.54014,0.66067,2.52329,0.10826
1112,1.06531,0.38366,0.69464,0.52425,2.6141,0.09083,0.90923,0.46806,0.64175,0.59399,2.60727,0.09007,0.89573,0.47566,0.63906,0.59802,2.61868,0.09045,0.81297,0.53797,0.58949,0.6336,2.62001,0.09459,0.77857,0.54638,0.58386,0.64314,2.60385,0.09746,0.7894,0.53754,0.57702,0.64138,2.62463,0.09482,0.74636,0.56821,0.55069,0.64941,2.57659,0.09779,0.70177,0.60333,0.49574,0.68088,2.55538,0.10365,0.70995,0.58852,0.53167,0.66498,2.53807,0.10369,0.70365,0.58567,0.54288,0.66074,2.59173,0.10825
1113,1.07887,0.38366,0.69444,0.52426,2.62504,0.09084,0.94925,0.46811,0.66766,0.59399,2.60911,0.09008,0.94756,0.47572,0.66061,0.59803,2.61399,0.09046,0.84458,0.53805,0.63594,0.63361,2.57305,0.09461,0.80722,0.54646,0.6288,0.64315,2.60315,0.09747,0.83127,0.53762,0.61846,0.6414,2.58066,0.09483,0.79089,0.56828,0.61845,0.64943,2.56199,0.09781,0.69553,0.60343,0.57712,0.68091,2.53493,0.10368,0.69806,0.58864,0.59515,0.66499,2.52836,0.10372,0.70868,0.58578,0.58789,0.66076,2.48931,0.10831
1114,1.09908,0.38368,0.7045,0.52425,2.63629,0.09082,0.90796,0.46818,0.677,0.59397,2.60108,0.09009,0.89162,0.47579,0.66766,0.59802,2.64967,0.09046,0.80953,0.53812,0.64487,0.63359,2.61515,0.09461,0.75383,0.54657,0.6325,0.64315,2.60525,0.09747,0.77242,0.53772,0.63555,0.6414,2.61164,0.09483,0.7623,0.56835,0.64727,0.64941,2.57826,0.09781,0.7166,0.6035,0.59537,0.68089,2.556,0.1037,0.72189,0.58872,0.61825,0.66498,2.53367,0.10375,0.7463,0.58585,0.64529,0.66073,2.6248,0.10832
1115,1.09809,0.38369,0.69589,0.52426,2.62337,0.09081,0.95578,0.46821,0.61884,0.59402,2.57568,0.0901,0.93881,0.47582,0.61929,0.59806,2.6108,0.09046,0.83228,0.53817,0.60263,0.63362,2.62204,0.09461,0.80265,0.54662,0.58741,0.64319,2.61558,0.09748,0.81295,0.53778,0.58363,0.64145,2.6193,0.09484,0.74221,0.56842,0.57516,0.64945,2.61233,0.09781,0.70354,0.60355,0.53761,0.68095,2.58485,0.10372,0.72611,0.58877,0.56138,0.66503,2.57279,0.10377,0.74207,0.5859,0.57496,0.66076,2.58764,0.10833
1116,1.10537,0.38368,0.69511,0.52427,2.65294,0.09082,0.96077,0.46825,0.64867,0.59403,2.59081,0.0901,0.93527,0.47587,0.64129,0.59809,2.60802,0.09047,0.85719,0.53819,0.61149,0.63365,2.56829,0.09462,0.86692,0.54664,0.60003,0.64321,2.56112,0.09749,0.87522,0.53781,0.59345,0.64148,2.5805,0.09486,0.8199,0.56845,0.59954,0.64947,2.5863,0.09782,0.74627,0.60358,0.58622,0.68095,2.55917,0.10373,0.7671,0.58881,0.59506,0.66503,2.56083,0.10378,0.81849,0.58591,0.61428,0.66076,2.56104,0.10835
1117,1.06996,0.38369,0.69086,0.52428,2.60787,0.09082,0.93267,0.4683,0.60541,0.59411,2.59611,0.09011,0.92225,0.47591,0.61198,0.59815,2.63162,0.09047,0.84044,0.53824,0.57794,0.6337,2.60967,0.09463,0.88802,0.54667,0.5697,0.64327,2.64132,0.09748,0.88378,0.53783,0.57131,0.64154,2.57536,0.09486,0.86719,0.56848,0.57099,0.64951,2.61027,0.09782,0.82852,0.60361,0.52576,0.68101,2.59869,0.10373,0.82406,0.58884,0.53439,0.66509,2.62036,0.10378,0.81187,0.58596,0.54355,0.66082,2.56331,0.10836
1118,1.06637,0.38373,0.68679,0.52429,2.60401,0.09085,0.99911,0.46833,0.58496,0.59422,2.60885,0.09011,0.99075,0.47596,0.5784,0.59826,2.6127,0.09048,0.8351,0.53834,0.52921,0.63382,2.58757,0.09464,0.79527,0.54677,0.50323,0.6434,2.58036,0.09749,0.81164,0.53794,0.50517,0.64167,2.59031,0.09488,0.74155,0.5686,0.48269,0.64964,2.5585,0.09785,0.70203,0.60372,0.46373,0.68112,2.56353,0.10375,0.72854,0.58896,0.47882,0.66521,2.53823,0.1038,0.76002,0.58607,0.48537,0.66093,2.55489,0.10838
1119,1.10804,0.38372,0.69681,0.52429,2.64055,0.09083,1.05345,0.4683,0.6909,0.5942,2.61959,0.09011,1.03239,0.47594,0.67433,0.59825,2.65244,0.09047,0.85519,0.53837,0.66696,0.63381,2.63292,0.09464,0.80729,0.54683,0.65026,0.64341,2.65166,0.09749,0.82313,0.53799,0.63722,0.64169,2.63505,0.09487,0.77428,0.56865,0.63843,0.64965,2.59426,0.09785,0.71716,0.60378,0.62985,0.68112,2.61758,0.10375,0.77572,0.589,0.63795,0.66521,2.59864,0.10381,0.80764,0.5861,0.62938,0.66093,2.60063,0.10839
1120,1.14354,0.38368,0.70258,0.52428,2.58802,0.09087,1.10285,0.46825,0.71848,0.59415,2.56747,0.09012,1.07627,0.47591,0.69775,0.59821,2.57775,0.09049,0.90163,0.53838,0.69092,0.63378,2.57065,0.09465,0.87533,0.54684,0.67629,0.64339,2.55554,0.0975,0.88936,0.53802,0.66961,0.64167,2.57513,0.09488,0.84601,0.56868,0.66124,0.64963,2.59736,0.09786,0.77623,0.60379,0.63403,0.6811,2.52224,0.10379,0.81525,0.58901,0.671,0.66517,2.58224,0.10382,0.81496,0.5861,0.67282,0.6609,2.53052,0.10842
1121,1.09699,0.38369,0.69064,0.5243,2.62546,0.09086,0.92272,0.46834,0.63653,0.59417,2.59508,0.09013,0.92492,0.47596,0.65249,0.59822,2.63518,0.09049,0.81504,0.53844,0.62434,0.63378,2.56051,0.09468,0.78506,0.54691,0.62071,0.64339,2.54823,0.09752,0.77671,0.5381,0.64257,0.64167,2.55068,0.0949,0.79401,0.56872,0.61279,0.64964,2.5969,0.09787,0.75377,0.6038,0.60114,0.6811,2.56595,0.1038,0.74066,0.58904,0.60327,0.66517,2.5657,0.10383,0.79084,0.58612,0.59493,0.66092,2.53617,0.10845
1122,1.14452,0.38366,0.69609,0.52431,2.60197,0.0909,1.04549,0.46836,0.7103,0.59415,2.59631,0.09014,1.02403,0.47599,0.70429,0.59818,2.60814,0.0905,0.85138,0.53849,0.72405,0.63371,2.5993,0.09468,0.82088,0.54697,0.71452,0.64334,2.58227,0.09753,0.83303,0.53817,0.71061,0.64162,2.5782,0.09491,0.76474,0.56879,0.72533,0.64957,2.57244,0.09787,0.72706,0.60386,0.73057,0.68103,2.58756,0.10381,0.7657,0.5891,0.7111,0.6651,2.58942,0.10383,0.78506,0.58616,0.7012,0.66086,2.56,0.10845
1123,1.06701,0.38367,0.69594,0.52432,2.6085,0.09089,0.9669,0.46837,0.66664,0.59416,2.56202,0.09016,0.95029,0.47602,0.65748,0.59821,2.58746,0.09052,0.80356,0.53855,0.62829,0.63374,2.58476,0.0947,0.79803,0.54702,0.60714,0.64338,2.57218,0.09754,0.80473,0.53823,0.62006,0.64166,2.59007,0.09492,0.76201,0.56884,0.61964,0.6496,2.59064,0.09788,0.71729,0.6039,0.57635,0.68106,2.54861,0.10383,0.74803,0.58913,0.59986,0.66512,2.51483,0.10386,0.7605,0.5862,0.59886,0.66088,2.53964,0.10847
1124,1.09508,0.38367,0.68579,0.52436,2.5916,0.09092,1.03857,0.46837,0.59313,0.59425,2.60731,0.09016,1.01933,0.47602,0.60135,0.5983,2.64925,0.09051,0.89247,0.53856,0.56966,0.63382,2.61603,0.09471,0.87827,0.54704,0.53944,0.64349,2.62157,0.09754,0.88615,0.53825,0.54788,0.64175,2.64627,0.09491,0.84903,0.56886,0.54896,0.64967,2.65064,0.09787,0.82421,0.60389,0.50399,0.68114,2.60809,0.10383,0.85398,0.58912,0.53142,0.6652,2.65504,0.10385,0.86634,0.58619,0.53656,0.66095,2.7001,0.10846
1125,1.13079,0.38365,0.70673,0.52434,2.61542,0.09091,0.97333,0.46843,0.69406,0.59421,2.58677,0.09016,0.94789,0.4761,0.6772,0.59828,2.60811,0.09052,0.83356,0.53862,0.63199,0.63382,2.57905,0.09472,0.83508,0.54709,0.64318,0.64348,2.59903,0.09754,0.83673,0.53832,0.65131,0.64174,2.58676,0.09493,0.81766,0.56889,0.62372,0.64968,2.54812,0.09789,0.74707,0.60391,0.59489,0.68113,2.53133,0.10386,0.77632,0.58916,0.62548,0.66517,2.55393,0.10387,0.76274,0.58624,0.63111,0.66093,2.5665,0.10847
1126,1.04009,0.3837,0.69592,0.52432,2.57513,0.09094,0.92672,0.46851,0.7085,0.59421,2.66443,0.09018,0.93546,0.47616,0.66788,0.5983,2.60449,0.09054,0.87154,0.53869,0.60841,0.63386,2.61764,0.09474,0.83499,0.54714,0.60231,0.64351,2.67284,0.09756,0.88839,0.53837,0.59603,0.64178,2.54955,0.09495,0.8327,0.56893,0.59185,0.64972,2.60481,0.09792,0.75504,0.60398,0.52638,0.68118,2.55597,0.10389,0.77389,0.58922,0.55703,0.66524,2.52712,0.1039,0.74631,0.5863,0.57121,0.66097,2.55609,0.1085
1127,1.06846,0.38372,0.70287,0.5243,2.60162,0.09095,1.00237,0.46856,0.76789,0.59417,2.6076,0.0902,0.97452,0.47621,0.71985,0.59827,2.59521,0.09055,0.90217,0.5387,0.67022,0.63385,2.57895,0.09476,0.90939,0.54713,0.67043,0.64349,2.59153,0.09757,0.92647,0.53836,0.65534,0.64177,2.61936,0.09495,0.88539,0.56892,0.66533,0.64969,2.59111,0.09793,0.80925,0.60397,0.62404,0.68116,2.55208,0.10391,0.80046,0.58923,0.62819,0.66522,2.54194,0.10391,0.80531,0.58631,0.64047,0.66095,2.49633,0.10853
1128,1.08235,0.38374,0.69947,0.5243,2.61657,0.09094,0.97323,0.46862,0.71535,0.59416,2.63524,0.0902,0.9427,0.47628,0.67202,0.59828,2.64782,0.09055,0.81327,0.53878,0.6275,0.63387,2.62923,0.09475,0.76263,0.54723,0.61704,0.64351,2.61105,0.09757,0.7867,0.53845,0.62002,0.64178,2.62481,0.09495,0.74123,0.569,0.61955,0.64971,2.61816,0.09792,0.64293,0.60408,0.57473,0.68118,2.63028,0.1039,0.64753,0.58935,0.58447,0.66524,2.61405,0.10391,0.67066,0.58642,0.584,0.66097,2.6091,0.10853
1129,1.06039,0.38377,0.69502,0.52432,2.60226,0.09096,0.98533,0.46865,0.66886,0.59423,2.62476,0.0902,0.9845,0.47628,0.64474,0.59834,2.61782,0.09056,0.90683,0.53878,0.6014,0.63391,2.59141,0.09476,0.884,0.54724,0.60446,0.64354,2.58607,0.09758,0.90739,0.53845,0.60748,0.64181,2.58365,0.09496,0.87771,0.56902,0.60785,0.64974,2.53493,0.09794,0.82573,0.60408,0.59363,0.68118,2.53803,0.10392,0.86479,0.58932,0.59606,0.66525,2.5398,0.10394,0.86915,0.58641,0.61359,0.66097,2.54776,0.10855
1130,1.12752,0.38372,0.70562,0.5243,2.62532,0.09095,0.99269,0.46866,0.71671,0.59419,2.6252,0.0902,0.98227,0.4763,0.69414,0.59831,2.62019,0.09056,0.86668,0.53883,0.71012,0.63386,2.61703,0.09476,0.83146,0.54728,0.69641,0.64349,2.62238,0.09758,0.85246,0.5385,0.68091,0.64177,2.62553,0.09496,0.80408,0.56906,0.67407,0.64971,2.59534,0.09795,0.73649,0.60413,0.6777,0.68112,2.60988,0.10392,0.75725,0.58937,0.67741,0.6652,2.63832,0.10393,0.76026,0.58646,0.69142,0.66091,2.62511,0.10856
1131,1.06851,0.38375,0.69288,0.52431,2.63511,0.09094,0.98136,0.4687,0.68939,0.5942,2.63566,0.0902,0.98491,0.47632,0.67825,0.59831,2.63962,0.09056,0.88626,0.53885,0.64579,0.63386,2.62846,0.09476,0.82038,0.54733,0.63618,0.64349,2.59206,0.09759,0.84618,0.53853,0.62952,0.64177,2.59513,0.09496,0.79831,0.5691,0.63569,0.64971,2.59124,0.09796,0.78479,0.60416,0.58816,0.68112,2.55226,0.10394,0.82867,0.58938,0.60966,0.66519,2.56725,0.10395,0.84877,0.58646,0.61521,0.66092,2.56209,0.10859
1132,1.06825,0.38377,0.68894,0.52432,2.61145,0.09095,0.94562,0.46875,0.60021,0.59432,2.5909,0.09021,0.91498,0.47639,0.59327,0.59842,2.61396,0.09057,0.80772,0.53892,0.55173,0.63395,2.57416,0.09479,0.80599,0.54739,0.55328,0.64358,2.59758,0.0976,0.8392,0.53858,0.53727,0.64187,2.58058,0.09498,0.79558,0.56914,0.5437,0.6498,2.58268,0.09797,0.75998,0.60419,0.50962,0.68119,2.55824,0.10396,0.76597,0.58942,0.52536,0.66528,2.54748,0.10397,0.7845,0.5865,0.51956,0.66101,2.49274,0.10863
1133,1.07094,0.38378,0.69719,0.52432,2.57387,0.09099,0.91093,0.46882,0.66883,0.59434,2.61423,0.09021,0.90961,0.47644,0.63857,0.59846,2.63273,0.09057,0.82545,0.53898,0.57971,0.63402,2.59754,0.09479,0.80913,0.54746,0.56773,0.64364,2.57384,0.09761,0.82938,0.53864,0.56245,0.64194,2.60592,0.09497,0.80212,0.56918,0.5459,0.64988,2.57822,0.09798,0.76457,0.60423,0.49444,0.68127,2.59827,0.10396,0.7804,0.58945,0.52427,0.66534,2.59688,0.10396,0.78843,0.58653,0.5426,0.66106,2.56653,0.10863
