batch,layer,task,config,lr,wd,loss,batch_acc,n_tokens
1,0,age_bin,ema_lr1e-3,0.001,0.0001,1.61801,0.36352,2319
1,0,age_bin,ema_lr5e-3,0.005,0.0001,1.57641,0.31781,2319
1,0,age_bin,ema_lr1e-2,0.01,0.0001,1.65691,0.32557,2319
1,0,age_bin,ema_lr5e-2,0.05,0.0001,1.52679,0.34455,2319
1,0,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.55645,0.34196,2319
1,0,age_bin,ema_d0.99,0.01,0.0001,1.51779,0.34411,2319
1,0,age_bin,ema_d0.9999,0.01,0.0001,1.52433,0.326,2319
1,0,age_bin,mlp_h16,0.001,0.0,1.10124,0.37991,2319
1,0,age_bin,mlp_h32,0.001,0.0,1.11028,0.33937,2319
1,0,age_bin,mlp_h64,0.001,0.0,1.15992,0.33678,2319
1,0,age_bin,mlp_h128,0.001,0.0,1.15262,0.35274,2319
1,0,age_bin,attention,0.0001,1e-05,1.0979,0.36719,2319
1,0,age_bin,shuffled,0.01,0.0001,1.48298,0.33721,2319
1,0,gender,ema_lr1e-3,0.001,0.0001,1.07519,0.4903,2319
1,0,gender,ema_lr5e-3,0.005,0.0001,1.08295,0.4959,2319
1,0,gender,ema_lr1e-2,0.01,0.0001,1.06549,0.49633,2319
1,0,gender,ema_lr5e-2,0.05,0.0001,0.97157,0.48469,2319
1,0,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.06004,0.48469,2319
1,0,gender,ema_d0.99,0.01,0.0001,1.02956,0.48124,2319
1,0,gender,ema_d0.9999,0.01,0.0001,0.95751,0.50453,2319
1,0,gender,mlp_h16,0.001,0.0,0.70243,0.50798,2319
1,0,gender,mlp_h32,0.001,0.0,0.71602,0.47952,2319
1,0,gender,mlp_h64,0.001,0.0,0.70754,0.50323,2319
1,0,gender,mlp_h128,0.001,0.0,0.73038,0.52005,2319
1,0,gender,attention,0.0001,1e-05,0.69356,0.47656,2319
1,0,gender,shuffled,0.01,0.0001,1.02634,0.50367,2319
1,0,star_sign,ema_lr1e-3,0.001,0.0001,3.3307,0.18629,2319
1,0,star_sign,ema_lr5e-3,0.005,0.0001,3.35798,0.10177,2319
1,0,star_sign,ema_lr1e-2,0.01,0.0001,3.24981,0.10479,2319
1,0,star_sign,ema_lr5e-2,0.05,0.0001,3.15085,0.0621,2319
1,0,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.19761,0.07374,2319
1,0,star_sign,ema_d0.99,0.01,0.0001,3.2592,0.08107,2319
1,0,star_sign,ema_d0.9999,0.01,0.0001,3.20385,0.1022,2319
1,0,star_sign,mlp_h16,0.001,0.0,2.26709,0.25097,2319
1,0,star_sign,mlp_h32,0.001,0.0,2.23305,0.41742,2319
1,0,star_sign,mlp_h64,0.001,0.0,2.1988,0.34325,2319
1,0,star_sign,mlp_h128,0.001,0.0,2.43813,0.15869,2319
1,0,star_sign,attention,0.0001,1e-05,2.48131,0.03125,2319
1,0,star_sign,shuffled,0.01,0.0001,3.31882,0.10694,2319
1,4,age_bin,ema_lr1e-3,0.001,0.0001,1.53095,0.31652,2319
1,4,age_bin,ema_lr5e-3,0.005,0.0001,1.479,0.3273,2319
1,4,age_bin,ema_lr1e-2,0.01,0.0001,1.45087,0.32212,2319
1,4,age_bin,ema_lr5e-2,0.05,0.0001,2.71897,0.26175,2319
1,4,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.47361,0.35921,2319
1,4,age_bin,ema_d0.99,0.01,0.0001,1.45699,0.33506,2319
1,4,age_bin,ema_d0.9999,0.01,0.0001,1.67627,0.34368,2319
1,4,age_bin,mlp_h16,0.001,0.0,1.14437,0.36309,2319
1,4,age_bin,mlp_h32,0.001,0.0,1.14171,0.34627,2319
1,4,age_bin,mlp_h64,0.001,0.0,1.07952,0.39888,2319
1,4,age_bin,mlp_h128,0.001,0.0,1.29228,0.31091,2319
1,4,age_bin,attention,0.0001,1e-05,9.2272,0.39844,2319
1,4,age_bin,shuffled,0.01,0.0001,1.60848,0.31867,2319
1,4,gender,ema_lr1e-3,0.001,0.0001,0.91498,0.51056,2319
1,4,gender,ema_lr5e-3,0.005,0.0001,1.019,0.49978,2319
1,4,gender,ema_lr1e-2,0.01,0.0001,0.99654,0.4972,2319
1,4,gender,ema_lr5e-2,0.05,0.0001,2.46613,0.47952,2319
1,4,gender,ema_lr1e-2_wd1e-3,0.01,0.001,0.98021,0.49806,2319
1,4,gender,ema_d0.99,0.01,0.0001,0.9102,0.51574,2319
1,4,gender,ema_d0.9999,0.01,0.0001,0.97503,0.51186,2319
1,4,gender,mlp_h16,0.001,0.0,0.78074,0.48814,2319
1,4,gender,mlp_h32,0.001,0.0,0.83656,0.5166,2319
1,4,gender,mlp_h64,0.001,0.0,0.70291,0.48944,2319
1,4,gender,mlp_h128,0.001,0.0,0.90763,0.51143,2319
1,4,gender,attention,0.0001,1e-05,2.17342,0.53906,2319
1,4,gender,shuffled,0.01,0.0001,1.08831,0.49504,2319
1,4,star_sign,ema_lr1e-3,0.001,0.0001,3.21416,0.06641,2319
1,4,star_sign,ema_lr5e-3,0.005,0.0001,3.22495,0.06856,2319
1,4,star_sign,ema_lr1e-2,0.01,0.0001,3.06458,0.07503,2319
1,4,star_sign,ema_lr5e-2,0.05,0.0001,3.21856,0.03493,2319
1,4,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,3.04328,0.09271,2319
1,4,star_sign,ema_d0.99,0.01,0.0001,2.99573,0.14791,2319
1,4,star_sign,ema_d0.9999,0.01,0.0001,3.05341,0.07417,2319
1,4,star_sign,mlp_h16,0.001,0.0,2.59435,0.03493,2319
1,4,star_sign,mlp_h32,0.001,0.0,2.4856,0.06468,2319
1,4,star_sign,mlp_h64,0.001,0.0,2.5037,0.05692,2319
1,4,star_sign,mlp_h128,0.001,0.0,1.94568,0.83786,2319
1,4,star_sign,attention,0.0001,1e-05,2.47691,0.03125,2319
1,4,star_sign,shuffled,0.01,0.0001,3.09235,0.05692,2319
1,8,age_bin,ema_lr1e-3,0.001,0.0001,1.72014,0.31867,2319
1,8,age_bin,ema_lr5e-3,0.005,0.0001,1.41646,0.35619,2319
1,8,age_bin,ema_lr1e-2,0.01,0.0001,1.45801,0.32902,2319
1,8,age_bin,ema_lr5e-2,0.05,0.0001,2.54351,0.36395,2319
1,8,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.56206,0.32773,2319
1,8,age_bin,ema_d0.99,0.01,0.0001,1.56355,0.31479,2319
1,8,age_bin,ema_d0.9999,0.01,0.0001,1.39762,0.3536,2319
1,8,age_bin,mlp_h16,0.001,0.0,1.12412,0.3812,2319
1,8,age_bin,mlp_h32,0.001,0.0,1.19644,0.38982,2319
1,8,age_bin,mlp_h64,0.001,0.0,1.08982,0.41225,2319
1,8,age_bin,mlp_h128,0.001,0.0,1.10643,0.3467,2319
1,8,age_bin,attention,0.0001,1e-05,1.11699,0.35938,2319
1,8,age_bin,shuffled,0.01,0.0001,1.49816,0.34196,2319
1,8,gender,ema_lr1e-3,0.001,0.0001,0.91511,0.50539,2319
1,8,gender,ema_lr5e-3,0.005,0.0001,0.91617,0.49461,2319
1,8,gender,ema_lr1e-2,0.01,0.0001,1.02655,0.51746,2319
1,8,gender,ema_lr5e-2,0.05,0.0001,2.55599,0.5166,2319
1,8,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.04566,0.45796,2319
1,8,gender,ema_d0.99,0.01,0.0001,1.00161,0.50625,2319
1,8,gender,ema_d0.9999,0.01,0.0001,0.95412,0.50625,2319
1,8,gender,mlp_h16,0.001,0.0,0.79202,0.52652,2319
1,8,gender,mlp_h32,0.001,0.0,0.70395,0.52221,2319
1,8,gender,mlp_h64,0.001,0.0,0.73276,0.49547,2319
1,8,gender,mlp_h128,0.001,0.0,0.86586,0.5166,2319
1,8,gender,attention,0.0001,1e-05,0.70146,0.44531,2319
1,8,gender,shuffled,0.01,0.0001,1.02483,0.50539,2319
1,8,star_sign,ema_lr1e-3,0.001,0.0001,3.21563,0.05735,2319
1,8,star_sign,ema_lr5e-3,0.005,0.0001,3.06742,0.09789,2319
1,8,star_sign,ema_lr1e-2,0.01,0.0001,3.07869,0.05649,2319
1,8,star_sign,ema_lr5e-2,0.05,0.0001,3.07535,0.08668,2319
1,8,star_sign,ema_lr1e-2_wd1e-3,0.01,0.001,2.99109,0.0677,2319
1,8,star_sign,ema_d0.99,0.01,0.0001,3.05157,0.11772,2319
1,8,star_sign,ema_d0.9999,0.01,0.0001,3.19805,0.08581,2319
1,8,star_sign,mlp_h16,0.001,0.0,2.39461,0.06641,2319
1,8,star_sign,mlp_h32,0.001,0.0,2.41179,0.06813,2319
1,8,star_sign,mlp_h64,0.001,0.0,2.13579,0.55671,2319
1,8,star_sign,mlp_h128,0.001,0.0,1.88502,0.88918,2319
1,8,star_sign,attention,0.0001,1e-05,2.51165,0.0,2319
1,8,star_sign,shuffled,0.01,0.0001,3.07118,0.07546,2319
1,12,age_bin,ema_lr1e-3,0.001,0.0001,1.45724,0.36611,2319
1,12,age_bin,ema_lr5e-3,0.005,0.0001,1.60154,0.35058,2319
1,12,age_bin,ema_lr1e-2,0.01,0.0001,1.59914,0.32514,2319
1,12,age_bin,ema_lr5e-2,0.05,0.0001,2.02796,0.26563,2319
1,12,age_bin,ema_lr1e-2_wd1e-3,0.01,0.001,1.55343,0.3053,2319
1,12,age_bin,ema_d0.99,0.01,0.0001,1.43404,0.35619,2319
1,12,age_bin,ema_d0.9999,0.01,0.0001,1.47092,0.32945,2319
1,12,age_bin,mlp_h16,0.001,0.0,1.1551,0.25528,2319
1,12,age_bin,mlp_h32,0.001,0.0,1.12936,0.31479,2319
1,12,age_bin,mlp_h64,0.001,0.0,1.0971,0.36611,2319
1,12,age_bin,mlp_h128,0.001,0.0,1.2447,0.32643,2319
1,12,age_bin,attention,0.0001,1e-05,1.15544,0.38281,2319
1,12,age_bin,shuffled,0.01,0.0001,1.47789,0.33678,2319
1,12,gender,ema_lr1e-3,0.001,0.0001,1.04946,0.4821,2319
1,12,gender,ema_lr5e-3,0.005,0.0001,1.04644,0.4903,2319
1,12,gender,ema_lr1e-2,0.01,0.0001,1.01623,0.50884,2319
1,12,gender,ema_lr5e-2,0.05,0.0001,1.54364,0.511,2319
1,12,gender,ema_lr1e-2_wd1e-3,0.01,0.001,1.04348,0.47952,2319
1,12,gender,ema_d0.99,0.01,0.0001,0.96552,0.49202,2319
1,12,gender,ema_d0.9999,0.01,0.0001,0.95645,0.51833,2319
1,12,gender,mlp_h16,0.001,0.0,0.69604,0.52523,2319
1,12,gender,mlp_h32,0.001,0.0,0.78672,0.52221,2319
1,12,gender,mlp_h64,0.001,0.0,0.75706,0.52609,2319
1,12,gender,mlp_h128,0.001,0.0,0.76344,0.52781,2319
1,12,gender,attention,0.0001,1e-05,0.70084,0.52344,2319
1,12,gender,shuffled,0.01,0.0001,0.99587,0.50367,2319
1,12,star_sign,ema_lr1e-3,0.001,0.0001,3.22018,0.1229,2319
1,12,star_sign,ema_lr5e-3,0.005,0.0001,3.12131,0.07719,2319
1,12,star_sign,ema_lr1e-2,0.01,0.0001,3.12757,0.09314,2319
